"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2017","485.38","485.00","485.39","484.75","","0.08%"
"01/11/2017","485.00","484.70","485.00","483.00","","0.06%"
"01/10/2017","484.70","483.63","484.71","483.31","","0.00%"
"01/09/2017","484.70","484.94","485.50","484.00","","0.16%"
"01/06/2017","483.94","483.93","484.50","483.50","","0.00%"
"01/05/2017","483.93","483.90","484.50","483.90","","0.01%"
"01/04/2017","483.90","483.90","484.50","483.90","","0.00%"
"01/03/2017","483.90","483.94","484.50","483.90","","-0.01%"
"01/02/2017","483.94","483.92","484.50","483.92","","0.00%"
"12/30/2016","483.92","483.60","484.50","481.00","","0.06%"
"12/29/2016","483.65","483.48","483.65","481.00","","0.01%"
"12/28/2016","483.58","484.05","484.05","481.00","","-0.10%"
"12/27/2016","484.05","484.05","484.05","484.05","","0.32%"
"12/26/2016","482.50","483.23","483.23","482.00","","0.12%"
"12/23/2016","481.93","482.50","482.75","481.73","","0.09%"
"12/22/2016","481.50","481.50","482.00","481.00","","0.10%"
"12/21/2016","481.00","480.50","482.00","480.50","","0.21%"
"12/20/2016","480.00","480.70","481.50","480.00","","-0.31%"
"12/19/2016","481.50","483.50","483.50","481.50","","-0.31%"
"12/16/2016","483.00","484.10","484.50","482.50","","-0.25%"
"12/15/2016","484.20","484.53","484.55","484.00","","0.04%"
"12/14/2016","484.03","484.32","484.50","483.50","","-0.06%"
"12/13/2016","484.32","484.50","484.60","484.00","","-0.24%"
"12/12/2016","485.50","485.00","485.80","484.50","","0.31%"
"12/09/2016","484.00","481.51","484.50","481.51","","0.62%"
"12/08/2016","481.01","481.02","481.02","481.01","","0.00%"
"12/07/2016","481.02","481.05","482.50","481.02","","-0.01%"
"12/06/2016","481.05","481.08","481.50","480.90","","-0.01%"
"12/05/2016","481.08","480.40","481.50","480.40","","-0.07%"
"12/02/2016","481.40","480.75","481.50","480.75","","0.02%"
"12/01/2016","481.30","480.50","481.30","480.25","","0.15%"
"11/30/2016","480.60","479.38","480.80","479.37","","0.36%"
"11/29/2016","478.88","478.90","480.00","478.80","","0.00%"
"11/28/2016","478.90","479.18","479.75","478.60","","-0.06%"
"11/25/2016","479.18","479.18","479.25","478.60","","0.00%"
"11/24/2016","479.18","478.20","479.20","477.40","","0.00%"
"11/23/2016","479.20","478.30","479.30","477.10","","-0.02%"
"11/22/2016","479.30","478.20","479.32","477.40","","0.02%"
"11/21/2016","479.20","478.00","479.30","477.50","","0.04%"
"11/18/2016","479.00","477.05","479.20","477.05","","0.20%"
"11/17/2016","478.05","477.70","479.30","477.00","","-0.24%"
"11/16/2016","479.20","477.50","479.75","476.90","","0.04%"
"11/15/2016","479.00","476.18","479.75","476.18","","0.38%"
"11/14/2016","477.18","476.25","477.25","475.50","","-0.01%"
"11/11/2016","477.25","475.78","477.25","475.50","","0.10%"
"11/10/2016","476.78","475.85","477.50","475.50","","-0.01%"
"11/09/2016","476.85","477.00","478.00","475.85","","-0.45%"
"11/08/2016","479.00","477.50","480.50","477.50","","-0.21%"
"11/07/2016","480.00","475.82","480.00","475.50","","0.69%"
"11/04/2016","476.72","475.07","476.83","475.05","","0.13%"
"11/03/2016","476.08","474.80","476.50","474.00","","0.05%"
"11/02/2016","475.85","474.05","476.50","474.05","","0.16%"
"11/01/2016","475.10","474.12","475.14","474.00","","0.00%"
"10/31/2016","475.12","474.34","475.34","474.00","","-0.05%"
"10/28/2016","475.34","474.26","475.34","473.00","","0.02%"
"10/27/2016","475.26","474.26","475.26","474.26","","0.00%"
"10/26/2016","475.26","474.26","475.26","473.50","","0.00%"
"10/25/2016","475.26","474.26","475.26","473.50","","0.00%"
"10/24/2016","475.26","474.26","475.26","474.00","","0.00%"
"10/21/2016","475.26","474.30","475.30","473.50","","-0.01%"
"10/20/2016","475.30","474.33","475.33","473.50","","-0.01%"
"10/19/2016","475.33","474.56","475.56","473.50","","-0.05%"
"10/18/2016","475.56","474.75","476.50","474.56","","-0.04%"
"10/17/2016","475.75","475.93","476.93","474.00","","-0.25%"
"10/14/2016","476.93","475.95","476.95","474.25","","0.00%"
"10/13/2016","476.95","474.34","476.95","474.34","","0.34%"
"10/12/2016","475.34","474.32","476.50","474.32","","0.00%"
"10/11/2016","475.32","474.45","475.45","473.00","","-0.03%"
"10/10/2016","475.45","473.59","475.45","473.00","","0.18%"
"10/07/2016","474.59","473.49","474.59","472.10","","0.02%"
"10/06/2016","474.49","472.66","474.50","472.40","","0.18%"
"10/05/2016","473.66","473.34","474.34","472.00","","-0.14%"
"10/04/2016","474.34","473.34","474.34","472.00","","0.00%"
"10/03/2016","474.34","473.46","474.46","472.00","","-0.03%"
"09/30/2016","474.46","473.57","474.57","473.00","","-0.02%"
"09/29/2016","474.57","472.41","474.57","472.00","","0.25%"
"09/28/2016","473.41","472.41","474.00","471.50","","0.00%"
"09/27/2016","473.41","472.41","473.50","471.50","","0.00%"
"09/26/2016","473.41","472.41","474.00","471.75","","0.00%"
"09/23/2016","473.41","472.62","474.00","471.70","","-0.04%"
"09/22/2016","473.62","472.56","474.00","472.00","","0.01%"
"09/21/2016","473.56","472.55","474.00","472.55","","0.00%"
"09/20/2016","473.55","473.10","474.10","472.00","","-0.12%"
"09/19/2016","474.10","473.10","474.10","472.00","","0.00%"
"09/16/2016","474.10","473.10","474.10","472.00","","0.00%"
"09/15/2016","474.10","473.10","474.40","473.00","","0.00%"
"09/14/2016","474.10","473.14","474.40","473.00","","-0.01%"
"09/13/2016","474.14","473.26","474.40","473.00","","-0.03%"
"09/12/2016","474.26","473.38","474.38","473.00","","-0.03%"
"09/09/2016","474.38","473.25","474.50","472.75","","0.03%"
"09/08/2016","474.25","473.25","474.50","473.00","","0.00%"
"09/07/2016","474.25","472.87","474.50","472.87","","0.08%"
"09/06/2016","473.87","473.75","474.75","472.87","","-0.19%"
"09/05/2016","474.75","473.75","474.75","473.00","","0.00%"
"09/02/2016","474.75","473.75","474.75","473.00","","0.00%"
"09/01/2016","474.75","473.75","474.75","473.00","","0.00%"
"08/31/2016","474.75","473.73","474.75","473.00","","0.00%"
"08/30/2016","474.73","473.60","474.73","473.00","","0.03%"
"08/29/2016","474.60","473.85","474.85","473.00","","-0.05%"
"08/26/2016","474.85","473.68","474.85","473.00","","0.04%"
"08/25/2016","474.68","473.34","474.75","473.00","","0.07%"
"08/24/2016","474.34","473.25","474.50","473.00","","0.02%"
"08/23/2016","474.25","473.53","474.53","473.00","","-0.06%"
"08/22/2016","474.53","473.69","474.69","473.45","","-0.03%"
"08/19/2016","474.69","474.30","475.30","473.00","","-0.13%"
"08/18/2016","475.30","474.31","475.31","473.50","","0.00%"
"08/17/2016","475.31","474.69","475.69","473.50","","-0.08%"
"08/16/2016","475.69","474.79","475.79","473.50","","-0.02%"
"08/15/2016","475.79","475.20","476.20","474.25","","-0.09%"
"08/12/2016","476.20","475.25","476.25","473.50","","-0.01%"
"08/11/2016","476.25","475.25","476.25","474.60","","0.00%"
"08/10/2016","476.25","475.19","476.25","474.60","","0.01%"
"08/09/2016","476.19","475.14","476.19","474.50","","0.01%"
"08/08/2016","476.14","475.02","476.14","473.50","","0.03%"
"08/05/2016","476.02","475.16","476.16","473.50","","-0.03%"
"08/04/2016","476.16","475.14","476.16","473.50","","0.00%"
"08/03/2016","476.14","475.05","476.20","474.00","","0.02%"
"08/02/2016","476.05","475.38","476.38","475.00","","-0.07%"
"08/01/2016","476.38","474.70","476.38","473.50","","0.14%"
"07/29/2016","475.70","474.70","476.50","474.70","","0.00%"
"07/28/2016","475.70","474.70","476.50","474.70","","0.00%"
"07/27/2016","475.70","474.70","476.00","474.00","","0.00%"
"07/26/2016","475.70","475.08","476.08","474.60","","-0.08%"
"07/25/2016","476.08","475.00","476.08","474.00","","0.02%"
"07/22/2016","476.00","475.60","476.60","474.00","","-0.13%"
"07/21/2016","476.60","475.60","476.60","474.00","","0.00%"
"07/20/2016","476.60","475.60","476.60","475.00","","-0.04%"
"07/19/2016","476.80","475.60","477.10","475.00","","0.04%"
"07/18/2016","476.60","475.41","476.60","475.00","","0.04%"
"07/15/2016","476.41","475.41","476.90","475.00","","0.00%"
"07/14/2016","476.41","475.35","477.00","475.00","","0.01%"
"07/13/2016","476.35","475.35","477.00","475.00","","0.00%"
"07/12/2016","476.35","475.74","476.80","474.50","","-0.08%"
"07/11/2016","476.74","475.72","476.74","474.50","","0.00%"
"07/08/2016","476.72","475.93","476.93","474.80","","-0.04%"
"07/07/2016","476.93","475.93","476.93","475.00","","0.00%"
"07/06/2016","476.93","476.16","477.16","475.00","","-0.05%"
"07/05/2016","477.16","475.83","477.16","475.80","","0.07%"
"07/04/2016","476.83","475.83","476.83","475.83","","0.02%"
"07/01/2016","476.75","475.68","477.58","474.60","","0.01%"
"06/30/2016","476.68","475.33","476.68","474.00","","0.07%"
"06/29/2016","476.33","475.79","476.79","473.50","","-0.10%"
"06/28/2016","476.79","474.94","476.79","473.00","","0.18%"
"06/27/2016","475.94","475.02","476.60","473.00","","-0.02%"
"06/24/2016","476.02","475.32","476.32","473.50","","-0.06%"
"06/23/2016","476.32","474.98","476.32","473.50","","0.07%"
"06/22/2016","475.98","475.38","476.38","473.50","","-0.08%"
"06/21/2016","476.38","476.06","477.06","474.50","","-0.14%"
"06/20/2016","477.06","476.06","477.50","474.50","","0.00%"
"06/17/2016","477.06","476.86","477.86","475.25","","-0.17%"
"06/16/2016","477.86","477.33","478.33","475.80","","-0.10%"
"06/15/2016","478.33","477.82","478.82","476.00","","-0.10%"
"06/14/2016","478.82","477.29","478.82","476.00","","0.11%"
"06/13/2016","478.29","477.82","478.82","477.00","","-0.11%"
"06/10/2016","478.82","477.82","478.82","477.00","","0.00%"
"06/09/2016","478.82","477.82","478.82","477.10","","0.00%"
"06/08/2016","478.82","477.82","478.82","477.40","","0.00%"
"06/07/2016","478.82","477.30","478.82","477.20","","0.11%"
"06/06/2016","478.30","477.06","478.75","477.00","","0.05%"
"06/03/2016","478.06","476.45","478.20","476.00","","0.13%"
"06/02/2016","477.45","476.00","477.75","476.00","","0.09%"
"06/01/2016","477.00","476.00","477.20","475.80","","0.00%"
"05/31/2016","477.00","476.45","477.45","475.00","","-0.09%"
"05/30/2016","477.45","476.45","477.45","475.00","","0.00%"
"05/27/2016","477.45","476.79","477.79","476.00","","-0.07%"
"05/26/2016","477.79","474.85","477.79","474.85","","0.41%"
"05/25/2016","475.85","474.85","477.00","474.85","","0.00%"
"05/24/2016","475.85","474.95","477.25","474.80","","-0.02%"
"05/23/2016","475.95","475.55","477.25","474.90","","-0.13%"
"05/20/2016","476.55","475.65","477.10","475.00","","-0.02%"
"05/19/2016","476.65","477.82","478.82","475.50","","-0.45%"
"05/18/2016","478.82","476.25","478.83","476.00","","0.07%"
"05/17/2016","478.50","476.45","478.50","476.00","","0.22%"
"05/16/2016","477.45","476.00","479.00","476.00","","-0.32%"
"05/13/2016","479.00","478.09","480.50","476.50","","-0.02%"
"05/12/2016","479.09","478.08","479.50","477.00","","0.00%"
"05/11/2016","479.08","478.03","479.20","477.00","","0.02%"
"05/10/2016","479.00","476.00","479.00","476.00","","0.42%"
"05/09/2016","477.00","476.85","477.85","476.00","","-0.18%"
"05/06/2016","477.85","476.85","478.50","476.00","","0.00%"
"05/05/2016","477.85","476.85","478.50","476.00","","0.00%"
"05/04/2016","477.85","476.25","478.25","475.50","","0.13%"
"05/03/2016","477.25","477.00","478.10","476.00","","-0.16%"
"05/02/2016","478.00","476.55","478.61","476.00","","0.09%"
"04/29/2016","477.55","477.20","478.20","476.00","","-0.14%"
"04/28/2016","478.20","477.48","478.48","476.50","","-0.06%"
"04/27/2016","478.48","477.45","479.50","477.00","","0.01%"
"04/26/2016","478.45","478.13","479.25","477.00","","-0.14%"
"04/25/2016","479.13","477.00","479.13","476.50","","0.07%"
"04/22/2016","478.80","477.00","479.25","476.78","","0.28%"
"04/21/2016","477.45","477.00","478.00","476.45","","-0.39%"
"04/20/2016","479.30","478.50","481.00","477.00","","-0.25%"
"04/19/2016","480.50","480.55","482.55","478.50","","-0.22%"
"04/18/2016","481.55","479.50","481.55","479.00","","0.01%"
"04/15/2016","481.50","480.00","482.00","479.40","","-0.10%"
"04/14/2016","482.00","480.85","484.00","480.00","","0.03%"
"04/13/2016","481.85","482.79","483.79","480.85","","-0.40%"
"04/12/2016","483.79","482.88","483.88","481.50","","-0.02%"
"04/11/2016","483.88","482.00","483.88","481.90","","0.18%"
"04/08/2016","483.00","481.25","483.10","481.25","","0.16%"
"04/07/2016","482.25","480.40","482.50","480.40","","0.18%"
"04/06/2016","481.40","480.94","482.25","479.50","","-0.11%"
"04/05/2016","481.94","480.66","481.94","479.90","","0.06%"
"04/04/2016","481.66","478.50","481.66","478.50","","0.45%"
"04/01/2016","479.50","477.90","480.00","477.90","","0.13%"
"03/31/2016","478.90","478.40","480.00","477.90","","-0.10%"
"03/30/2016","479.40","479.50","480.50","478.40","","-0.33%"
"03/29/2016","481.00","478.85","481.50","478.50","","0.24%"
"03/28/2016","479.85","478.90","480.00","478.85","","-0.02%"
"03/25/2016","479.93","478.93","481.50","478.93","","0.00%"
"03/24/2016","479.93","477.90","480.10","477.80","","0.01%"
"03/23/2016","479.90","478.08","480.08","477.75","","0.17%"
"03/22/2016","479.08","477.90","479.10","477.60","","-0.19%"
"03/21/2016","480.00","485.07","487.07","478.00","","-1.25%"
"03/18/2016","486.07","486.05","487.05","483.00","","-0.20%"
"03/17/2016","487.05","486.08","487.08","483.50","","-0.01%"
"03/16/2016","487.08","485.95","487.08","483.50","","0.03%"
"03/15/2016","486.95","486.45","487.50","483.50","","-0.10%"
"03/14/2016","487.45","489.45","490.45","485.00","","-0.72%"
"03/12/2016","491.00","489.45","491.50","489.00","","0.11%"
"03/11/2016","490.45","488.98","490.50","487.00","","0.10%"
"03/10/2016","489.98","488.88","490.70","488.88","","0.02%"
"03/09/2016","489.88","488.90","490.75","487.50","","0.00%"
"03/08/2016","489.90","489.00","490.00","488.90","","-0.16%"
"03/07/2016","490.70","489.00","490.70","489.00","","0.00%"
"03/04/2016","490.70","488.55","490.75","487.00","","0.23%"
"03/03/2016","489.55","487.95","490.75","487.00","","0.12%"
"03/02/2016","488.95","487.95","490.00","487.00","","0.00%"
"03/01/2016","488.95","490.34","491.34","487.00","","-0.49%"
"02/29/2016","491.34","491.04","492.30","488.60","","-0.14%"
"02/26/2016","492.04","491.70","492.70","488.00","","-0.13%"
"02/25/2016","492.70","492.20","493.20","488.00","","-0.10%"
"02/24/2016","493.20","493.35","494.35","488.00","","-0.23%"
"02/23/2016","494.35","493.74","494.74","489.00","","-0.08%"
"02/22/2016","494.74","492.75","494.74","491.20","","0.20%"
"02/19/2016","493.75","493.45","495.00","492.00","","-0.14%"
"02/18/2016","494.45","493.75","495.00","493.00","","-0.06%"
"02/17/2016","494.75","494.00","495.25","493.00","","-0.05%"
"02/16/2016","495.00","495.05","496.05","492.50","","-0.21%"
"02/15/2016","496.05","495.05","496.05","492.50","","0.00%"
"02/12/2016","496.05","494.85","496.05","491.00","","0.04%"
"02/11/2016","495.85","494.09","495.86","491.00","","0.15%"
"02/10/2016","495.09","494.20","495.20","491.00","","-0.02%"
"02/09/2016","495.20","491.95","495.20","491.00","","0.46%"
"02/08/2016","492.95","491.55","493.50","490.00","","0.08%"
"02/05/2016","492.55","491.55","492.70","489.00","","0.00%"
"02/04/2016","492.55","492.05","493.50","489.00","","-0.10%"
"02/03/2016","493.05","489.45","493.20","487.00","","0.53%"
"02/02/2016","490.45","487.40","490.50","482.50","","0.42%"
"02/01/2016","488.40","486.75","489.00","482.50","","0.13%"
"01/29/2016","487.75","482.45","488.75","482.45","","0.89%"
"01/28/2016","483.45","487.05","488.05","482.45","","-0.94%"
"01/27/2016","488.05","487.05","488.50","482.50","","0.00%"
"01/26/2016","488.05","486.05","488.50","482.50","","0.21%"
"01/25/2016","487.05","485.35","487.10","482.50","","0.14%"
"01/22/2016","486.35","484.55","487.00","482.50","","0.16%"
"01/21/2016","485.55","483.85","486.10","482.50","","0.14%"
"01/20/2016","484.85","484.00","485.10","482.50","","-0.03%"
"01/19/2016","485.00","484.30","485.30","482.50","","-0.06%"
"01/18/2016","485.30","483.75","485.30","482.00","","0.11%"
"01/15/2016","484.75","482.88","484.90","481.50","","0.18%"
"01/14/2016","483.88","478.88","484.10","478.88","","0.83%"
"01/13/2016","479.88","478.90","484.00","478.88","","0.00%"
"01/12/2016","479.90","484.10","485.10","478.90","","-1.07%"
"01/11/2016","485.10","483.50","485.10","479.00","","0.13%"
"01/08/2016","484.45","478.98","485.00","478.98","","0.93%"
"01/07/2016","479.98","478.90","480.00","478.90","","0.02%"
"01/06/2016","479.90","478.95","480.00","478.90","","-0.01%"
"01/05/2016","479.95","478.95","480.00","478.95","","0.00%"
"01/04/2016","479.95","482.75","483.75","478.95","","-0.32%"
"01/01/2016","481.50","482.75","485.25","479.00","","-0.47%"
"12/31/2015","483.75","482.75","483.75","479.00","","0.00%"
"12/30/2015","483.75","480.95","484.00","479.00","","0.37%"
"12/29/2015","481.95","479.95","482.50","478.00","","0.21%"
"12/28/2015","480.95","481.40","483.00","478.00","","-0.30%"
"12/25/2015","482.40","481.50","483.75","477.00","","0.00%"
"12/24/2015","482.40","478.95","482.50","477.50","","0.51%"
"12/23/2015","479.95","477.00","480.25","476.50","","0.41%"
"12/22/2015","478.00","477.00","480.00","476.50","","0.00%"
"12/21/2015","478.00","477.40","480.00","476.00","","-0.08%"
"12/18/2015","478.40","479.00","481.50","477.40","","-0.33%"
"12/17/2015","480.00","480.92","483.50","478.90","","-0.40%"
"12/16/2015","481.92","481.75","483.00","479.50","","-0.17%"
"12/15/2015","482.75","481.88","483.50","481.00","","-0.03%"
"12/14/2015","482.88","482.20","483.60","479.00","","-0.07%"
"12/11/2015","483.20","483.00","484.50","481.50","","-0.17%"
"12/10/2015","484.00","483.30","484.75","482.50","","-0.06%"
"12/09/2015","484.30","482.90","484.50","482.00","","0.08%"
"12/08/2015","483.90","482.10","484.10","482.00","","0.17%"
"12/07/2015","483.10","481.95","483.90","481.00","","0.03%"
"12/04/2015","482.95","481.85","484.50","481.00","","0.02%"
"12/03/2015","482.85","483.00","484.50","481.00","","-0.24%"
"12/02/2015","484.00","482.00","484.10","481.00","","0.21%"
"12/01/2015","483.00","481.95","483.10","479.00","","0.01%"
"11/30/2015","482.95","479.40","483.00","479.00","","0.52%"
"11/27/2015","480.45","479.45","483.00","478.00","","0.00%"
"11/26/2015","480.45","479.45","481.50","478.00","","0.00%"
"11/25/2015","480.45","478.95","480.70","478.00","","0.10%"
"11/24/2015","479.95","478.90","480.50","478.00","","0.01%"
"11/23/2015","479.90","479.50","480.50","478.00","","-0.12%"
"11/20/2015","480.50","479.90","481.10","478.50","","-0.08%"
"11/19/2015","480.90","479.98","481.20","478.50","","-0.02%"
"11/18/2015","480.98","479.95","481.10","478.50","","0.01%"
"11/17/2015","480.95","479.45","481.00","476.00","","0.10%"
"11/16/2015","480.45","479.90","481.00","476.00","","-0.09%"
"11/13/2015","480.90","479.95","481.00","476.00","","-0.01%"
"11/12/2015","480.95","478.45","481.00","476.00","","0.31%"
"11/11/2015","479.45","480.95","482.00","476.00","","-0.52%"
"11/10/2015","481.95","480.90","483.00","476.00","","0.01%"
"11/09/2015","481.90","475.95","483.00","475.95","","1.04%"
"11/06/2015","476.95","475.95","480.00","473.50","","0.00%"
"11/05/2015","476.95","471.95","478.00","471.95","","0.85%"
"11/04/2015","472.95","471.95","476.00","471.95","","0.00%"
"11/03/2015","472.95","473.45","474.50","469.50","","-0.32%"
"11/02/2015","474.45","472.45","475.00","469.50","","0.11%"
"10/30/2015","473.95","472.05","474.00","469.50","","0.08%"
"10/29/2015","473.55","469.93","473.60","469.00","","0.56%"
"10/28/2015","470.93","468.72","472.50","468.72","","0.26%"
"10/27/2015","469.72","468.75","471.50","468.72","","-0.01%"
"10/26/2015","469.75","468.79","471.50","467.00","","-0.01%"
"10/23/2015","469.79","469.05","471.00","467.00","","-0.16%"
"10/22/2015","470.55","465.95","471.40","465.95","","0.66%"
"10/21/2015","467.45","469.45","472.50","465.95","","-0.74%"
"10/20/2015","470.95","472.10","473.60","469.45","","-0.56%"
"10/19/2015","473.60","472.00","474.25","470.90","","0.25%"
"10/16/2015","472.40","470.95","473.50","470.00","","-0.01%"
"10/15/2015","472.45","470.88","473.00","470.00","","0.01%"
"10/14/2015","472.38","471.95","474.50","470.00","","-0.23%"
"10/13/2015","473.45","473.40","475.00","471.95","","-0.31%"
"10/12/2015","474.90","473.45","475.00","471.00","","-0.01%"
"10/09/2015","474.95","470.85","475.00","470.85","","0.55%"
"10/08/2015","472.35","470.90","473.50","470.50","","-0.01%"
"10/07/2015","472.40","470.95","475.50","469.00","","-0.01%"
"10/06/2015","472.45","470.88","473.50","470.00","","0.01%"
"10/05/2015","472.38","472.40","474.00","470.50","","-0.32%"
"10/02/2015","473.90","471.95","474.00","470.00","","0.10%"
"10/01/2015","473.45","471.45","475.50","470.00","","0.11%"
"09/30/2015","472.95","471.95","473.50","470.00","","-0.11%"
"09/29/2015","473.45","474.35","476.10","471.95","","-0.50%"
"09/28/2015","475.85","473.95","476.10","472.00","","0.08%"
"09/25/2015","475.45","471.40","476.10","471.40","","0.54%"
"09/24/2015","472.90","471.45","474.50","470.50","","-0.01%"
"09/23/2015","472.95","475.45","480.00","471.45","","-0.84%"
"09/22/2015","476.95","476.85","483.50","472.50","","-0.29%"
"09/21/2015","478.35","476.90","483.50","476.85","","-0.02%"
"09/18/2015","478.45","478.85","483.50","476.50","","-0.40%"
"09/17/2015","480.35","480.80","483.50","478.50","","-0.40%"
"09/16/2015","482.30","481.90","483.50","480.50","","-0.23%"
"09/15/2015","483.40","481.95","483.50","481.90","","-0.01%"
"09/14/2015","483.45","482.45","483.95","481.95","","-0.10%"
"09/11/2015","483.95","484.45","485.95","482.00","","-0.41%"
"09/10/2015","485.95","483.30","485.95","482.45","","0.24%"
"09/09/2015","484.80","483.20","485.25","482.50","","0.02%"
"09/08/2015","484.70","483.35","485.10","482.50","","-0.03%"
"09/07/2015","484.85","483.40","485.00","482.00","","-0.01%"
"09/04/2015","484.90","483.55","485.50","482.50","","-0.03%"
"09/03/2015","485.05","483.45","485.70","480.00","","0.02%"
"09/02/2015","484.95","481.45","485.00","480.00","","0.41%"
"09/01/2015","482.95","480.45","483.50","480.00","","0.21%"
"08/31/2015","481.95","480.55","482.50","480.00","","-0.02%"
"08/28/2015","482.05","480.85","484.50","480.00","","-0.06%"
"08/27/2015","482.35","482.40","484.50","479.00","","-0.32%"
"08/26/2015","483.90","481.95","484.60","481.95","","0.09%"
"08/25/2015","483.45","481.40","484.50","481.40","","0.11%"
"08/24/2015","482.90","477.45","483.50","477.00","","0.82%"
"08/21/2015","478.95","476.05","480.00","475.00","","0.29%"
"08/20/2015","477.55","475.70","477.90","475.00","","0.07%"
"08/19/2015","477.20","475.75","477.50","474.50","","-0.01%"
"08/18/2015","477.25","476.40","478.00","475.50","","-0.14%"
"08/17/2015","477.90","476.40","479.00","475.00","","0.00%"
"08/14/2015","477.90","476.45","478.50","475.00","","-0.01%"
"08/13/2015","477.95","476.80","479.00","476.00","","-0.07%"
"08/12/2015","478.30","477.00","478.50","475.50","","-0.04%"
"08/11/2015","478.50","476.55","478.50","475.50","","0.09%"
"08/10/2015","478.05","476.45","479.00","476.00","","0.02%"
"08/07/2015","477.95","476.40","478.50","476.00","","0.01%"
"08/06/2015","477.90","476.55","478.50","475.00","","-0.03%"
"08/05/2015","478.05","475.95","478.50","475.00","","0.13%"
"08/04/2015","477.45","475.95","478.50","475.00","","0.00%"
"08/03/2015","477.45","476.45","478.00","475.00","","-0.10%"
"07/31/2015","477.95","475.45","479.00","475.00","","0.21%"
"07/30/2015","476.95","476.90","479.00","475.00","","-0.30%"
"07/29/2015","478.40","476.95","479.00","475.00","","-0.01%"
"07/28/2015","478.45","476.70","479.10","475.00","","0.05%"
"07/27/2015","478.20","474.95","478.50","474.95","","0.37%"
"07/24/2015","476.45","476.40","480.00","474.95","","-0.30%"
"07/23/2015","477.90","476.45","480.00","475.00","","-0.01%"
"07/22/2015","477.95","476.95","480.00","475.00","","-0.10%"
"07/21/2015","478.45","480.00","481.50","475.00","","-0.63%"
"07/20/2015","481.50","478.90","481.60","475.00","","0.23%"
"07/17/2015","480.40","478.40","480.50","474.50","","0.10%"
"07/16/2015","479.90","477.40","480.00","475.00","","0.21%"
"07/15/2015","478.90","477.95","479.45","475.00","","-0.11%"
"07/14/2015","479.45","477.00","479.60","474.50","","0.20%"
"07/13/2015","478.50","476.88","478.50","474.50","","0.03%"
"07/10/2015","478.38","474.85","478.50","473.50","","0.43%"
"07/09/2015","476.35","474.95","477.00","473.50","","-0.02%"
"07/08/2015","476.45","473.85","476.70","473.00","","0.23%"
"07/07/2015","475.35","472.75","475.50","470.50","","0.23%"
"07/06/2015","474.25","472.20","476.00","470.50","","0.12%"
"07/03/2015","473.70","472.65","475.00","472.00","","-0.09%"
"07/02/2015","474.15","471.00","474.30","470.50","","0.35%"
"07/01/2015","472.50","471.05","474.00","469.50","","-0.01%"
"06/30/2015","472.55","471.90","474.00","469.50","","-0.18%"
"06/29/2015","473.40","471.95","474.00","471.00","","-0.01%"
"06/26/2015","473.45","471.45","474.50","471.00","","0.11%"
"06/25/2015","472.95","470.75","473.00","470.25","","0.15%"
"06/24/2015","472.25","471.60","473.30","470.00","","-0.08%"
"06/23/2015","472.65","471.45","473.00","470.00","","-0.06%"
"06/22/2015","472.95","471.88","473.90","470.00","","-0.09%"
"06/19/2015","473.38","472.30","474.00","471.00","","-0.09%"
"06/18/2015","473.80","472.45","476.00","471.00","","-0.03%"
"06/17/2015","473.95","473.00","477.50","472.45","","-0.12%"
"06/16/2015","474.50","473.00","477.50","472.00","","0.00%"
"06/15/2015","474.50","475.00","477.50","471.00","","-0.42%"
"06/12/2015","476.50","475.40","477.50","473.50","","-0.08%"
"06/11/2015","476.90","477.95","479.50","474.00","","-0.53%"
"06/10/2015","479.45","474.85","479.50","474.50","","0.65%"
"06/09/2015","476.35","474.15","479.50","472.00","","0.15%"
"06/08/2015","475.65","474.85","479.50","471.00","","-0.15%"
"06/05/2015","476.35","475.65","479.50","474.80","","-0.17%"
"06/04/2015","477.15","475.80","479.50","475.50","","-0.03%"
"06/03/2015","477.30","475.95","479.50","475.20","","-0.03%"
"06/02/2015","477.45","475.45","479.50","475.30","","0.10%"
"06/01/2015","476.95","478.00","479.50","475.40","","-0.53%"
"05/29/2015","479.50","477.90","479.50","477.50","","0.02%"
"05/28/2015","479.40","477.70","479.50","477.70","","0.03%"
"05/27/2015","479.25","478.00","480.00","476.00","","-0.05%"
"05/26/2015","479.50","476.80","481.50","476.80","","0.25%"
"05/25/2015","478.30","476.80","479.50","475.00","","0.00%"
"05/22/2015","478.30","474.75","479.50","474.00","","0.43%"
"05/21/2015","476.25","475.95","479.50","474.00","","-0.25%"
"05/20/2015","477.45","480.35","481.85","475.00","","-0.91%"
"05/19/2015","481.85","480.40","482.00","476.50","","-0.01%"
"05/18/2015","481.90","481.95","483.45","478.00","","-0.32%"
"05/15/2015","483.45","481.45","483.60","478.00","","0.10%"
"05/14/2015","482.95","479.05","483.00","478.00","","0.50%"
"05/13/2015","480.55","479.05","482.40","478.00","","0.00%"
"05/12/2015","480.55","478.55","481.50","478.00","","0.10%"
"05/11/2015","480.05","478.50","481.50","478.00","","0.01%"
"05/08/2015","480.00","479.45","481.50","478.00","","-0.20%"
"05/07/2015","480.95","479.90","482.00","478.00","","-0.09%"
"05/06/2015","481.40","481.15","482.65","478.00","","-0.26%"
"05/05/2015","482.65","481.15","482.70","477.00","","0.00%"
