"Date","Price","Open","High","Low","Vol.","Change %"
"08/16/2016","536.530","530.820","538.500","530.480","","0.83%"
"08/15/2016","532.125","530.370","533.025","529.410","","0.12%"
"08/12/2016","531.490","529.240","534.260","527.530","","0.21%"
"08/11/2016","530.400","531.000","533.110","528.420","","-0.35%"
"08/10/2016","532.280","528.170","532.900","527.460","","0.53%"
"08/09/2016","529.500","526.790","529.740","525.130","","0.25%"
"08/08/2016","528.160","526.560","528.640","525.050","","0.09%"
"08/05/2016","527.690","528.760","530.990","523.600","","-0.42%"
"08/04/2016","529.920","529.640","531.280","527.260","","-0.18%"
"08/03/2016","530.850","533.100","534.740","529.160","","-0.68%"
"08/02/2016","534.485","530.520","534.865","530.190","","0.51%"
"08/01/2016","531.760","530.380","532.710","528.520","","0.04%"
"07/29/2016","531.545","525.730","532.685","525.350","","0.89%"
"07/28/2016","526.860","524.830","529.840","524.400","","0.15%"
"07/27/2016","526.055","521.320","526.485","520.220","","0.65%"
"07/26/2016","522.680","522.350","524.830","521.030","","-0.14%"
"07/25/2016","523.400","520.980","523.780","519.910","","0.18%"
"07/22/2016","522.435","524.440","526.085","520.170","","-0.57%"
"07/21/2016","525.450","523.680","526.410","521.540","","0.09%"
"07/20/2016","524.975","523.690","525.785","521.610","","-0.11%"
"07/19/2016","525.530","526.580","528.900","522.620","","-0.43%"
"07/18/2016","527.790","524.850","528.310","524.540","","0.38%"
"07/15/2016","525.770","528.470","531.730","523.950","","-0.76%"
"07/14/2016","529.770","527.020","532.620","526.830","","0.28%"
"07/13/2016","528.275","525.690","529.745","524.890","","0.28%"
"07/12/2016","526.815","525.980","530.555","525.500","","-0.07%"
"07/11/2016","527.180","525.670","527.750","523.040","","0.04%"
"07/08/2016","526.995","526.380","529.375","522.230","","-0.12%"
"07/07/2016","527.630","528.140","530.010","525.110","","-0.33%"
"07/06/2016","529.365","527.300","529.945","524.450","","0.16%"
"07/05/2016","528.505","530.550","533.275","526.540","","-0.64%"
"07/04/2016","531.930","530.070","532.500","527.930","","0.19%"
"07/01/2016","530.910","528.150","533.360","525.330","","0.29%"
"06/30/2016","529.380","528.710","531.550","524.290","","-0.10%"
"06/29/2016","529.920","526.370","530.170","523.410","","0.43%"
"06/28/2016","527.640","523.430","529.460","522.720","","0.57%"
"06/27/2016","524.650","525.750","527.660","520.960","","-0.86%"
"06/24/2016","529.190","541.390","544.600","518.500","","-2.45%"
"06/23/2016","542.455","536.440","543.235","536.390","","0.88%"
"06/22/2016","537.715","534.520","539.285","533.350","","0.41%"
"06/21/2016","535.525","538.420","541.185","533.340","","-0.78%"
"06/20/2016","539.745","537.040","543.485","537.000","","0.33%"
"06/17/2016","537.980","535.180","539.520","534.070","","0.29%"
"06/16/2016","536.445","537.280","539.885","530.420","","-0.40%"
"06/15/2016","538.575","535.300","540.485","533.310","","0.36%"
"06/14/2016","536.665","538.910","540.645","533.570","","-0.63%"
"06/13/2016","540.085","537.600","540.655","535.910","","0.25%"
"06/10/2016","538.720","540.610","542.450","537.210","","-0.57%"
"06/09/2016","541.835","544.570","546.705","539.310","","-0.68%"
"06/08/2016","545.565","542.610","546.425","542.180","","0.32%"
"06/07/2016","543.845","541.880","544.635","541.000","","0.14%"
"06/06/2016","543.085","541.510","545.045","540.540","","-0.06%"
"06/03/2016","543.410","531.240","543.890","530.540","","2.07%"
"06/02/2016","532.405","532.450","535.675","530.770","","-0.25%"
"06/01/2016","533.715","529.790","534.095","528.800","","0.51%"
"05/31/2016","530.995","530.530","533.105","528.680","","-0.22%"
"05/30/2016","532.190","529.480","532.280","527.540","","0.28%"
"05/27/2016","530.690","533.580","535.120","529.150","","-0.78%"
"05/26/2016","534.840","529.600","535.930","529.080","","0.76%"
"05/25/2016","530.810","528.940","532.190","528.510","","0.13%"
"05/24/2016","530.145","532.800","535.375","528.460","","-0.72%"
"05/23/2016","533.965","533.330","536.145","531.180","","-0.17%"
"05/20/2016","534.880","532.820","535.640","532.000","","0.17%"
"05/19/2016","533.990","535.880","537.710","531.630","","-0.58%"
"05/18/2016","537.095","538.970","540.855","535.650","","-0.79%"
"05/17/2016","541.375","539.250","543.085","538.330","","0.17%"
"05/16/2016","540.450","539.340","542.400","538.360","","-0.21%"
"05/13/2016","541.605","543.830","546.425","538.100","","-0.63%"
"05/12/2016","545.060","546.210","547.770","543.190","","-0.41%"
"05/11/2016","547.330","542.400","548.530","542.160","","0.48%"
"05/10/2016","544.720","541.740","546.680","541.160","","0.32%"
"05/09/2016","542.970","543.560","545.410","541.350","","-0.37%"
"05/06/2016","544.985","543.850","548.695","542.690","","0.00%"
"05/05/2016","544.990","547.660","549.980","542.850","","-0.71%"
"05/04/2016","548.905","547.400","551.015","546.250","","0.04%"
"05/03/2016","548.695","550.120","554.765","547.350","","-0.48%"
"05/02/2016","551.325","545.360","552.025","545.320","","0.78%"
"04/29/2016","547.080","541.720","547.180","540.810","","0.77%"
"04/28/2016","542.900","540.410","543.770","539.270","","0.22%"
"04/27/2016","541.710","539.280","543.720","538.170","","0.21%"
"04/26/2016","540.575","538.520","542.775","536.820","","0.13%"
"04/25/2016","539.885","535.350","540.415","534.640","","0.38%"
"04/22/2016","537.860","537.770","541.770","534.780","","-0.20%"
"04/21/2016","538.945","539.110","544.095","536.960","","-0.47%"
"04/20/2016","541.465","543.290","546.555","538.680","","-0.79%"
"04/19/2016","545.750","543.600","547.730","542.320","","0.17%"
"04/18/2016","544.825","541.600","545.645","540.360","","0.28%"
"04/15/2016","543.280","540.860","545.280","539.550","","0.03%"
"04/14/2016","543.120","542.010","545.090","539.810","","-0.02%"
"04/13/2016","543.235","549.560","551.175","541.630","","-1.38%"
"04/12/2016","550.845","550.630","554.025","547.730","","-0.22%"
"04/11/2016","552.060","549.720","553.990","547.970","","0.25%"
"04/08/2016","550.690","547.470","551.660","546.510","","0.37%"
"04/07/2016","548.655","547.460","552.695","545.590","","-0.02%"
"04/06/2016","548.745","547.410","550.425","544.050","","0.02%"
"04/05/2016","548.645","547.470","549.505","544.350","","-0.01%"
"04/04/2016","548.705","545.060","549.525","544.580","","0.49%"
"04/01/2016","546.055","543.750","548.555","542.290","","0.20%"
"03/31/2016","544.985","542.310","546.795","540.760","","0.26%"
"03/30/2016","543.545","540.700","544.985","540.260","","0.08%"
"03/29/2016","543.095","535.980","543.765","535.030","","1.09%"
"03/28/2016","537.240","534.530","538.430","534.050","","0.25%"
"03/25/2016","535.890","535.110","537.790","534.010","","-0.07%"
"03/24/2016","536.275","534.200","537.135","532.860","","-0.08%"
"03/23/2016","536.725","536.120","538.835","533.190","","-0.12%"
"03/22/2016","537.385","537.370","539.395","534.290","","-0.40%"
"03/21/2016","539.565","546.580","549.695","536.940","","-1.50%"
"03/18/2016","547.800","550.010","552.260","543.320","","-0.63%"
"03/17/2016","551.290","545.480","552.220","543.990","","0.83%"
"03/16/2016","546.750","539.740","547.720","536.060","","1.07%"
"03/15/2016","540.950","539.910","541.850","536.100","","-0.08%"
"03/14/2016","541.360","541.840","548.170","538.300","","-1.01%"
"03/11/2016","546.900","546.440","549.310","542.270","","-0.14%"
"03/10/2016","547.655","537.910","549.755","529.100","","1.59%"
"03/09/2016","539.110","537.940","540.680","534.890","","0.00%"
"03/08/2016","539.135","539.260","541.875","537.300","","-0.25%"
"03/07/2016","540.460","538.960","541.090","535.630","","0.09%"
"03/04/2016","539.965","535.210","541.975","533.310","","0.65%"
"03/03/2016","536.475","530.450","537.305","528.640","","0.96%"
"03/02/2016","531.395","530.210","532.025","528.050","","0.01%"
"03/01/2016","531.345","533.000","535.265","528.550","","-0.54%"
"02/29/2016","534.235","536.710","538.235","531.400","","-0.70%"
"02/26/2016","538.000","541.710","545.450","535.720","","-0.94%"
"02/25/2016","543.125","541.960","544.505","538.000","","-0.01%"
"02/24/2016","543.160","543.520","545.170","535.470","","-0.30%"
"02/23/2016","544.795","544.400","546.755","538.250","","-0.16%"
"02/22/2016","545.675","548.180","549.805","540.540","","-0.74%"
"02/19/2016","549.765","547.980","550.615","545.120","","0.11%"
"02/18/2016","549.185","549.350","551.955","546.150","","-0.25%"
"02/17/2016","550.560","550.370","553.400","548.210","","-0.19%"
"02/16/2016","551.630","552.080","554.870","548.990","","-0.31%"
"02/15/2016","553.345","556.880","558.195","550.100","","-0.94%"
"02/12/2016","558.580","560.420","562.010","553.270","","-0.52%"
"02/11/2016","561.500","557.780","564.180","554.240","","0.45%"
"02/10/2016","558.960","558.000","560.120","548.970","","-0.05%"
"02/09/2016","559.230","550.740","561.500","549.460","","1.31%"
"02/08/2016","551.980","548.370","552.960","543.260","","0.43%"
"02/05/2016","549.635","550.830","553.975","545.960","","-0.44%"
"02/04/2016","552.050","546.270","553.680","541.370","","0.83%"
"02/03/2016","547.480","534.280","549.600","531.320","","2.23%"
"02/02/2016","535.520","530.680","536.650","526.170","","0.70%"
"02/01/2016","531.795","527.200","533.125","523.610","","0.61%"
"01/29/2016","528.550","527.610","533.830","525.000","","-0.06%"
"01/28/2016","528.850","530.350","532.370","524.330","","-0.52%"
"01/27/2016","531.635","529.370","532.805","524.090","","0.20%"
"01/26/2016","530.580","527.220","530.680","523.710","","0.41%"
"01/25/2016","528.400","524.030","528.840","521.580","","0.63%"
"01/22/2016","525.115","526.750","528.795","522.160","","-0.54%"
"01/21/2016","527.985","526.960","530.865","522.190","","-0.01%"
"01/20/2016","528.050","527.950","532.490","526.190","","-0.19%"
"01/19/2016","529.060","527.350","530.660","524.190","","0.09%"
"01/18/2016","528.610","528.060","530.340","524.820","","-0.11%"
"01/15/2016","529.200","524.550","532.760","523.920","","0.65%"
"01/14/2016","525.760","520.930","529.430","519.950","","0.73%"
"01/13/2016","521.970","519.800","524.760","517.460","","0.17%"
"01/12/2016","521.075","525.540","528.025","518.130","","-1.09%"
"01/11/2016","526.815","528.020","531.385","522.880","","-0.52%"
"01/08/2016","529.575","523.570","529.625","519.840","","0.89%"
"01/07/2016","524.885","516.160","525.165","515.820","","1.45%"
"01/06/2016","517.380","514.680","518.380","513.390","","0.30%"
"01/05/2016","515.850","518.650","520.260","512.940","","-0.77%"
"01/04/2016","519.855","520.000","527.595","516.310","","-0.58%"
"01/01/2016","522.910","524.270","527.410","520.100","","-0.47%"
"12/31/2015","525.380","527.740","529.090","521.060","","-0.66%"
"12/30/2015","528.860","525.050","529.490","523.450","","0.51%"
"12/29/2015","526.165","526.360","529.785","523.890","","-0.25%"
"12/28/2015","527.510","527.180","530.190","523.700","","-0.38%"
"12/25/2015","529.530","528.050","529.630","525.500","","0.07%"
"12/24/2015","529.170","522.490","529.310","522.010","","1.06%"
"12/23/2015","523.605","522.510","524.855","520.570","","0.00%"
"12/22/2015","523.625","520.550","525.055","519.620","","0.37%"
"12/21/2015","521.710","518.500","522.950","517.290","","0.34%"
"12/18/2015","519.930","518.520","522.480","515.980","","0.06%"
"12/17/2015","519.625","524.880","526.025","517.270","","-1.19%"
"12/16/2015","525.895","526.600","530.465","523.530","","-0.31%"
"12/15/2015","527.525","529.630","534.225","525.250","","-0.61%"
"12/14/2015","530.785","529.600","533.595","526.040","","-0.04%"
"12/11/2015","531.010","528.400","533.090","526.520","","0.28%"
"12/10/2015","529.520","532.890","534.100","527.630","","-0.83%"
"12/09/2015","533.965","525.780","534.735","525.250","","1.30%"
"12/08/2015","527.135","522.360","527.545","521.970","","0.70%"
"12/07/2015","523.465","523.540","526.015","520.430","","-0.44%"
"12/04/2015","525.760","527.050","530.110","522.140","","-0.45%"
"12/03/2015","528.120","512.610","530.190","507.830","","2.79%"
"12/02/2015","513.765","512.320","514.495","509.520","","0.05%"
"12/01/2015","513.500","509.230","513.850","503.840","","0.64%"
"11/30/2015","510.210","507.690","511.810","505.630","","0.25%"
"11/27/2015","508.940","508.650","512.310","506.630","","-0.16%"
"11/26/2015","509.755","509.460","511.735","507.400","","-0.16%"
"11/25/2015","510.550","509.650","513.840","506.540","","-0.03%"
"11/24/2015","510.715","509.210","512.325","507.880","","0.06%"
"11/23/2015","510.420","510.430","511.680","507.260","","-0.22%"
"11/20/2015","511.540","515.030","516.720","510.090","","-0.90%"
"11/19/2015","516.200","511.420","517.590","510.850","","0.68%"
"11/18/2015","512.700","510.620","514.460","509.460","","0.15%"
"11/17/2015","511.945","512.390","513.915","506.890","","-0.29%"
"11/16/2015","513.430","515.840","518.430","510.750","","-0.96%"
"11/13/2015","518.385","518.970","520.305","511.750","","-0.36%"
"11/12/2015","520.265","514.000","520.795","508.800","","1.00%"
"11/11/2015","515.120","515.720","519.250","510.800","","-0.33%"
"11/10/2015","516.820","516.920","518.960","511.270","","-0.23%"
"11/09/2015","518.020","510.750","521.180","510.030","","1.12%"
"11/06/2015","512.295","517.880","522.605","510.080","","-1.31%"
"11/05/2015","519.115","512.630","519.785","512.350","","1.01%"
"11/04/2015","513.910","517.540","521.590","511.690","","-0.93%"
"11/03/2015","518.710","521.410","523.250","516.080","","-0.77%"
"11/02/2015","522.730","520.880","525.040","517.670","","0.22%"
"10/30/2015","521.605","518.070","524.775","515.510","","0.35%"
"10/29/2015","519.790","513.300","520.200","512.360","","1.07%"
"10/28/2015","514.275","517.940","523.305","511.960","","-0.90%"
"10/27/2015","518.970","518.200","521.830","516.950","","-0.08%"
"10/26/2015","519.380","516.000","520.940","515.010","","0.34%"
"10/23/2015","517.595","520.970","522.805","515.340","","-0.96%"
"10/22/2015","522.620","528.200","531.980","520.550","","-1.40%"
"10/21/2015","530.040","532.500","536.800","528.010","","-0.81%"
"10/20/2015","534.385","534.610","538.075","531.930","","-0.36%"
"10/19/2015","536.330","534.420","538.430","532.510","","0.06%"
"10/16/2015","536.005","536.040","538.485","532.650","","-0.33%"
"10/15/2015","537.790","540.240","543.270","535.090","","-0.77%"
"10/14/2015","541.985","536.890","542.735","535.520","","0.58%"
"10/13/2015","538.835","537.550","540.975","535.850","","-0.08%"
"10/12/2015","539.275","537.560","540.505","535.390","","-0.03%"
"10/09/2015","539.450","531.020","541.010","530.410","","1.26%"
"10/08/2015","532.760","529.010","535.810","528.870","","0.38%"
"10/07/2015","530.765","530.710","535.765","527.880","","-0.33%"
"10/06/2015","532.525","526.870","533.035","525.970","","0.78%"
"10/05/2015","528.380","530.030","534.540","525.970","","-0.53%"
"10/02/2015","531.215","528.300","536.375","524.000","","0.22%"
"10/01/2015","530.075","526.850","530.835","523.250","","0.28%"
"09/30/2015","528.615","530.710","533.185","525.550","","-0.75%"
"09/29/2015","532.585","533.310","537.275","528.450","","-0.47%"
"09/28/2015","535.115","530.490","535.305","527.370","","0.54%"
"09/25/2015","532.245","529.240","533.055","525.620","","0.22%"
"09/24/2015","531.070","527.270","534.180","526.020","","0.38%"
"09/23/2015","529.065","528.610","534.415","523.650","","-0.25%"
"09/22/2015","530.370","533.400","540.590","525.800","","-0.91%"
"09/21/2015","535.250","538.180","547.910","533.120","","-1.05%"
"09/18/2015","540.910","547.560","554.040","537.380","","-1.54%"
"09/17/2015","549.350","542.780","549.640","540.460","","0.89%"
"09/16/2015","544.495","542.910","546.165","538.960","","-0.02%"
"09/15/2015","544.625","545.230","547.725","542.470","","-0.49%"
"09/14/2015","547.290","546.860","549.950","543.740","","-0.27%"
"09/11/2015","548.775","546.360","549.255","542.620","","0.12%"
"09/10/2015","548.130","541.490","549.050","538.950","","0.90%"
"09/09/2015","543.220","541.140","543.760","537.910","","0.07%"
"09/08/2015","542.840","539.850","544.690","538.820","","0.25%"
"09/07/2015","541.460","539.330","542.110","536.540","","0.17%"
"09/04/2015","540.520","537.850","542.380","535.880","","0.18%"
"09/03/2015","539.550","542.720","546.180","536.060","","-0.90%"
"09/02/2015","544.455","544.570","547.795","540.050","","-0.36%"
"09/01/2015","546.435","538.540","546.865","538.300","","1.10%"
"08/31/2015","540.480","536.920","543.500","536.250","","0.29%"
"08/28/2015","538.910","540.620","545.660","536.050","","-0.65%"
"08/27/2015","542.430","545.840","550.010","538.650","","-0.93%"
"08/26/2015","547.535","555.010","558.975","544.580","","-1.67%"
"08/25/2015","556.815","559.290","561.325","549.230","","-0.79%"
"08/24/2015","561.225","542.430","565.675","542.430","","2.88%"
"08/21/2015","545.500","535.180","545.690","534.410","","1.61%"
"08/20/2015","536.840","528.840","537.030","528.340","","1.17%"
"08/19/2015","530.625","524.280","531.425","523.850","","0.88%"
"08/18/2015","525.975","527.610","530.375","524.040","","-0.65%"
"08/17/2015","529.415","529.040","531.945","526.590","","-0.26%"
"08/14/2015","530.780","531.150","534.800","528.610","","-0.39%"
"08/13/2015","532.870","531.920","535.160","527.910","","-0.14%"
"08/12/2015","533.615","526.560","536.285","525.800","","1.01%"
"08/11/2015","528.290","524.970","530.020","522.030","","0.29%"
"08/10/2015","526.785","522.480","527.835","520.170","","0.49%"
"08/07/2015","524.240","520.560","525.050","517.020","","0.41%"
"08/06/2015","522.105","519.770","523.405","518.040","","0.14%"
"08/05/2015","521.360","517.740","522.830","515.570","","0.35%"
"08/04/2015","519.565","521.170","524.805","517.640","","-0.63%"
"08/03/2015","522.835","522.570","525.285","520.720","","-0.45%"
"07/31/2015","525.175","519.710","530.785","519.480","","0.71%"
"07/30/2015","521.450","523.870","525.940","517.860","","-0.78%"
"07/29/2015","525.570","527.460","530.390","522.920","","-0.68%"
"07/28/2015","529.165","528.710","531.075","524.980","","-0.25%"
"07/27/2015","530.495","521.070","532.255","520.880","","1.37%"
"07/24/2015","523.335","523.130","526.755","518.890","","-0.29%"
"07/23/2015","524.850","520.620","526.920","518.800","","0.44%"
"07/22/2015","522.565","521.540","525.575","517.850","","-0.14%"
"07/21/2015","523.280","519.550","524.860","514.050","","0.38%"
"07/20/2015","521.320","518.700","523.480","514.470","","0.22%"
"07/17/2015","520.200","520.160","523.770","516.350","","-0.33%"
"07/16/2015","521.915","522.560","525.035","518.750","","-0.46%"
"07/15/2015","524.325","526.180","528.365","521.700","","-0.69%"
"07/14/2015","527.950","524.750","531.440","520.930","","0.27%"
"07/13/2015","526.520","529.340","533.530","524.410","","-1.42%"
"07/10/2015","534.085","524.000","536.755","523.710","","1.57%"
"07/09/2015","525.815","526.010","530.335","521.810","","-0.39%"
"07/08/2015","527.860","521.710","528.520","519.910","","0.84%"
"07/07/2015","523.480","522.580","525.370","516.420","","-0.17%"
"07/06/2015","524.380","519.420","526.770","517.860","","-0.40%"
"07/03/2015","526.470","523.890","527.050","522.440","","0.17%"
"07/02/2015","525.575","520.550","527.475","519.510","","0.63%"
"07/01/2015","522.280","524.660","528.170","520.030","","-0.76%"
"06/30/2015","526.300","530.130","532.350","523.380","","-1.06%"
"06/29/2015","531.915","520.800","533.945","516.930","","0.62%"
"06/26/2015","528.650","528.260","531.480","525.230","","-0.24%"
"06/25/2015","529.915","527.380","530.585","524.810","","0.14%"
"06/24/2015","529.155","526.230","531.225","525.410","","0.23%"
"06/23/2015","527.950","534.580","536.670","524.630","","-1.57%"
"06/22/2015","536.370","536.150","540.430","533.080","","-0.20%"
"06/19/2015","537.430","536.490","539.790","532.320","","-0.15%"
"06/18/2015","538.240","535.570","542.350","535.240","","0.17%"
"06/17/2015","537.345","531.980","538.335","529.660","","0.68%"
"06/16/2015","533.690","533.690","537.920","529.800","","-0.32%"
"06/15/2015","535.405","533.190","536.745","528.180","","-0.30%"
"06/12/2015","536.990","535.110","538.320","528.510","","0.02%"
"06/11/2015","536.895","541.230","543.305","531.480","","-1.13%"
"06/10/2015","543.050","535.770","545.980","535.110","","1.03%"
"06/09/2015","537.490","535.360","542.770","532.200","","0.08%"
"06/08/2015","537.060","527.650","537.860","524.130","","1.45%"
"06/05/2015","529.370","534.490","538.980","525.110","","-1.28%"
"06/04/2015","536.245","536.420","543.735","533.920","","-0.33%"
"06/03/2015","538.040","530.780","538.760","527.090","","1.03%"
"06/02/2015","532.570","519.480","534.710","518.840","","2.18%"
"06/01/2015","521.190","525.130","526.990","517.570","","-1.08%"
"05/29/2015","526.875","523.110","527.735","522.220","","0.37%"
"05/28/2015","524.915","520.890","525.455","519.390","","0.44%"
"05/27/2015","522.620","519.630","524.250","516.340","","0.24%"
"05/26/2015","521.385","523.380","525.375","519.200","","-0.70%"
"05/25/2015","525.055","524.620","527.895","521.790","","-0.36%"
"05/22/2015","526.970","527.540","535.410","524.200","","-0.43%"
"05/21/2015","529.230","527.920","535.040","527.010","","-0.08%"
"05/20/2015","529.640","535.490","537.540","526.680","","-1.41%"
"05/19/2015","537.240","543.520","545.890","532.900","","-1.48%"
"05/18/2015","545.290","551.880","553.650","542.710","","-1.51%"
"05/15/2015","553.670","549.240","554.390","544.060","","0.48%"
"05/14/2015","551.045","544.060","552.545","543.150","","0.96%"
"05/13/2015","545.785","537.160","547.255","536.820","","1.27%"
"05/12/2015","538.915","533.770","542.095","532.770","","0.64%"
"05/11/2015","535.495","535.730","537.935","532.460","","-0.43%"
"05/08/2015","537.815","540.100","542.385","534.600","","-0.75%"
"05/07/2015","541.860","544.490","548.640","538.710","","-0.86%"
"05/06/2015","546.555","538.120","547.475","536.600","","1.23%"
"05/05/2015","539.895","536.240","541.675","530.480","","0.36%"
"05/04/2015","537.960","533.620","540.070","530.430","","0.48%"
"05/01/2015","535.375","534.960","539.615","532.390","","-0.27%"
"04/30/2015","536.815","528.520","538.915","523.020","","1.22%"
"04/29/2015","530.360","520.450","533.120","517.740","","1.57%"
"04/28/2015","522.170","516.280","522.650","513.720","","0.85%"
"04/27/2015","517.750","513.010","519.600","511.880","","0.57%"
"04/24/2015","514.830","510.850","516.160","508.960","","0.43%"
"04/23/2015","512.635","505.580","513.625","503.390","","1.05%"
"04/22/2015","507.310","507.770","511.440","504.780","","-0.41%"
"04/21/2015","509.400","506.740","511.670","502.740","","0.17%"
"04/20/2015","508.520","509.890","511.810","505.070","","-0.47%"
"04/17/2015","510.905","507.280","513.305","505.830","","0.38%"
"04/16/2015","508.965","502.850","511.655","499.910","","0.86%"
"04/15/2015","504.620","501.970","505.370","496.390","","0.20%"
"04/14/2015","503.590","499.720","505.970","496.120","","0.43%"
"04/13/2015","501.425","503.290","505.915","495.390","","-0.72%"
"04/10/2015","505.065","506.260","509.135","501.830","","-0.56%"
"04/09/2015","507.930","511.890","513.890","505.210","","-1.09%"
"04/08/2015","513.530","512.540","518.400","511.080","","-0.14%"
"04/07/2015","514.230","517.620","520.920","512.010","","-1.01%"
"04/06/2015","519.465","521.000","524.925","515.360","","-0.52%"
"04/03/2015","522.170","513.370","524.700","511.270","","1.37%"
"04/02/2015","515.120","506.780","516.700","506.170","","1.30%"
"04/01/2015","508.490","504.450","510.560","504.070","","0.50%"
"03/31/2015","505.965","508.510","510.775","503.250","","-0.83%"
"03/30/2015","510.180","511.910","513.950","507.430","","-0.67%"
"03/27/2015","513.610","511.220","516.470","508.400","","0.15%"
"03/26/2015","512.850","515.930","529.390","509.860","","-0.95%"
"03/25/2015","517.745","514.640","520.195","510.150","","0.25%"
"03/24/2015","516.440","519.010","526.300","513.040","","-0.82%"
"03/23/2015","520.725","516.010","521.955","511.820","","0.73%"
"03/20/2015","516.970","508.910","519.870","507.660","","1.26%"
"03/19/2015","510.560","518.700","522.680","506.670","","-1.89%"
"03/18/2015","520.400","505.480","526.410","504.880","","2.61%"
"03/17/2015","507.140","504.320","510.940","503.280","","0.22%"
"03/16/2015","506.025","502.570","508.545","500.840","","0.35%"
"03/13/2015","504.285","510.590","512.355","501.030","","-1.55%"
"03/12/2015","512.210","508.370","515.790","505.100","","0.43%"
"03/11/2015","510.000","514.310","517.330","506.590","","-1.16%"
"03/10/2015","515.965","519.650","521.505","514.020","","-1.03%"
"03/09/2015","521.350","517.730","523.550","517.300","","0.25%"
"03/06/2015","520.050","527.830","529.630","518.210","","-1.78%"
"03/05/2015","529.465","529.260","533.535","525.680","","-0.29%"
"03/04/2015","531.015","533.500","535.785","528.500","","-0.80%"
"03/03/2015","535.275","533.500","537.335","532.090","","-0.01%"
"03/02/2015","535.350","532.850","538.190","531.510","","0.07%"
"02/27/2015","534.980","533.930","537.620","532.320","","-0.13%"
"02/26/2015","535.655","541.710","544.665","533.210","","-1.45%"
"02/25/2015","543.535","540.870","544.935","539.880","","0.16%"
"02/24/2015","542.665","540.630","543.575","538.390","","0.07%"
"02/23/2015","542.260","542.350","545.600","538.610","","-0.32%"
"02/20/2015","543.985","542.150","546.365","537.400","","0.03%"
"02/19/2015","543.830","543.590","547.320","541.360","","-0.28%"
"02/18/2015","545.370","544.540","546.640","540.590","","-0.18%"
"02/17/2015","546.350","540.580","548.520","539.060","","0.73%"
"02/16/2015","542.405","543.240","546.975","538.920","","-0.48%"
"02/13/2015","545.025","543.600","548.195","542.640","","-0.07%"
"02/12/2015","545.405","541.040","546.355","538.260","","0.49%"
"02/11/2015","542.760","539.580","543.530","538.410","","0.26%"
"02/10/2015","541.370","539.820","542.760","537.480","","-0.04%"
"02/09/2015","541.590","539.620","543.240","537.530","","0.04%"
"02/06/2015","541.390","543.690","549.270","539.430","","-0.75%"
"02/05/2015","545.505","537.660","546.595","535.710","","1.11%"
"02/04/2015","539.530","542.960","546.160","536.330","","-1.28%"
"02/03/2015","546.500","536.430","549.000","535.440","","1.23%"
"02/02/2015","539.880","533.640","541.680","533.450","","0.47%"
"01/30/2015","537.335","535.950","541.115","533.400","","-0.28%"
"01/29/2015","538.830","534.390","541.150","532.790","","0.39%"
"01/28/2015","536.745","539.410","541.905","533.820","","-0.92%"
"01/27/2015","541.735","530.390","543.775","529.730","","1.80%"
"01/26/2015","532.165","526.770","534.855","522.720","","0.38%"
"01/23/2015","530.140","530.700","540.000","523.420","","-0.55%"
"01/22/2015","533.090","543.300","551.320","528.460","","-2.10%"
"01/21/2015","544.530","546.890","549.400","541.010","","-0.86%"
"01/20/2015","549.230","552.350","555.790","546.370","","-0.98%"
"01/19/2015","554.650","549.730","556.320","548.720","","0.32%"
"01/16/2015","552.905","552.430","556.565","545.450","","-0.44%"
"01/15/2015","555.355","559.880","564.035","549.430","","-2.37%"
"01/14/2015","568.845","559.170","571.505","556.990","","1.19%"
"01/13/2015","562.135","559.700","565.505","554.040","","-0.20%"
"01/12/2015","563.250","556.340","565.050","556.290","","0.35%"
"01/09/2015","561.285","554.180","561.615","552.770","","0.42%"
"01/08/2015","558.965","556.340","561.555","552.390","","-0.39%"
"01/07/2015","561.170","558.780","563.890","554.600","","-0.42%"
"01/06/2015","563.540","560.800","567.300","558.500","","-0.37%"
"01/05/2015","565.650","564.050","569.170","558.360","","-0.57%"
"01/02/2015","568.920","568.840","574.000","563.950","","-0.84%"
"01/01/2015","573.730","568.610","573.880","568.320","","0.05%"
"12/31/2014","573.470","571.240","576.900","568.470","","-0.49%"
"12/30/2014","576.265","567.410","577.395","558.070","","0.47%"
"12/29/2014","573.575","557.890","578.115","557.160","","1.85%"
"12/26/2014","563.165","558.550","565.385","555.330","","-0.05%"
"12/25/2014","563.460","553.610","564.970","553.150","","0.67%"
"12/24/2014","559.725","552.560","566.445","552.430","","-0.47%"
"12/23/2014","562.370","556.420","571.530","549.410","","-0.04%"
"12/22/2014","562.605","556.370","562.655","556.370","","-1.06%"
"12/19/2014","568.630","552.830","572.050","549.860","","-1.53%"
"12/18/2014","577.445","577.560","602.685","551.880","","-1.30%"
"12/17/2014","585.060","585.420","593.200","576.580","","-1.35%"
"12/16/2014","593.045","581.960","595.805","581.770","","0.60%"
"12/15/2014","589.535","583.170","591.785","578.370","","-0.20%"
"12/12/2014","590.700","570.910","591.870","569.850","","2.91%"
"12/11/2014","574.005","553.850","576.725","550.650","","1.91%"
"12/10/2014","563.270","550.600","563.320","550.020","","0.59%"
"12/09/2014","559.970","548.060","563.220","546.950","","0.47%"
"12/08/2014","557.345","546.330","558.545","544.900","","0.26%"
"12/05/2014","555.920","550.870","560.730","546.060","","-0.76%"
