year,commodity_code,commodity,reexports,X,pct,pct_cum,reexports_text,pct_text,prop_reexport,prop_reexport_text
2022,871494,"Cycles; parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof",591.6199999999999,591.62,4.0198740816402484e-7,0.9999893442217159,0.0,0.0%,0.9999999999999998,100.0%
2022,750400,Nickel; powders and flakes,589.6999999999971,589.7,4.006828278190804e-7,0.9999897449045437,0.0,0.0%,0.999999999999995,100.0%
2013,730419,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines",589.1999999999971,589.2,3.873800328055852e-6,0.9999291647470393,0.0,0.0%,0.999999999999995,100.0%
2017,841340,Pumps; concrete pumps,588.08,592.34,6.491052530396381e-6,0.9998423618400251,0.0,0.0%,0.9928081844886383,99.3%
2018,730792,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",588.03,588.03,5.557446825612448e-6,0.9998471314161131,0.0,0.0%,1,100.0%
2024,820160,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",587.75,587.75,3.708156788807483e-7,0.999993090405811,0.0,0.0%,1,100.0%
2021,732619,"Iron or steel; articles n.e.c. in item no. 7326.11, forged or stamped, but not further worked",580.16,580.16,3.4780119930726e-6,0.9999297101785412,0.0,0.0%,1,100.0%
2015,721934,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",576.01,11698.14,6.606443854041931e-6,0.999862014428609,0.0,0.0%,0.04923945174190085,4.9%
2020,841520,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles",570.03,570.03,4.185316541706019e-6,0.9999224951007704,0.0,0.0%,1,100.0%
2020,731813,Iron or steel; threaded screw hooks and screw rings,565.88,565.88,4.154846103925411e-6,0.9999266499468743,0.0,0.0%,1,100.0%
2018,854590,"Carbon; lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",562.61,562.61,5.317203473560566e-6,0.9998524486195868,0.0,0.0%,1,100.0%
2018,870790,"Vehicles; bodies (including cabs) for the motor vehicles of heading no. 8701, 8702, 8704 or 8705",560.05,560.05,5.293009021111596e-6,0.9998577416286079,0.0,0.0%,1,100.0%
2013,920810,Musical boxes,558.84,691.36,3.6741931013760066e-6,0.9999328389401406,0.0,0.0%,0.8083198333719047,80.8%
2016,910229,"Wrist-watches; whether or not incorporating a stop-watch facility, with other than automatic winding",558.159999999999,39852.14,4.474385703505511e-6,0.9999240582529677,0.0,0.0%,0.01400577233744534,1.4%
2023,760691,"Aluminium; plates, sheets and strip, thickness exceeding 0.2mm, not alloyed, (not rectangular or square)",557.23,922.94,1.344934291624643e-7,0.9999963976213891,0.0,0.0%,0.6037553903829068,60.4%
2024,720711,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (including square) cross-section, width less than twice thickness",555,1500650.15,3.501534696364361e-7,0.9999934405592806,0.0,0.0%,3.698396991464e-4,0.0%
2014,711299,"Waste and scrap of precious metals; waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",553.62,681.3399999999999,3.36716796767212e-6,0.999949575014478,0.0,0.0%,0.8125458655003377,81.3%
2018,901410,Navigational instruments and appliances; direction finding compasses,552.6,621.4,5.222599384101898e-6,0.9998629642279919,0.0,0.0%,0.8892822658513035,88.9%
2017,844130,"Machines; for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard",550,550,6.0707367904332895e-6,0.9998484325768154,0.0,0.0%,1,100.0%
2022,730449,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",549.57,549.57,3.734157396719232e-7,0.9999901183202834,0.0,0.0%,1,100.0%
2018,910129,"Wrist-watches; (not electrically operated), (not automatic winding), whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",548.45,10145.54,5.183377908452201e-6,0.9998681476059004,0.0,0.0%,0.05405823642704085,5.4%
2011,843110,Machinery; parts of the machinery of heading no. 8425,547.53,547.53,3.831874853106871e-6,0.999931442591904,0.0,0.0%,1,100.0%
2012,970400,"Stamps, postage or revenue; stamp-postmarks, first-day covers, postal stationery (stamped paper) and like, used or unused, other than those of heading 4907",546.0899999999998,768.13,5.080950619598787e-6,0.9999104035501025,0.0,0.0%,0.7109343470506292,71.1%
2014,841451,"Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W",544.9,544.9,3.3141321223664934e-6,0.9999528891466004,0.0,0.0%,1,100.0%
2019,852341,"Optical media; unrecorded, excluding products of Chapter 37",542.5,542.5,5.925483241295221e-6,0.999844023040431,0.0,0.0%,1,100.0%
2015,846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",540,3717.04,6.193433588275625e-6,0.9998682078621973,0.0,0.0%,0.1452768869853432,14.5%
2024,841280,"Engines; pneumatic power engines and motors, n.e.c. in heading no. 8412",540,540,3.4068986234896486e-7,0.999993781249143,0.0,0.0%,1,100.0%
2011,845969,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled",538.91,11000,3.7715480011831753e-6,0.9999352141399052,0.0,0.0%,0.04899181818181818,4.9%
2020,741529,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",538.0199999999998,538.02,3.9502903457163156e-6,0.99993060023722,0.0,0.0%,0.9999999999999996,100.0%
2020,852341,"Optical media; unrecorded, excluding products of Chapter 37",537,537,3.9428012260690355e-6,0.9999345430384461,0.0,0.0%,1,100.0%
2023,722850,"Steel, alloy; bars and rods, cold-formed or cold-finished",536.36,634.63,1.294562311174548e-7,0.9999965270776202,0.0,0.0%,0.8451538691836188,84.5%
2017,850990,Electro-mechanical domestic appliances; parts for the appliances of heading no. 8509,532.85,532.85,5.8814401796043244e-6,0.9998543140169951,0.0,0.0%,1,100.0%
2017,844720,"Knitting machines; flat, stitch-bonding machines",528.91,528.91,5.837951628778311e-6,0.9998601519686239,0.0,0.0%,1,100.0%
2020,843110,Machinery; parts of the machinery of heading no. 8425,528.9099999999997,528.91,3.883402228082258e-6,0.9999384264406742,0.0,0.0%,0.9999999999999996,100.0%
2013,760410,"Aluminium; (not alloyed), bars, rods and profiles",526.17,526.17,3.4593983683183254e-6,0.9999362983385089,0.0,0.0%,1,100.0%
2012,902920,Meters; speed indicators and tachometers; stroboscopes,524.28,524.28,4.8780252171679624e-6,0.9999152815753196,0.0,0.0%,1,100.0%
2016,871410,Motorcycles (including mopeds); parts and accessories,524.22,524.22,4.2023120135654e-6,0.9999282605649812,0.0,0.0%,1,100.0%
2020,853180,"Signalling apparatus; electric, sound or visual, apparatus n.e.c. in heading no. 8531, excluding those of heading no. 8512 or 8530",521.29,521.29,3.827454098952564e-6,0.9999422538947731,0.0,0.0%,1,100.0%
2013,841950,Heat exchange units; not used for domestic purposes,520.5,520.5,3.422119943572778e-6,0.9999397204584526,0.0,0.0%,1,100.0%
2022,851210,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, excluding articles of heading no. 8539",520.09,520.09,3.5338499562561734e-7,0.999990471705279,0.0,0.0%,1,100.0%
2024,850780,"Electric accumulators; other than lead-acid, nickel-cadmium, nickel-metal hydride and lithium-ion, including separators, whether or not rectangular (including square)",520,520,3.280717192990032e-7,0.9999941093208623,0.0,0.0%,1,100.0%
2019,854442,"Insulated electric conductors; for a voltage not exceeding 1000 volts, fitted with connectors",517.5,517.5,5.652419497456732e-6,0.9998496754599284,0.0,0.0%,1,100.0%
2024,844090,"Book-binding machinery; including book-sewing machines, parts thereof",516.99,516.99,3.26172688769984e-7,0.999994435493551,0.0,0.0%,1,100.0%
2011,845320,"Machinery; for making or repairing footwear, other than sewing machines",516.7699999999998,516.77,3.61660177130027e-6,0.9999388307416766,0.0,0.0%,0.9999999999999996,100.0%
2019,845522,Metal-rolling mills; cold,516.4199999999983,516.42,5.64062314372289e-6,0.9998553160830722,0.0,0.0%,0.9999999999999967,100.0%
2023,841420,Pumps; hand or foot-operated air pumps,514.36,514.36,1.2414629546866668e-7,0.9999966512239157,0.0,0.0%,1,100.0%
2012,960720,Slide fasteners; parts,513.6599999999999,1132.59,4.779214223412099e-6,0.9999200607895431,0.0,0.0%,0.45352687203665926,45.4%
2022,940591,"Lamps and light fittings; parts thereof, of glass",509.71,509.71,3.4633210813577147e-7,0.9999908180373872,0.0,0.0%,1,100.0%
2020,710691,"Metals; silver, unwrought, (but not powder)",508.9899999999998,3183.93,3.7371441267353397e-6,0.9999459910388999,0.0,0.0%,0.15986218289974963,16.0%
2018,901811,"Medical, surgical instruments and appliances; electro-cardiographs",508.42,508.42,4.805056060197407e-6,0.9998729526619606,0.0,0.0%,1,100.0%
2020,950450,"Games; video game consoles and machines, other than those of subheading 9504.30",507.55,507.55,3.7265712519391787e-6,0.9999497176101518,0.0,0.0%,1,100.0%
2016,821191,"Knives; table knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",505.92,505.92,4.055613471258265e-6,0.9999323161784525,0.0,0.0%,1,100.0%
2011,852329,"Magnetic media; other than cards incorporating a magnetic stripe, whether or not recorded, excluding products of Chapter 37",505,505,3.5342297240680326e-6,0.9999423649714005,0.0,0.0%,1,100.0%
2016,900659,"Cameras, photographic (excluding cinematographic); n.e.c. in heading no 9006",504.21,504.21,4.041905574682024e-6,0.9999363580840271,0.0,0.0%,1,100.0%
2012,860799,Railway or tramway rolling stock; parts n.e.c. in heading no. 8607,502.99,3500,4.679938017821228e-6,0.9999247407275609,0.0,0.0%,0.14371142857142857,14.4%
2015,842010,"Machines; calendering or other rolling machines, for other than metal or glass",502.8499999999999,502.85,5.76734829604518e-6,0.9998739752104934,0.0,0.0%,0.9999999999999998,100.0%
2013,960400,Hand sieves and hand riddles,501.6,501.6,3.297858527754285e-6,0.9999430183169803,0.0,0.0%,1,100.0%
2021,741991,NA,501.5,501.5,3.0064516935430035e-6,0.9999327166302348,0.0,0.0%,1,100.0%
2011,846691,"Parts & accessories suited for use solely/principally; for the machines of heading no. 8464, n.e.c. in heading no. 8466",500,500,3.4992373505624088e-6,0.9999458642087511,0.0,0.0%,1,100.0%
2011,848310,Transmission shafts (including cam shafts and crank shafts) and cranks,500,500,3.4992373505624088e-6,0.9999493634461017,0.0,0.0%,1,100.0%
2012,870790,"Vehicles; bodies (including cabs) for the motor vehicles of heading no. 8701, 8702, 8704 or 8705",500,500,4.652118350087704e-6,0.999929392845911,0.0,0.0%,1,100.0%
2014,890710,Rafts; inflatable,500,500,3.04104617578133e-6,0.9999559301927762,0.0,0.0%,1,100.0%
2023,843710,"Machines; for cleaning, sorting or grading seed, grain or dried leguminous vegetables",500,500,1.2068035565427587e-7,0.9999967719042714,0.0,0.0%,1,100.0%
2024,901420,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),500,500,3.1545357624904154e-7,0.9999947509471273,0.0,0.0%,1,100.0%
2013,740500,Copper; master alloys of copper,499.75,499.75,3.285695373295861e-6,0.9999463040123536,0.0,0.0%,1,100.0%
2023,910610,"Time recording apparatus; time-registers, time recorders, with clock, watch movement or synchronous motor",498.98,499.2,1.2043416772874117e-7,0.999996892338439,0.0,0.0%,0.999559294871795,100.0%
2019,848320,"Bearing housings, incorporating ball or roller bearings",498.14,498.14,5.4409589342282055e-6,0.9998607570420064,0.0,0.0%,1,100.0%
2013,846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",497.94,800,3.2737952059608625e-6,0.9999495778075596,0.0,0.0%,0.622425,62.2%
2015,848230,Bearings; spherical roller bearings,496.3,496.3,5.69222424048369e-6,0.9998796674347338,0.0,0.0%,1,100.0%
2018,854071,"Tubes; microwave, magnetrons, excluding grid-controlled tubes",495.63,516.07,4.684178307532435e-6,0.9998776368402682,0.0,0.0%,0.9603929699459375,96.0%
2021,731990,"Sewing and knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, not elsewhere specified or included, of iron or steel",495.36,495.36,2.969642893147482e-6,0.9999356862731279,0.0,0.0%,1,100.0%
2015,903039,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters)",495.25,495.25,5.680181452950932e-6,0.9998853476161867,0.0,0.0%,1,100.0%
2017,847810,"Machinery; for preparing or making up tobacco, n.e.c. in this chapter",494.4,494.4,5.457040489436761e-6,0.9998656090091133,0.0,0.0%,1,100.0%
2019,902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",494.13999999999953,494.14,5.3972687352140424e-6,0.9998661543107416,0.0,0.0%,0.9999999999999991,100.0%
2021,843041,"Boring or sinking machinery; self-propelled, n.e.c. in heading no. 8430",493.89,27794,2.9608303627596292e-6,0.9999386471034907,0.0,0.0%,0.01776966251709002,1.8%
2018,820150,"Tools, hand; one-handed secateurs (including poultry shears)",491.69,491.69,4.646941533060192e-6,0.9998822837818012,0.0,0.0%,1,100.0%
2022,853331,"Electrical resistors; wirewound variable, including rheostats and potentiometers, for a power handling capacity not exceeding 20W (excluding heating)",491.0699999999997,491.07,3.336668072869538e-7,0.9999911517041945,0.0,0.0%,0.9999999999999994,100.0%
2022,845390,"Machinery; parts of those for preparing, tanning or working hides, skins or leather, for making or repairing footwear or other articles of hides, skin or leather, other than sewing machines",489.28,2543.56,3.3245055790286687e-7,0.9999914841547524,0.0,0.0%,0.19236031389076727,19.2%
2021,721114,"Iron or non-alloy steel; flat-rolled, hot-rolled, of a width less than 600mm, 4.75mm thick or more, excluding those of item no. 7211.13",486.9,486.9,2.918925881527594e-6,0.9999415660293721,0.0,0.0%,1,100.0%
2022,940110,Seats; of a kind used for aircraft,485.14,775,3.2963755653408446e-7,0.999991813792309,0.0,0.0%,0.6259870967741935,62.6%
2019,820820,"Tools; knives and cutting blades, for wood working machines or mechanical appliances",483.41999999999996,1888,5.280179001856102e-6,0.9998714344897435,0.0,0.0%,0.2560487288135593,25.6%
2018,841392,Liquid elevators; parts thereof,482.7,482.7,4.56197742074916e-6,0.9998868457592219,0.0,0.0%,1,100.0%
2017,820240,"Tools, hand; chain saw blades",480,480,5.298097562559962e-6,0.9998709071066758,0.0,0.0%,1,100.0%
2023,900120,"Optical elements; polarising material, sheets and plates thereof",479.98,479.98,1.1584831421387867e-7,0.9999970081867533,0.0,0.0%,1,100.0%
2020,910121,"Wrist-watches; (not electrically operated), automatic winding, whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",479.33000000000004,23580.04,3.5193722750310442e-6,0.9999532369824269,0.0,0.0%,0.020327785703501775,2.0%
2021,848049,"Moulds; for metal or metal carbides, other than injection or compression types",477.03999999999996,1650,2.8598159838240366e-6,0.9999444258453559,0.0,0.0%,0.2891151515151515,28.9%
2021,940153,Seats; of rattan,475.59000000000003,873,2.851123351808808e-6,0.9999472769687078,0.0,0.0%,0.5447766323024056,54.5%
2022,820190,"Tools, hand; forks, scythes, sickles, hay knives, timber wedges, and other hand tools of a kind used in agriculture, horticulture or forestry n.e.c. in heading 8201",474.31,474.31,3.2227890802589275e-7,0.999992136071217,0.0,0.0%,1,100.0%
2016,910199,"Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, not electrically operated",474,21007.43,3.79973273516844e-6,0.9999401578167624,0.0,0.0%,0.022563445409552716,2.3%
2023,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",473.72999999999996,756.16,1.1433980976820021e-7,0.999997122526563,0.0,0.0%,0.6264943927211172,62.6%
2014,731821,Iron or steel; non-threaded spring washers and other lock washers,473.05,473.05,2.8771337869067165e-6,0.9999588073265631,0.0,0.0%,1,100.0%
2021,850133,"Electric motors and generators; DC, of an output exceeding 75kW but not exceeding 375kW",472.83,810,2.8345773763867167e-6,0.9999501115460842,0.0,0.0%,0.5837407407407407,58.4%
2016,853910,Lamps; sealed beam units,471.58,471.58,3.780333255803234e-6,0.9999439381500181,0.0,0.0%,1,100.0%
2019,910529,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated",471.41,1591.76,5.148999179316093e-6,0.9998765834889227,0.0,0.0%,0.2961564557470976,29.6%
2023,950632,Golf balls,471.40999999999997,471.40999999999997,1.1377985291796438e-7,0.999997236306416,0.0,0.0%,1,100.0%
2015,850490,"Electrical transformers, static converters and inductors; parts thereof",471.27,471.27,5.405147124345655e-6,0.9998907527633111,0.0,0.0%,1,100.0%
2012,961100,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",470.98,470.98,4.382109401048613e-6,0.999933774955312,0.0,0.0%,1,100.0%
2022,810399,Tantalum; articles n.e.c. in heading no. 8103,470,584,3.193503969390685e-7,0.9999924554216139,0.0,0.0%,0.8047945205479452,80.5%
2023,722990,"Steel, alloy; wire, of materials other than silico-manganese steel",469.3499999999998,841.5,1.1328264985266871e-7,0.9999973495890658,0.0,0.0%,0.5577540106951869,55.8%
2019,854430,"Insulated electric conductors; ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",469.06,469.06,5.123331187395275e-6,0.9998817068201101,0.0,0.0%,1,100.0%
2023,731990,"Sewing and knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, not elsewhere specified or included, of iron or steel",467.09000000000003,467.09000000000003,1.1273717464511144e-7,0.9999974623262404,0.0,0.0%,1,100.0%
2017,720270,Ferro-alloys; ferro-molybdenum,466.89,7826486.97,5.153393272882543e-6,0.9998760604999487,0.0,0.0%,5.965511752458715e-5,0.0%
2014,851490,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment of heading no. 8514",463.97,57036.33,2.8219083883545277e-6,0.9999616292349515,0.0,0.0%,0.008134639798879066,0.8%
2023,851621,Heating apparatus; electric storage heating radiators,463.24,605.88,1.1180793590657352e-7,0.9999975741341763,0.0,0.0%,0.7645738430052156,76.5%
2019,830400,"Office equipment; filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading no. 9403",462.24,462.24,5.0488393980761345e-6,0.9998867556595082,0.0,0.0%,1,100.0%
2019,722880,"Steel, alloy or non-alloy; hollow drill bars and rods",462.21000000000004,3392.82,5.048511721583529e-6,0.9998918041712298,0.0,0.0%,0.13623180716925742,13.6%
2022,842099,"Machines; parts, (other than cylinders), for calendering or other rolling machines, for other than metal or glass",455.8,605.35,3.097019381379307e-7,0.999992765123552,0.0,0.0%,0.7529528372016189,75.3%
2020,831120,"Wire; cored, of base metal, for electric arc-welding",454.61,454.61,3.3378712576969163e-6,0.9999565748536845,0.0,0.0%,1,100.0%
2022,731581,"Chain; stud-link chain, of iron or steel",452.8499999999999,452.84999999999997,3.0769750479544073e-7,0.9999930728210568,0.0,0.0%,0.9999999999999999,100.0%
2018,871494,"Cycles; parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof",450.9799999999999,450.98,4.26219303337364e-6,0.9998911079522553,0.0,0.0%,0.9999999999999998,100.0%
2023,853339,"Electrical resistors; wirewound variable, including rheostats and potentiometers, for a power handling capacity exceeding 20W (excluding heating)",450.92,450.92,1.0883437194325216e-7,0.9999976829685483,0.0,0.0%,1,100.0%
2018,846029,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled",449.71000000000004,449.71000000000004,4.250190316729035e-6,0.999895358142572,0.0,0.0%,1,100.0%
2016,842010,"Machines; calendering or other rolling machines, for other than metal or glass",448.84,448.84,3.598042280280596e-6,0.9999475361922984,0.0,0.0%,1,100.0%
2022,730300,"Cast iron; tubes, pipes and hollow profiles",447.91,447.91,3.043409282829323e-7,0.9999933771619851,0.0,0.0%,1,100.0%
2023,730419,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines",444.15999999999985,478.48,1.0720277353480631e-7,0.9999977901713218,0.0,0.0%,0.9282728640695532,92.8%
2011,730792,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel",443.4,443.4,3.103123682478744e-6,0.9999524665697842,0.0,0.0%,1,100.0%
2024,854720,"Insulating fittings; of plastics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",441.96999999999997,441.96999999999997,2.7884203418957777e-7,0.9999950297891614,0.0,0.0%,1,100.0%
2019,820291,"Tools, hand; straight saw blades, for working metal",441.35999999999996,1662.88,4.820776559222227e-6,0.9998966249477891,0.0,0.0%,0.26541903204079664,26.5%
2023,853290,Electrical capacitors; parts of the capacitors of heading no. 8532,441.07,574.73,1.0645696893686292e-7,0.99999789662829075,0.0,0.0%,0.7674386233535747,76.7%
2017,846090,"Machine-tools; for deburring, grinding, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products, n.e.c. in heading no. 8460",440.08000000000004,1800,4.857472448607059e-6,0.9998809179723973,0.0,0.0%,0.24448888888888892,24.4%
2018,820231,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel",440,440,4.158421514666731e-6,0.9998995165640867,0.0,0.0%,1,100.0%
2019,850134,"Electric motors and generators; DC, of an output exceeding 375kW",438.6899999999987,438.69,4.791613351380263e-6,0.9999014165611404,0.0,0.0%,0.999999999999997,100.0%
2015,741999,NA,438.43,438.43,5.028494607606819e-6,0.9998957812579188,0.0,0.0%,1,100.0%
2024,842539,Winches; capstans; not powered by an electric motor,435.71,435.71,2.7489255541493973e-7,0.9999953046817169,0.0,0.0%,1,100.0%
2022,844711,"Knitting machines; circular, with cylinder diameter not exceeding 165mm",434.75,434.75,2.9539911716863837e-7,0.9999936725611023,0.0,0.0%,1,100.0%
2016,846039,"Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled",430.86,1780.05,3.4539089583853883e-6,0.9999509901012568,0.0,0.0%,0.24204938063537543,24.2%
2024,843319,"Mowers; for lawns, parks or sports-grounds, other than with the cutting device rotating in a horizontal plane",428.02,428.02,2.700408794122295e-7,0.9999955747225964,0.0,0.0%,1,100.0%
2014,901050,"Photographic laboratory apparatus and equipment; n.e.c. in item no. 9010.10, for photographic (including cinematographic) laboratories; negatoscopes",427.87,7000,2.6023448544631156e-6,0.999964231579806,0.0,0.0%,0.061124285714285714,6.1%
2023,853230,Electrical capacitors; variable or adjustable (pre-set) capacitors,427.71999999999997,436.89,1.0323480344089375e-7,0.9999979998630942,0.0,0.0%,0.9790107349676119,97.9%
2022,970390,"Sculptures and statuary; original, in any material, of an age not exceeding 100 years",427.24999999999994,4368.08,2.9030310019620636e-7,0.9999939628642024,0.0,0.0%,0.09781185326276075,9.8%
2012,901730,"Mathematical equipment; micrometers, callipers and gauges",425.69,425.69,3.960720520897669e-6,0.9999377356758329,0.0,0.0%,1,100.0%
2021,760810,"Aluminium; tubes and pipes, not alloyed",425.67999999999995,425.68,2.5519169629259933e-6,0.9999526634630471,0.0,0.0%,0.9999999999999999,100.0%
2015,845210,Sewing machines; of the household type,425.1,425.1,4.87560855254809e-6,0.9999006568664712,0.0,0.0%,1,100.0%
2013,844391,"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; parts and accessories",422.91,422.91,2.7804971091957035e-6,0.9999523583046688,0.0,0.0%,1,100.0%
2024,950420,Billiard articles and accessories of all kinds,422.53,422.53,2.66577199145015e-7,0.9999958412997955,0.0,0.0%,1,100.0%
2013,845819,"Lathes; for removing metal, horizontal, other than numerically controlled",419.4,419.4,2.757419989115126e-6,0.9999551157246579,0.0,0.0%,1,100.0%
2013,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",418.96,418.96,2.7545271307574465e-6,0.9999578702517886,0.0,0.0%,1,100.0%
2016,831120,"Wire; cored, of base metal, for electric arc-welding",416,416,3.334786535506479e-6,0.9999543248877923,0.0,0.0%,1,100.0%
2023,848690,Machines and apparatus of heading 8486; parts and accessories,415.8899999999999,415.89,1.0037950622611356e-7,0.9999981002426005,0.0,0.0%,0.9999999999999998,100.0%
2022,871495,"Cycles; parts thereof, saddles",415.74,415.74,2.8248241281584756e-7,0.9999942453466153,0.0,0.0%,1,100.0%
2016,830820,"Rivets; tubular or bifurcated, of base metal",413.48,413.48,3.3145854247625457e-6,0.999957639473217,0.0,0.0%,1,100.0%
2020,710122,"Pearls; cultured, worked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",412.5,412.5,3.0286880926507952e-6,0.9999596035417772,0.0,0.0%,1,100.0%
2013,970110,NA,411.73,35203.86,2.7069922081983092e-6,0.9999605772439968,0.0,0.0%,0.011695592471961882,1.2%
2018,722300,"Steel, stainless; wire",408,408,3.855990859054605e-6,0.9999033725549458,0.0,0.0%,1,100.0%
2021,841090,"Turbines; parts of hydraulic turbines and water wheels, including regulators",407.88,2327.64,2.4452074112907684e-6,0.9999551086704583,0.0,0.0%,0.17523328349744807,17.5%
2022,860712,"Railway or tramway locomotives or rolling stock; parts, bogies and bissel-bogies (excluding driving bogies and bissel-bogies)",407.71000000000004,13960,2.7702627731069707e-7,0.9999945223728925,0.0,0.0%,0.029205587392550147,2.9%
2011,848030,"Moulding patterns; of metal, metal carbides, glass, mineral materials, rubber or plastics",405.1,5283.04,2.8350821014256636e-6,0.9999553016518856,0.0,0.0%,0.0766793361397983,7.7%
2015,853529,"Electrical apparatus; automatic circuit breakers, for a voltage of 72.5kV or more",403.45,27404.97,4.627297742944075e-6,0.9999052841642142,0.0,0.0%,0.01472178221687526,1.5%
2014,741521,"Copper; washers, (including spring washers), not threaded",402,402,2.4450011253281893e-6,0.9999666765809312,0.0,0.0%,1,100.0%
2023,730449,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",401.2,401.2,9.683391737699096e-8,0.9999981970765178,0.0,0.0%,1,100.0%
2014,853120,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), excluding those of heading no. 8512 or 8530",400,400,2.432836940625064e-6,0.9999691094178719,0.0,0.0%,1,100.0%
2014,970300,NA,400,400,2.432836940625064e-6,0.9999715422548124,0.0,0.0%,1,100.0%
2018,850870,Parts of vacuum cleaners,399.99,399.99,3.7802886855716943e-6,0.9999071528436314,0.0,0.0%,1,100.0%
2021,843210,Ploughs; for soil preparation,399.95,399.95,2.3976677065454124e-6,0.9999575063381649,0.0,0.0%,1,100.0%
2022,820530,"Tools, hand; planes, chisels, gauges and similar cutting tools for working wood",399.5,399.5,2.7144783739820824e-7,0.99999479382073,0.0,0.0%,1,100.0%
2021,711610,Pearls; articles of natural or cultured pearls,395.5,395.5,2.370990318636606e-6,0.9999598773284836,0.0,0.0%,1,100.0%
2024,841191,Turbines; parts of turbo-jets and turbo-propellers,393.85,393.85,2.4848278201137003e-7,0.9999960897825775,0.0,0.0%,1,100.0%
2020,730449,"Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section",393.36,19169.46,2.8881569651517983e-6,0.9999624916987423,0.0,0.0%,0.020520139847444843,2.1%
2019,850162,"Electric generators; AC generators, (alternators), other than photovoltaic generators, of an output exceeding 75kVA but not exceeding 375kVA",391.77,391.77,4.2791273169442e-6,0.9999056956884573,0.0,0.0%,1,100.0%
2015,846029,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled",390.04,1700,4.473494142168564e-6,0.9999097576583564,0.0,0.0%,0.22943529411764707,22.9%
