"Date","Price","Open","High","Low","Vol.","Change %"
"11/29/2016","7.3555","7.3760","7.4225","7.2910","","-0.49%"
"11/28/2016","7.3920","7.3530","7.4650","7.3200","","0.19%"
"11/25/2016","7.3780","7.4120","7.4540","7.3530","","-0.66%"
"11/24/2016","7.4270","7.4230","7.4650","7.3640","","-0.22%"
"11/23/2016","7.4435","7.5020","7.5305","7.3610","","-1.00%"
"11/22/2016","7.5185","7.4650","7.5495","7.4450","","0.49%"
"11/21/2016","7.4815","7.3770","7.5105","7.3570","","1.09%"
"11/18/2016","7.4010","7.3440","7.4380","7.3140","","0.48%"
"11/17/2016","7.3660","7.3740","7.4540","7.3380","","-0.58%"
"11/16/2016","7.4090","7.3960","7.5000","7.2820","","-0.62%"
"11/15/2016","7.4555","7.2140","7.4785","7.1820","","3.11%"
"11/14/2016","7.2305","7.2180","7.2985","7.1480","","-0.47%"
"11/11/2016","7.2645","7.2660","7.3985","7.1700","","0.09%"
"11/10/2016","7.2580","7.4460","7.5380","7.2000","","-2.79%"
"11/09/2016","7.4660","7.4710","7.5600","7.3630","","-0.43%"
"11/08/2016","7.4985","7.4920","7.5585","7.4500","","-0.58%"
"11/07/2016","7.5425","7.3810","7.5565","7.3520","","1.98%"
"11/04/2016","7.3960","7.4690","7.4970","7.3570","","-1.20%"
"11/03/2016","7.4860","7.4910","7.5340","7.4320","","-0.07%"
"11/02/2016","7.4915","7.4910","7.5385","7.4320","","-0.16%"
"11/01/2016","7.5035","7.4790","7.5515","7.4680","","0.00%"
"10/31/2016","7.5035","7.5300","7.5535","7.4700","","-0.68%"
"10/28/2016","7.5545","7.5650","7.5845","7.5000","","-0.30%"
"10/27/2016","7.5775","7.5340","7.6005","7.4950","","0.24%"
"10/26/2016","7.5595","7.6130","7.6645","7.5230","","-1.24%"
"10/25/2016","7.6545","7.6180","7.6715","7.6040","","0.21%"
"10/24/2016","7.6385","7.5970","7.6555","7.5670","","0.26%"
"10/21/2016","7.6185","7.5890","7.6375","7.5600","","0.07%"
"10/20/2016","7.6135","7.6090","7.6535","7.5730","","-0.21%"
"10/19/2016","7.6295","7.5790","7.6565","7.5250","","0.34%"
"10/18/2016","7.6040","7.5210","7.6150","7.5120","","0.91%"
"10/17/2016","7.5355","7.5480","7.5805","7.5110","","-0.59%"
"10/14/2016","7.5800","7.5440","7.6010","7.5190","","0.17%"
"10/13/2016","7.5670","7.5040","7.5900","7.4620","","0.53%"
"10/12/2016","7.5270","7.5620","7.6230","7.5020","","-0.73%"
"10/11/2016","7.5820","7.6560","7.6870","7.5350","","-1.31%"
"10/10/2016","7.6825","7.6100","7.6995","7.5620","","0.73%"
"10/07/2016","7.6265","7.6220","7.6545","7.5480","","-0.18%"
"10/06/2016","7.6400","7.5820","7.6520","7.5530","","0.55%"
"10/05/2016","7.5985","7.5490","7.6065","7.5170","","0.59%"
"10/04/2016","7.5540","7.5940","7.6200","7.5230","","-0.74%"
"10/03/2016","7.6105","7.5230","7.6275","7.4960","","0.85%"
"09/30/2016","7.5465","7.5180","7.5745","7.4430","","0.11%"
"09/29/2016","7.5380","7.4890","7.5490","7.4430","","0.48%"
"09/28/2016","7.5020","7.4060","7.5200","7.3380","","0.95%"
"09/27/2016","7.4315","7.3880","7.4485","7.3650","","0.27%"
"09/26/2016","7.4115","7.3680","7.4395","7.3380","","0.27%"
"09/23/2016","7.3915","7.4180","7.4675","7.3610","","-0.63%"
"09/22/2016","7.4385","7.3800","7.4585","7.3690","","0.46%"
"09/21/2016","7.4045","7.2890","7.4305","7.2700","","1.23%"
"09/20/2016","7.3145","7.3230","7.3585","7.2660","","-0.33%"
"09/19/2016","7.3390","7.2590","7.3640","7.2430","","0.89%"
"09/16/2016","7.2740","7.3000","7.3310","7.2380","","-0.66%"
"09/15/2016","7.3220","7.2520","7.3480","7.2260","","0.67%"
"09/14/2016","7.2735","7.2420","7.3225","7.2010","","0.36%"
"09/13/2016","7.2475","7.3150","7.3475","7.2170","","-1.23%"
"09/12/2016","7.3375","7.2930","7.3755","7.2400","","0.21%"
"09/09/2016","7.3220","7.3850","7.4300","7.2900","","-1.09%"
"09/08/2016","7.4030","7.3630","7.4620","7.3460","","0.20%"
"09/07/2016","7.3880","7.3170","7.3950","7.3100","","0.53%"
"09/06/2016","7.3490","7.2860","7.3690","7.2640","","0.67%"
"09/05/2016","7.3000","7.2620","7.3650","7.2380","","0.24%"
"09/02/2016","7.2825","7.1740","7.3085","7.1630","","1.25%"
"09/01/2016","7.1925","7.2400","7.2805","7.1660","","-0.92%"
"08/31/2016","7.2590","7.2450","7.2910","7.2330","","-0.02%"
"08/30/2016","7.2605","7.3130","7.3585","7.2370","","-0.91%"
"08/29/2016","7.3270","7.3140","7.3430","7.2610","","-0.16%"
"08/26/2016","7.3390","7.3170","7.3920","7.2870","","0.08%"
"08/25/2016","7.3330","7.2530","7.3510","7.2430","","0.85%"
"08/24/2016","7.2710","7.3130","7.3750","7.2420","","-0.91%"
"08/23/2016","7.3380","7.3030","7.3800","7.2790","","0.23%"
"08/22/2016","7.3210","7.4010","7.4230","7.2970","","-1.45%"
"08/19/2016","7.4285","7.4510","7.4725","7.3810","","-0.56%"
"08/18/2016","7.4705","7.4230","7.4965","7.3760","","0.38%"
"08/17/2016","7.4420","7.4220","7.4560","7.3640","","-0.11%"
"08/16/2016","7.4505","7.4100","7.4855","7.3800","","0.29%"
"08/15/2016","7.4290","7.3330","7.4450","7.3240","","1.02%"
"08/12/2016","7.3540","7.3840","7.4200","7.3050","","-0.70%"
"08/11/2016","7.4060","7.3120","7.4240","7.2760","","0.97%"
"08/10/2016","7.3350","7.3320","7.4300","7.3030","","-0.18%"
"08/09/2016","7.3480","7.3470","7.3860","7.2830","","-0.27%"
"08/08/2016","7.3680","7.2420","7.3900","7.2130","","1.31%"
"08/05/2016","7.2730","7.2150","7.3150","7.1720","","0.64%"
"08/04/2016","7.2265","7.1530","7.2635","7.1240","","0.81%"
"08/03/2016","7.1685","7.1280","7.2025","7.0850","","0.35%"
"08/02/2016","7.1435","7.0880","7.2135","7.0750","","0.46%"
"08/01/2016","7.1105","7.1940","7.2375","7.0810","","-1.37%"
"07/29/2016","7.2095","7.1170","7.2265","7.0720","","1.01%"
"07/28/2016","7.1375","7.1960","7.2445","7.0990","","-1.09%"
"07/27/2016","7.2165","7.1920","7.2475","7.1330","","0.14%"
"07/26/2016","7.2065","7.2500","7.2975","7.1290","","-0.89%"
"07/25/2016","7.2715","7.3200","7.3605","7.2420","","-1.00%"
"07/22/2016","7.3450","7.3980","7.4240","7.3040","","-0.88%"
"07/21/2016","7.4100","7.4540","7.5030","7.3700","","-0.76%"
"07/20/2016","7.4670","7.4790","7.5510","7.4320","","-0.56%"
"07/19/2016","7.5090","7.5630","7.6050","7.4470","","-0.98%"
"07/18/2016","7.5835","7.4710","7.5975","7.4400","","1.09%"
"07/15/2016","7.5015","7.5550","7.5975","7.4530","","-0.92%"
"07/14/2016","7.5715","7.4300","7.5995","7.4160","","1.66%"
"07/13/2016","7.4475","7.4470","7.4885","7.4010","","-0.28%"
"07/12/2016","7.4685","7.4110","7.4835","7.3890","","0.56%"
"07/11/2016","7.4270","7.4430","7.4650","7.3820","","-0.50%"
"07/08/2016","7.4645","7.3560","7.4805","7.3440","","0.84%"
"07/07/2016","7.4020","7.3770","7.4790","7.3380","","0.05%"
"07/06/2016","7.3980","7.3830","7.4360","7.3270","","-0.15%"
"07/05/2016","7.4090","7.4290","7.4680","7.3580","","-0.63%"
"07/04/2016","7.4560","7.4510","7.5170","7.4150","","-0.18%"
"07/01/2016","7.4695","7.4220","7.4895","7.3840","","0.16%"
"06/30/2016","7.4575","7.4510","7.5005","7.3590","","-0.31%"
"06/29/2016","7.4810","7.3980","7.4870","7.3680","","0.79%"
"06/28/2016","7.4225","7.2490","7.4775","7.1370","","2.17%"
"06/27/2016","7.2650","7.2810","7.3660","7.1600","","-0.74%"
"06/24/2016","7.3190","7.4570","7.5210","7.0480","","-2.13%"
"06/23/2016","7.4785","7.3440","7.4835","7.3190","","1.54%"
"06/22/2016","7.3650","7.4330","7.4860","7.2830","","-1.21%"
"06/21/2016","7.4555","7.4060","7.4685","7.3550","","0.34%"
"06/20/2016","7.4300","7.3520","7.4660","7.3300","","0.84%"
"06/17/2016","7.3680","7.2460","7.3730","7.2280","","1.38%"
"06/16/2016","7.2680","7.2850","7.3200","7.2100","","-0.45%"
"06/15/2016","7.3010","7.2330","7.3470","7.2030","","0.72%"
"06/14/2016","7.2485","7.2720","7.2955","7.1890","","-0.58%"
"06/13/2016","7.2905","7.3240","7.3395","7.2080","","-0.63%"
"06/10/2016","7.3365","7.4280","7.4605","7.3000","","-1.46%"
"06/09/2016","7.4450","7.5050","7.5470","7.3900","","-1.06%"
"06/08/2016","7.5245","7.3870","7.5455","7.3620","","1.60%"
"06/07/2016","7.4060","7.3120","7.4230","7.2650","","1.07%"
"06/06/2016","7.3275","7.2700","7.3475","7.2290","","0.57%"
"06/03/2016","7.2860","7.1160","7.2900","7.0900","","2.14%"
"06/02/2016","7.1335","7.1070","7.1635","7.0290","","0.15%"
"06/01/2016","7.1225","7.1270","7.1905","7.0660","","-0.31%"
"05/31/2016","7.1450","7.2470","7.2640","7.0970","","-1.62%"
"05/30/2016","7.2625","7.2370","7.2775","7.1610","","0.12%"
"05/27/2016","7.2540","7.2370","7.2650","7.1680","","0.00%"
"05/26/2016","7.2540","7.2520","7.3440","7.2220","","-0.28%"
"05/25/2016","7.2745","7.1970","7.3005","7.1560","","0.86%"
"05/24/2016","7.2125","7.0950","7.2125","7.0620","","1.28%"
"05/23/2016","7.1210","7.1050","7.1650","7.0590","","-0.13%"
"05/20/2016","7.1305","7.1230","7.2125","7.0940","","-0.15%"
"05/19/2016","7.1410","7.2410","7.2590","7.0550","","-1.59%"
"05/18/2016","7.2565","7.3510","7.3835","7.2130","","-1.75%"
"05/17/2016","7.3855","7.3320","7.4325","7.3160","","0.42%"
"05/16/2016","7.3545","7.2760","7.3945","7.2460","","0.61%"
"05/13/2016","7.3100","7.3760","7.4240","7.2690","","-1.26%"
"05/12/2016","7.4030","7.3540","7.4220","7.2820","","0.26%"
"05/11/2016","7.3840","7.2050","7.3860","7.1820","","2.00%"
"05/10/2016","7.2390","7.1450","7.2520","7.1280","","1.05%"
"05/09/2016","7.1635","7.2340","7.2975","7.1280","","-1.28%"
"05/06/2016","7.2565","7.2320","7.2895","7.1540","","0.05%"
"05/05/2016","7.2530","7.1340","7.3310","7.1300","","1.16%"
"05/04/2016","7.1695","7.1640","7.2735","7.1160","","-0.17%"
"05/03/2016","7.1820","7.3110","7.3850","7.1210","","-2.07%"
"05/02/2016","7.3340","7.3660","7.4070","7.3000","","-0.65%"
"04/29/2016","7.3820","7.3740","7.4630","7.3350","","-0.03%"
"04/28/2016","7.3840","7.3320","7.4490","7.2880","","0.65%"
"04/27/2016","7.3360","7.3340","7.3690","7.2310","","0.05%"
"04/26/2016","7.3325","7.1800","7.3435","7.1320","","1.86%"
"04/25/2016","7.1985","7.1690","7.2585","7.1310","","-0.21%"
"04/22/2016","7.2135","7.1300","7.3035","7.1170","","0.95%"
"04/21/2016","7.1455","7.3220","7.3905","7.1050","","-2.92%"
"04/20/2016","7.3605","7.2620","7.3605","7.1380","","0.91%"
"04/19/2016","7.2940","7.2550","7.3590","7.2060","","0.28%"
"04/18/2016","7.2735","7.0870","7.2945","6.9660","","0.41%"
"04/15/2016","7.2435","7.2730","7.3215","7.1920","","-0.86%"
"04/14/2016","7.3060","7.2550","7.3360","7.2110","","0.41%"
"04/13/2016","7.2765","7.3510","7.4055","7.2320","","-1.26%"
"04/12/2016","7.3690","7.2400","7.4220","7.1800","","1.49%"
"04/11/2016","7.2605","7.1700","7.2855","7.1460","","0.92%"
"04/08/2016","7.1945","7.0590","7.2165","7.0430","","1.70%"
"04/07/2016","7.0740","7.0960","7.1500","7.0240","","-0.46%"
"04/06/2016","7.1070","7.0060","7.1280","6.9730","","1.08%"
"04/05/2016","7.0310","7.0040","7.0350","6.9120","","0.11%"
"04/04/2016","7.0235","7.0660","7.1035","6.9540","","-0.87%"
"04/01/2016","7.0850","7.1470","7.1800","6.9970","","-0.88%"
"03/31/2016","7.1480","6.9990","7.1800","6.9610","","1.85%"
"03/30/2016","7.0180","7.0070","7.1420","6.9890","","-0.29%"
"03/29/2016","7.0385","6.9620","7.0825","6.9120","","0.85%"
"03/28/2016","6.9790","6.9870","7.1040","6.9610","","-0.65%"
"03/25/2016","7.0245","6.9450","7.0925","6.9370","","0.88%"
"03/24/2016","6.9630","6.9580","7.0290","6.8690","","-0.37%"
"03/23/2016","6.9890","7.0700","7.1320","6.9350","","-1.84%"
"03/22/2016","7.1200","7.0460","7.1330","6.9920","","0.62%"
"03/21/2016","7.0760","7.0600","7.1920","6.9600","","-0.28%"
"03/18/2016","7.0960","7.1200","7.2200","7.0530","","-0.66%"
"03/17/2016","7.1430","7.0320","7.1730","6.9900","","1.54%"
"03/16/2016","7.0350","6.8420","7.0740","6.8160","","2.39%"
"03/15/2016","6.8705","6.9370","6.9735","6.8040","","-1.37%"
"03/14/2016","6.9660","6.9850","7.0490","6.8490","","-0.62%"
"03/11/2016","7.0095","6.8330","7.0725","6.8230","","2.35%"
"03/10/2016","6.8485","6.8800","7.0045","6.7900","","-0.64%"
"03/09/2016","6.8925","6.6770","6.9235","6.6600","","2.72%"
"03/08/2016","6.7100","6.8490","6.8700","6.6810","","-2.23%"
"03/07/2016","6.8630","6.7830","6.9100","6.7670","","0.59%"
"03/04/2016","6.8225","6.7080","6.8385","6.6530","","1.69%"
"03/03/2016","6.7090","6.6460","6.7150","6.5750","","0.71%"
"03/02/2016","6.6615","6.6470","6.7375","6.5630","","0.00%"
"03/01/2016","6.6615","6.5140","6.6835","6.5020","","2.03%"
"02/29/2016","6.5290","6.4660","6.5640","6.4040","","1.19%"
"02/26/2016","6.4525","6.5220","6.6155","6.4190","","-1.40%"
"02/25/2016","6.5440","6.4900","6.5620","6.3700","","0.57%"
"02/24/2016","6.5070","6.4680","6.5300","6.2960","","0.39%"
"02/23/2016","6.4815","6.5840","6.6265","6.4460","","-1.77%"
"02/22/2016","6.5980","6.3940","6.6050","6.3810","","2.94%"
"02/19/2016","6.4095","6.4250","6.4945","6.3090","","-0.60%"
"02/18/2016","6.4485","6.5660","6.6205","6.4330","","-2.19%"
"02/17/2016","6.5930","6.3310","6.6280","6.3040","","3.70%"
"02/16/2016","6.3580","6.4230","6.5200","6.3160","","-1.36%"
"02/15/2016","6.4455","6.3180","6.4455","6.2750","","1.81%"
"02/12/2016","6.3310","6.1700","6.3500","6.1590","","2.36%"
"02/11/2016","6.1850","6.2100","6.3120","6.1040","","-0.63%"
"02/10/2016","6.2240","6.1930","6.3460","6.1720","","0.24%"
"02/09/2016","6.2090","6.3220","6.3420","6.1740","","-1.97%"
"02/08/2016","6.3335","6.3220","6.4535","6.2150","","-0.33%"
"02/05/2016","6.3545","6.4100","6.4515","6.3160","","-1.07%"
"02/04/2016","6.4230","6.4070","6.5200","6.3570","","0.05%"
"02/03/2016","6.4200","6.1330","6.4290","6.1020","","4.46%"
"02/02/2016","6.1460","6.2860","6.3400","6.1120","","-2.81%"
"02/01/2016","6.3240","6.4410","6.4740","6.2840","","-2.08%"
"01/29/2016","6.4585","6.3270","6.5465","6.2880","","1.97%"
"01/28/2016","6.3335","6.2400","6.4025","6.1920","","1.29%"
"01/27/2016","6.2530","6.1710","6.3460","6.1150","","1.06%"
"01/26/2016","6.1875","6.0640","6.2825","5.8740","","1.73%"
"01/25/2016","6.0825","6.2030","6.3525","6.0590","","-2.23%"
"01/22/2016","6.2215","5.8790","6.2435","5.8430","","5.58%"
"01/21/2016","5.8925","5.9440","5.9625","5.6280","","-1.10%"
"01/20/2016","5.9580","6.1400","6.1800","5.8610","","-3.18%"
"01/19/2016","6.1535","6.0990","6.2135","6.0840","","0.70%"
"01/18/2016","6.1110","6.2260","6.2450","6.0920","","-1.97%"
"01/15/2016","6.2335","6.3400","6.3555","6.2000","","-1.78%"
"01/14/2016","6.3465","6.2470","6.3705","6.1910","","1.34%"
"01/13/2016","6.2625","6.2290","6.3375","6.2010","","0.40%"
"01/12/2016","6.2375","6.3370","6.3885","6.1900","","-1.79%"
"01/11/2016","6.3515","6.4440","6.4685","6.2620","","-1.92%"
"01/08/2016","6.4760","6.4000","6.6060","6.3740","","1.32%"
"01/07/2016","6.3915","6.4190","6.4635","6.2790","","-0.65%"
"01/06/2016","6.4330","6.5280","6.5970","6.3640","","-1.64%"
"01/05/2016","6.5400","6.5810","6.6310","6.5080","","-0.90%"
"01/04/2016","6.5995","6.6020","6.6505","6.4980","","0.05%"
"01/01/2016","6.5960","6.6090","6.6540","6.5510","","-0.47%"
"12/31/2015","6.6270","6.5890","6.6480","6.4320","","0.35%"
"12/30/2015","6.6040","6.6490","6.6830","6.5500","","-0.92%"
"12/29/2015","6.6655","6.6300","6.7165","6.5930","","0.26%"
"12/28/2015","6.6485","6.8480","6.8835","6.6220","","-2.57%"
"12/25/2015","6.8240","6.8530","6.9030","6.7690","","-0.65%"
"12/24/2015","6.8685","6.8520","6.9485","6.7880","","-0.01%"
"12/23/2015","6.8695","6.6880","6.8935","6.6830","","2.40%"
"12/22/2015","6.7085","6.6920","6.7545","6.6740","","-0.04%"
"12/21/2015","6.7110","6.7200","6.7470","6.6690","","-0.36%"
"12/18/2015","6.7355","6.7100","6.7875","6.6840","","0.10%"
"12/17/2015","6.7285","6.8350","6.8615","6.6850","","-1.85%"
"12/16/2015","6.8555","6.8690","6.9475","6.8020","","-0.59%"
"12/15/2015","6.8960","6.8220","6.9480","6.7820","","0.65%"
"12/14/2015","6.8515","6.8730","6.9015","6.7510","","-0.13%"
"12/11/2015","6.8605","7.0270","7.0495","6.8160","","-3.32%"
"12/10/2015","7.0960","6.9350","7.0960","6.9260","","2.09%"
"12/09/2015","6.9510","6.9430","7.0520","6.9180","","-0.17%"
"12/08/2015","6.9625","6.9690","7.0125","6.9000","","-0.29%"
"12/07/2015","6.9825","7.0810","7.0985","6.9070","","-1.62%"
"12/04/2015","7.0975","7.1420","7.1855","7.0450","","-0.86%"
"12/03/2015","7.1590","7.1540","7.1980","7.0550","","-0.21%"
"12/02/2015","7.1740","7.2280","7.2670","7.1340","","-0.96%"
"12/01/2015","7.2435","7.2580","7.3145","7.1400","","-0.48%"
"11/30/2015","7.2785","7.2090","7.3495","7.1900","","0.63%"
"11/27/2015","7.2330","7.2760","7.3510","7.2020","","-0.86%"
"11/26/2015","7.2955","7.3000","7.3525","7.2500","","-0.35%"
"11/25/2015","7.3210","7.3070","7.4130","7.2420","","-0.10%"
"11/24/2015","7.3280","7.2650","7.3650","7.2020","","0.58%"
"11/23/2015","7.2860","7.4040","7.4510","7.2270","","-1.94%"
"11/20/2015","7.4300","7.4290","7.4760","7.3740","","-0.35%"
"11/19/2015","7.4560","7.4030","7.4710","7.3610","","0.54%"
"11/18/2015","7.4160","7.3610","7.4570","7.3180","","0.40%"
"11/17/2015","7.3865","7.3560","7.4515","7.2660","","0.44%"
"11/16/2015","7.3545","7.1870","7.3845","7.1420","","2.27%"
"11/13/2015","7.1910","7.2030","7.2940","7.1140","","-0.33%"
"11/12/2015","7.2150","7.3070","7.3640","7.1650","","-1.66%"
"11/11/2015","7.3370","7.4480","7.4920","7.2750","","-1.89%"
"11/10/2015","7.4780","7.4310","7.5260","7.3780","","0.30%"
"11/09/2015","7.4555","7.3860","7.5215","7.3320","","0.57%"
"11/06/2015","7.4135","7.5090","7.6045","7.3300","","-1.57%"
"11/05/2015","7.5320","7.4600","7.5990","7.4320","","0.65%"
"11/04/2015","7.4830","7.5350","7.6250","7.4450","","-0.98%"
"11/03/2015","7.5570","7.4420","7.5880","7.3240","","1.40%"
"11/02/2015","7.4525","7.3750","7.4945","7.3240","","0.71%"
"10/30/2015","7.4000","7.3410","7.4700","7.2570","","0.59%"
"10/29/2015","7.3565","7.3370","7.4635","7.2450","","-0.05%"
"10/28/2015","7.3600","7.1540","7.4400","7.1520","","2.53%"
"10/27/2015","7.1785","7.4330","7.4775","7.1500","","-3.70%"
"10/26/2015","7.4545","7.5360","7.5845","7.3890","","-1.32%"
"10/23/2015","7.5545","7.4780","7.6045","7.4340","","0.13%"
"10/22/2015","7.5445","7.4490","7.5465","7.3450","","0.92%"
"10/21/2015","7.4755","7.5660","7.6075","7.3610","","-1.61%"
"10/20/2015","7.5980","7.5490","7.6480","7.5090","","0.22%"
"10/19/2015","7.5810","7.6090","7.7370","7.5210","","-1.86%"
"10/16/2015","7.7250","7.6620","7.7820","7.5570","","0.46%"
"10/15/2015","7.6895","7.5030","7.7015","7.4910","","2.06%"
"10/14/2015","7.5340","7.4830","7.5650","7.3990","","0.38%"
"10/13/2015","7.5055","7.6750","7.7025","7.4550","","-2.54%"
"10/12/2015","7.7010","7.6590","7.7920","7.5550","","0.22%"
"10/09/2015","7.6840","7.6550","7.8200","7.6150","","-0.12%"
"10/08/2015","7.6930","7.6130","7.7100","7.4420","","0.73%"
"10/07/2015","7.6375","7.4350","7.6395","7.3850","","2.30%"
"10/06/2015","7.4655","7.2950","7.5005","7.2120","","1.91%"
"10/05/2015","7.3255","7.1450","7.3295","7.1280","","2.19%"
"10/02/2015","7.1685","7.2020","7.2275","7.0620","","-0.79%"
"10/01/2015","7.2255","7.2100","7.2805","7.1550","","-0.19%"
"09/30/2015","7.2395","7.1180","7.2585","7.1150","","1.26%"
"09/29/2015","7.1495","7.1490","7.2385","7.1130","","-0.48%"
"09/28/2015","7.1840","7.2350","7.2840","7.1270","","-1.03%"
"09/25/2015","7.2585","7.1210","7.2725","7.1070","","1.52%"
"09/24/2015","7.1500","7.0560","7.1720","7.0350","","0.65%"
"09/23/2015","7.1040","7.1920","7.2720","7.0420","","-1.66%"
"09/22/2015","7.2240","7.2050","7.3420","7.0780","","-0.21%"
"09/21/2015","7.2390","7.1680","7.3680","7.1420","","0.54%"
"09/18/2015","7.2000","7.3030","7.4050","7.1450","","-1.90%"
"09/17/2015","7.3395","7.3300","7.4165","7.2110","","-0.26%"
"09/16/2015","7.3590","7.2050","7.4350","7.1640","","1.73%"
"09/15/2015","7.2340","7.1120","7.2640","7.0090","","1.28%"
"09/14/2015","7.1425","7.1080","7.2005","7.0670","","0.10%"
"09/11/2015","7.1355","7.1500","7.2305","7.0530","","-0.68%"
"09/10/2015","7.1840","7.0860","7.2050","6.9740","","1.45%"
"09/09/2015","7.0810","7.0980","7.2030","7.0470","","-0.63%"
"09/08/2015","7.1260","6.9870","7.1590","6.9420","","1.58%"
"09/07/2015","7.0150","7.0570","7.1590","6.9630","","-0.93%"
"09/04/2015","7.0810","7.2740","7.2990","7.0520","","-2.98%"
"09/03/2015","7.2985","7.2180","7.3285","7.1360","","0.80%"
"09/02/2015","7.2405","7.2750","7.3165","7.0920","","-0.82%"
"09/01/2015","7.3000","7.5210","7.5460","7.1940","","-3.27%"
"08/31/2015","7.5470","7.3690","7.5610","7.1180","","2.09%"
"08/28/2015","7.3925","7.2610","7.4355","7.1310","","1.39%"
"08/27/2015","7.2910","6.9950","7.3290","6.9740","","3.88%"
"08/26/2015","7.0185","6.9450","7.0835","6.8580","","0.11%"
"08/25/2015","7.0105","6.7840","7.0945","6.7520","","2.91%"
"08/24/2015","6.8120","6.9090","6.9770","6.7140","","-1.79%"
"08/21/2015","6.9365","7.0170","7.0585","6.8800","","-1.42%"
"08/20/2015","7.0365","7.1420","7.1705","6.9800","","-1.81%"
"08/19/2015","7.1660","7.2260","7.2940","7.1220","","-1.17%"
"08/18/2015","7.2505","7.2920","7.3465","7.2040","","-0.92%"
"08/17/2015","7.3175","7.2780","7.3685","7.2380","","-0.67%"
"08/14/2015","7.3665","7.3570","7.4205","7.3060","","-0.22%"
"08/13/2015","7.3825","7.3920","7.5055","7.3120","","-0.48%"
"08/12/2015","7.4180","7.4180","7.4650","7.2950","","-0.42%"
"08/11/2015","7.4490","7.5590","7.6140","7.3800","","-1.79%"
"08/10/2015","7.5850","7.4340","7.6220","7.3640","","1.61%"
"08/07/2015","7.4650","7.4460","7.5400","7.3560","","-0.09%"
"08/06/2015","7.4720","7.4980","7.5640","7.3610","","-0.68%"
"08/05/2015","7.5235","7.5760","7.6555","7.4550","","-1.00%"
"08/04/2015","7.5995","7.4810","7.6455","7.4440","","1.16%"
"08/03/2015","7.5120","7.7140","7.7480","7.4690","","-2.95%"
"07/31/2015","7.7405","7.9430","8.0215","7.6950","","-3.04%"
"07/30/2015","7.9835","8.1420","8.1825","7.9180","","-2.35%"
"07/29/2015","8.1755","7.9550","8.1785","7.8700","","2.33%"
"07/28/2015","7.9890","7.9420","8.0460","7.8220","","0.24%"
"07/27/2015","7.9700","8.1250","8.1840","7.9440","","-2.23%"
"07/24/2015","8.1515","8.2160","8.2905","8.0720","","-1.56%"
"07/23/2015","8.2810","8.3220","8.4230","8.1950","","-1.29%"
"07/22/2015","8.3890","8.3610","8.4210","8.2480","","-0.15%"
"07/21/2015","8.4015","8.4140","8.4815","8.3330","","-0.15%"
"07/20/2015","8.4140","8.4010","8.4920","8.2750","","-0.27%"
"07/17/2015","8.4370","8.3940","8.4660","8.3000","","0.11%"
"07/16/2015","8.4275","8.3810","8.4945","8.2940","","0.08%"
"07/15/2015","8.4210","8.4620","8.5070","8.3170","","-0.92%"
"07/14/2015","8.4990","8.4360","8.5040","8.3140","","0.44%"
"07/13/2015","8.4615","8.4180","8.5065","8.3470","","-0.35%"
"07/10/2015","8.4910","8.3040","8.5110","8.2650","","1.90%"
"07/09/2015","8.3330","8.2490","8.4350","8.2240","","0.54%"
"07/08/2015","8.2880","8.3500","8.4070","8.2190","","-1.18%"
"07/07/2015","8.3870","8.3100","8.4230","8.1980","","0.58%"
"07/06/2015","8.3390","8.3960","8.4840","8.2900","","-1.52%"
"07/03/2015","8.4680","8.5180","8.5680","8.3780","","-0.85%"
"07/02/2015","8.5410","8.4330","8.5740","8.4020","","0.90%"
"07/01/2015","8.4650","8.5170","8.5680","8.4160","","-0.93%"
"06/30/2015","8.5445","8.4680","8.5985","8.4060","","0.57%"
"06/29/2015","8.4960","8.6100","8.6540","8.4460","","-1.67%"
"06/26/2015","8.6405","8.6120","8.6745","8.4970","","-0.02%"
"06/25/2015","8.6425","8.6700","8.7385","8.5540","","-0.67%"
"06/24/2015","8.7005","8.7470","8.8175","8.5840","","-0.92%"
"06/23/2015","8.7815","8.7350","8.8015","8.6110","","0.18%"
"06/22/2015","8.7655","8.7260","8.8905","8.6900","","0.00%"
"06/19/2015","8.7655","8.8290","8.9045","8.6390","","-1.07%"
"06/18/2015","8.8600","8.8020","8.9550","8.7590","","0.29%"
"06/17/2015","8.8340","8.7950","8.8680","8.6910","","0.67%"
"06/16/2015","8.7755","8.6770","8.8705","8.5640","","0.80%"
"06/15/2015","8.7055","8.5870","8.7305","8.5000","","0.12%"
"06/12/2015","8.6950","8.6740","8.7680","8.5420","","-0.08%"
"06/11/2015","8.7020","8.7950","8.8780","8.6360","","-1.38%"
"06/10/2015","8.8240","8.5270","8.9160","8.5160","","3.12%"
"06/09/2015","8.5570","8.4640","8.6000","8.3980","","0.75%"
"06/08/2015","8.4935","8.4410","8.5805","8.3620","","0.24%"
"06/05/2015","8.4735","8.4820","8.6025","8.3010","","0.25%"
"06/04/2015","8.4520","8.7480","8.8480","8.3730","","-3.84%"
"06/03/2015","8.7895","8.9960","9.0805","8.7280","","-2.82%"
"06/02/2015","9.0450","8.8840","9.1150","8.8360","","1.68%"
"06/01/2015","8.8955","9.1270","9.1605","8.8470","","-2.83%"
"05/29/2015","9.1550","9.0800","9.1920","8.9710","","0.46%"
