"period","trade_code","reporter","partner_iso","partner","commodity_code","netweight_kg","trade_value_us"
"2016-04-01","M","Armenia","TKM","Turkmenistan",271019,1908313,1503105.93
"2016-05-01","M","Armenia","BGR","Bulgaria",271019,1509803.53,998265.19
"2016-05-01","M","Armenia","BGR","Bulgaria",271012,2109460,1565472.07
"2016-05-01","M","Armenia","BEL","Belgium",271019,205251.97,219101.92
"2016-05-01","M","Armenia","DEU","Germany",271019,31019.33,89019.02
"2016-05-01","M","Armenia","GRC","Greece",271019,5063914,3051859.5
"2016-05-01","M","Armenia","CZE","Czechia",271019,142.8,555.47
"2016-05-01","M","Armenia","FRA","France",271019,5388.88,22914.67
"2016-05-01","M","Armenia","JPN","Japan",271019,792,3484.06
"2016-05-01","M","Armenia","KOR","Rep. of Korea",271019,23061.6,66722.21
"2016-05-01","M","Armenia","IRN","Iran",271121,23180060,4698025
"2016-05-01","M","Armenia","IRN","Iran",271113,84410,33764.6
"2016-05-01","M","Armenia","IRN","Iran",271019,20576,11546.77
"2016-05-01","M","Armenia","IRN","Iran",271012,510,612
"2016-05-01","M","Armenia","ITA","Italy",271019,1,52.34
"2016-05-01","M","Armenia","IRQ","Iraq",271113,19500,7800
"2016-05-01","M","Armenia","RUS","Russian Federation",271121,60120126,12163500
"2016-05-01","M","Armenia","RUS","Russian Federation",271019,6867200.62,4392489.91
"2016-05-01","M","Armenia","RUS","Russian Federation",271012,6056441.6,3727497.71
"2016-05-01","M","Armenia","LTU","Lithuania",271019,61292.9,68956.17
"2016-05-01","M","Armenia","NOR","Norway",271019,3.5,13.26
"2016-05-01","M","Armenia","NLD","Netherlands",271019,45446.84,102610.98
"2016-05-01","M","Armenia","SWE","Sweden",271019,20276.85,52326.11
"2016-05-01","M","Armenia","ARE","United Arab Emirates",271019,18,333.2
"2016-05-01","M","Armenia","SGP","Singapore",271019,14473.51,46596.31
"2016-05-01","M","Armenia","USA","USA",271019,3868.24,23194.22
"2016-05-01","M","Armenia","GBR","United Kingdom",271019,21380.12,82068.13
"2016-05-01","M","Armenia","_X","Areas, nes",271019,23910,22463.25
"2016-05-01","M","Armenia","TUR","Turkey",271019,9533.67,24353.39
"2016-05-01","M","Armenia","TKM","Turkmenistan",271019,1930763,944993.43
"2016-06-01","M","Armenia","CHN","China",271019,66.31,248.08
"2016-06-01","M","Armenia","BEL","Belgium",271019,139639.2,191337.91
"2016-06-01","M","Armenia","BLR","Belarus",271019,20104.69,21846.52
"2016-06-01","M","Armenia","BGR","Bulgaria",271012,890357,672219.54
"2016-06-01","M","Armenia","DEU","Germany",271019,40437.44,107707.38
"2016-06-01","M","Armenia","DEU","Germany",271012,44,199.35
"2016-06-01","M","Armenia","FRA","France",271019,1021.54,9360.42
"2016-06-01","M","Armenia","JPN","Japan",271019,1111,5703.4
"2016-06-01","M","Armenia","LTU","Lithuania",271019,81565.33,91176.72
"2016-06-01","M","Armenia","KOR","Rep. of Korea",271019,26839.85,62907.96
"2016-06-01","M","Armenia","IRN","Iran",271121,22449360,4559171
"2016-06-01","M","Armenia","ROU","Romania",271019,2588635,1556372.64
"2016-06-01","M","Armenia","RUS","Russian Federation",271121,46052738,9246300
"2016-06-01","M","Armenia","RUS","Russian Federation",271113,21000,7350
"2016-06-01","M","Armenia","RUS","Russian Federation",271019,8305624.12,5627373.35
"2016-06-01","M","Armenia","RUS","Russian Federation",271012,11055183,7156066.15
"2016-06-01","M","Armenia","NLD","Netherlands",271019,20733.72,58362.71
"2016-06-01","M","Armenia","S19","Other Asia, nes",271019,0.9,39.25
"2016-06-01","M","Armenia","SWE","Sweden",271019,200,2364
"2016-06-01","M","Armenia","ARE","United Arab Emirates",271019,870,2645.23
"2016-06-01","M","Armenia","USA","USA",271019,4411.2,35958.1
"2016-06-01","M","Armenia","TUR","Turkey",271019,6754.19,16533
"2016-06-01","M","Armenia","TKM","Turkmenistan",271019,783983,352792.35
"2016-07-01","M","Armenia","CAN","Canada",271019,9.41,292.86
"2016-07-01","M","Armenia","CHN","China",271019,273,473.18
"2016-07-01","M","Armenia","BEL","Belgium",271019,83084.39,137104.97
"2016-07-01","M","Armenia","BLR","Belarus",271019,19846.5,22885.63
"2016-07-01","M","Armenia","BGR","Bulgaria",271012,2940219,2173514.31
"2016-07-01","M","Armenia","DEU","Germany",271019,27060.84,106893.82
"2016-07-01","M","Armenia","GRC","Greece",271113,1.8,11.95
"2016-07-01","M","Armenia","FRA","France",271019,2.76,89.23
"2016-07-01","M","Armenia","EST","Estonia",271012,1093.4,3488.24
"2016-07-01","M","Armenia","LTU","Lithuania",271019,13006.08,18354.56
"2016-07-01","M","Armenia","KOR","Rep. of Korea",271019,21213.4,65699.97
"2016-07-01","M","Armenia","IRN","Iran",271121,46644320,9493417
"2016-07-01","M","Armenia","IRN","Iran",271113,198430,88570.01
"2016-07-01","M","Armenia","IRN","Iran",271019,1317976,1093071.38
"2016-07-01","M","Armenia","IRQ","Iraq",271113,39000,19500
"2016-07-01","M","Armenia","ITA","Italy",271019,1229.02,11674.97
"2016-07-01","M","Armenia","RUS","Russian Federation",271121,15875383,3175500
"2016-07-01","M","Armenia","RUS","Russian Federation",271019,7164186.79,4628721.06
"2016-07-01","M","Armenia","RUS","Russian Federation",271012,2993236.5,1890628.16
"2016-07-01","M","Armenia","ROU","Romania",271019,1348443,1032929.64
"2016-07-01","M","Armenia","NLD","Netherlands",271019,61240.83,146570.9
"2016-07-01","M","Armenia","PRT","Portugal",271019,1635,6393.5
"2016-07-01","M","Armenia","SWE","Sweden",271019,6218.79,27536.22
"2016-07-01","M","Armenia","TUR","Turkey",271019,154719.35,182449.57
"2016-07-01","M","Armenia","ARE","United Arab Emirates",271019,54368.14,98652.78
"2016-07-01","M","Armenia","_X","Areas, nes",271019,7645,9737.93
"2016-07-01","M","Armenia","USA","USA",271019,3072,23244.61
"2016-07-01","M","Armenia","GBR","United Kingdom",271019,15923.01,50447.91
"2016-07-01","M","Armenia","GBR","United Kingdom",271012,55.62,360.21
"2016-08-01","M","Armenia","CHN","China",271019,429.7,1191.08
"2016-08-01","M","Armenia","AUT","Austria",271019,14154.81,9219.27
"2016-08-01","M","Armenia","BGR","Bulgaria",271012,2416110,1775840.86
"2016-08-01","M","Armenia","BEL","Belgium",271019,150360.26,172276.28
"2016-08-01","M","Armenia","DEU","Germany",271019,75986.02,165411.03
"2016-08-01","M","Armenia","DEU","Germany",271012,30,866.7
"2016-08-01","M","Armenia","FRA","France",271019,10293.81,53357.44
"2016-08-01","M","Armenia","JPN","Japan",271019,1720,7536.59
"2016-08-01","M","Armenia","LTU","Lithuania",271019,50620.06,70707.3
"2016-08-01","M","Armenia","KOR","Rep. of Korea",271019,23133.75,53307.82
"2016-08-01","M","Armenia","IRN","Iran",271121,11968010,2435824
"2016-08-01","M","Armenia","IRN","Iran",271019,1275869,850478.71
"2016-08-01","M","Armenia","ITA","Italy",271019,83.5,1244.98
"2016-08-01","M","Armenia","ISR","Israel",271019,258.46,1508.8
"2016-08-01","M","Armenia","ROU","Romania",271019,3681809,2226850.54
"2016-08-01","M","Armenia","RUS","Russian Federation",271121,97883755,20324700
"2016-08-01","M","Armenia","RUS","Russian Federation",271019,19652819.15,11762425.6
"2016-08-01","M","Armenia","RUS","Russian Federation",271012,16848732,9504936.23
"2016-08-01","M","Armenia","POL","Poland",271019,5875.2,11589.31
"2016-08-01","M","Armenia","NLD","Netherlands",271019,45753.92,136040.15
"2016-08-01","M","Armenia","SWE","Sweden",271019,978,8326.63
"2016-08-01","M","Armenia","ESP","Spain",271019,7.4,137.64
"2016-08-01","M","Armenia","USA","USA",271019,17943.4,166841.06
"2016-08-01","M","Armenia","_X","Areas, nes",271019,82575,54685.53
"2016-08-01","M","Armenia","_X","Areas, nes",271012,52219,27937.17
"2016-08-01","M","Armenia","TUR","Turkey",271019,11351.91,26446.31
"2016-08-01","M","Armenia","GBR","United Kingdom",271019,38643.78,97909.98
"2016-08-01","M","Armenia","GBR","United Kingdom",271012,22.32,74.29
"2016-08-01","M","Armenia","TKM","Turkmenistan",271019,48157,36117.75
"2016-08-01","M","Armenia","UKR","Ukraine",271019,1.27,156.53
"2016-09-01","M","Armenia","CHN","China",271019,636.78,1608.87
"2016-09-01","M","Armenia","BEL","Belgium",271019,113899.6,164540.09
"2016-09-01","M","Armenia","BLR","Belarus",271019,39480.91,45614
"2016-09-01","M","Armenia","BGR","Bulgaria",271012,1630893,1201209.59
"2016-09-01","M","Armenia","DEU","Germany",271019,35665.93,147883.56
"2016-09-01","M","Armenia","FRA","France",271019,1693.14,18084.93
"2016-09-01","M","Armenia","FIN","Finland",271019,14536.74,46120.04
"2016-09-01","M","Armenia","JPN","Japan",271019,319.05,3014.51
"2016-09-01","M","Armenia","LTU","Lithuania",271019,61012.72,80467.4
"2016-09-01","M","Armenia","KOR","Rep. of Korea",271019,41580.4,125753.69
"2016-09-01","M","Armenia","ITA","Italy",271019,18.1,638.84
"2016-09-01","M","Armenia","IRN","Iran",271121,18140440,3692085
"2016-09-01","M","Armenia","IRN","Iran",271019,553382,448290.14
"2016-09-01","M","Armenia","IRN","Iran",271012,360,432
"2016-09-01","M","Armenia","RUS","Russian Federation",271121,107854953,22244250
"2016-09-01","M","Armenia","RUS","Russian Federation",271019,12866527.63,7957650.42
"2016-09-01","M","Armenia","RUS","Russian Federation",271012,9771946,5951708.5
"2016-09-01","M","Armenia","NLD","Netherlands",271019,35160.32,104564.19
"2016-09-01","M","Armenia","SWE","Sweden",271019,26149.86,79056.65
"2016-09-01","M","Armenia","TUR","Turkey",271019,19220.22,50169.04
