country_region,direction,model_name,index,value,period,ribbon_low,interval,ribbon_high
Russian Federation,export,Forecast auto.arima,2025-03-31,4016330.518800001,YoY,3339076.29593019,0.5,4693584.74166981
Russian Federation,export,Forecast auto.arima,2025-04-30,4016330.518800001,YoY,3311453.6706164046,0.5,4721207.366983596
Russian Federation,export,Forecast auto.arima,2025-05-31,4016330.518800001,YoY,3284950.6697761174,0.5,4747710.367823883
Russian Federation,export,Forecast auto.arima,2025-06-30,4016330.518800001,YoY,3259433.3736460195,0.5,4773227.66395398
Russian Federation,export,Forecast auto.arima,2025-07-31,4016330.518800001,YoY,3234793.823992332,0.5,4797867.213607668
Russian Federation,export,Forecast auto.arima,2025-08-31,4016330.518800001,YoY,3210943.238922175,0.5,4821717.798677825
Russian Federation,export,Forecast auto.arima,2025-09-30,4016330.518800001,YoY,3187807.4081072877,0.5,4844853.629492713
Russian Federation,export,Actual Data,2015-01-31,8683.94251,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-02-28,11739.94381,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-03-31,11770.94495,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-04-30,17560.21128,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-05-31,16192.70409,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-06-30,23718.94006,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-07-31,24779.53619,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-08-31,23350.67715,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-09-30,30719.23933,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-10-31,24589.99106,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-11-30,25923.55932,month,NA,0.5,NA
Russian Federation,export,Actual Data,2015-12-31,25863.16,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-01-31,15918.78232,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-02-29,26291.5987,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-03-31,29956.20825,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-04-30,32126.88811,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-05-31,34266.4465,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-06-30,33758.83718,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-07-31,26846.20127,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-08-31,27827.54946,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-09-30,35012.48366,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-10-31,37252.43721,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-11-30,43497.05049,month,NA,0.5,NA
Russian Federation,export,Actual Data,2016-12-31,31716.23019,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-01-31,29735.73749,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-02-28,36629.83162,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-03-31,36677.78717,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-04-30,31774.6532,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-05-31,44794.45845,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-06-30,44914.56371,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-07-31,45679.88285,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-08-31,52006.77869,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-09-30,81093.75734,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-10-31,49503.27424,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-11-30,54927.37149,month,NA,0.5,NA
Russian Federation,export,Actual Data,2017-12-31,49518.13218,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-01-31,35162.91385,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-02-28,50402.50056,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-03-31,60594.35249,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-04-30,47167.03577,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-05-31,44572.38472,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-06-30,57688.41523,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-07-31,57956.08559,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-08-31,71305.82751,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-09-30,59482.61262,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-10-31,66015.97437,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-11-30,56272.81978,month,NA,0.5,NA
Russian Federation,export,Actual Data,2018-12-31,59505.15794,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-01-31,31630.02542,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-02-28,51437.2437,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-03-31,55528.6776,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-04-30,57697.17154,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-05-31,52922.60813,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-06-30,74761.22369,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-07-31,69406.02618,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-08-31,65492.34267,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-09-30,60740.85505,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-10-31,67804.8204,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-11-30,91649.50768,month,NA,0.5,NA
Russian Federation,export,Actual Data,2019-12-31,62371.02148,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-01-31,36178.51295,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-02-29,58970.78271,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-03-31,48285.47355,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-04-30,38256.46312,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-05-31,38006.87919,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-06-30,48818.98213,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-07-31,66427.63059,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-08-31,63826.563,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-09-30,67658.58279,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-10-31,74913.32668,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-11-30,62927.2718,month,NA,0.5,NA
Russian Federation,export,Actual Data,2020-12-31,76067.36495,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-01-31,51226.20088,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-02-28,53765.58821,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-03-31,47738.03039,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-04-30,70434.51205,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-05-31,68622.03469,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-06-30,73953.83829,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-07-31,82978.11926,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-08-31,73138.67528,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-09-30,71279.18889,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-10-31,83483.09715,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-11-30,87737.05807,month,NA,0.5,NA
Russian Federation,export,Actual Data,2021-12-31,76323.22871,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-01-31,68043.51791,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-02-28,83414.75956,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-03-31,37929.35288,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-04-30,95774.82036,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-05-31,109182.9176,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-06-30,158841.2788,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-07-31,223358.1825,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-08-31,300081.2885,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-09-30,352894.8764,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-10-31,332342.1058,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-11-30,350688.4708,month,NA,0.5,NA
Russian Federation,export,Actual Data,2022-12-31,350225.6467,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-01-31,234509.6368,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-02-28,280332.0474,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-03-31,283441.2446,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-04-30,275186.9022,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-05-31,312444.758,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-06-30,310990.3614,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-07-31,340128.2285,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-08-31,273282.758,month,NA,0.5,NA
Russian Federation,export,Actual Data,2023-09-30,334694.2099,month,NA,0.5,NA
Russian Federation,export,Forecast auto.arima,2023-10-31,334694.2099,month,318570.30744691065,0.5,350818.1123530894
Russian Federation,export,Forecast auto.arima,2023-11-30,334694.2099,month,311891.5683724602,0.5,357496.85142753983
Russian Federation,export,Forecast auto.arima,2023-12-31,334694.2099,month,306766.79163496476,0.5,362621.6281650353
Russian Federation,export,Forecast auto.arima,2024-01-31,334694.2099,month,302446.4049938212,0.5,366942.0148061788
Russian Federation,export,Forecast auto.arima,2024-02-29,334694.2099,month,298640.06795231655,0.5,370748.3518476835
Russian Federation,export,Forecast auto.arima,2024-03-31,334694.2099,month,295198.87622752105,0.5,374189.543572479
Russian Federation,export,Forecast auto.arima,2024-04-30,334694.2099,month,292034.37384526123,0.5,377354.0459547388
Russian Federation,export,Forecast auto.arima,2024-05-31,334694.2099,month,289088.9268449204,0.5,380299.49295507965
Russian Federation,export,Forecast auto.arima,2024-06-30,334694.2099,month,286322.50254073186,0.5,383065.9172592682
Russian Federation,export,Forecast auto.arima,2024-07-31,334694.2099,month,283705.95337786135,0.5,385682.4664221387
Russian Federation,export,Forecast auto.arima,2024-08-31,334694.2099,month,281217.27530681156,0.5,388171.1444931885
Russian Federation,export,Forecast auto.arima,2024-09-30,334694.2099,month,278839.3733699295,0.5,390549.04643007054
Russian Federation,export,Forecast auto.arima,2024-10-31,334694.2099,month,276558.65284480667,0.5,392829.76695519336
Russian Federation,export,Forecast auto.arima,2024-11-30,334694.2099,month,274364.0911827757,0.5,395024.32861722435
Russian Federation,export,Forecast auto.arima,2024-12-31,334694.2099,month,272246.60422331194,0.5,397141.8155766881
Russian Federation,export,Forecast auto.arima,2025-01-31,334694.2099,month,270198.6000876425,0.5,399189.81971235754
Russian Federation,export,Forecast auto.arima,2025-02-28,334694.2099,month,268213.6569887568,0.5,401174.76281124324
Russian Federation,export,Forecast auto.arima,2025-03-31,334694.2099,month,266286.28531738056,0.5,403102.13448261947
Russian Federation,export,Forecast auto.arima,2025-04-30,334694.2099,month,264411.74853147584,0.5,404976.6712685242
Russian Federation,export,Forecast auto.arima,2025-05-31,334694.2099,month,262585.9260046331,0.5,406802.49379536696
Russian Federation,export,Forecast auto.arima,2025-06-30,334694.2099,month,260805.20641063375,0.5,408583.2133893663
Russian Federation,export,Forecast auto.arima,2025-07-31,334694.2099,month,259066.40372417393,0.5,410322.01607582613
Russian Federation,export,Forecast auto.arima,2025-08-31,334694.2099,month,257366.69023665466,0.5,412021.7295633454
Russian Federation,export,Forecast auto.arima,2025-09-30,334694.2099,month,255703.54255504208,0.5,413684.87724495796
Russian Federation,export,Forecast ets,2023-10-31,3651757.351851951,YoY,3608722.4193687392,0.5,3694792.284335162
Russian Federation,export,Forecast ets,2023-11-30,3612737.8430199274,YoY,3518118.378897615,0.5,3707357.307142239
Russian Federation,export,Forecast ets,2023-12-31,3529284.6485245735,YoY,3384712.608224964,0.5,3673856.6888241824
Russian Federation,export,Forecast ets,2024-01-31,3476643.7315319255,YoY,3294444.0190696926,0.5,3658843.443994157
Russian Federation,export,Forecast ets,2024-02-29,3429579.975499857,YoY,3194894.4951835014,0.5,3664265.455816212
Russian Federation,export,Forecast ets,2024-03-31,3373899.814582271,YoY,3084115.005023244,0.5,3663684.6241412973
Russian Federation,export,Forecast ets,2024-04-30,3364363.506848918,YoY,3006073.2803259,0.5,3722653.7333719353
Russian Federation,export,Forecast ets,2024-05-31,3305641.709921292,YoY,2878071.6007773145,0.5,3733211.819065269
Russian Federation,export,Forecast ets,2024-06-30,3295651.328303352,YoY,2781522.768418835,0.5,3809779.8881878676
Russian Federation,export,Forecast ets,2024-07-31,3267539.2970373067,YoY,2659330.3488727952,0.5,3875748.2452018186
Russian Federation,export,Forecast ets,2024-08-31,3307279.3161059334,YoY,2600470.364086146,0.5,4014088.2681257217
Russian Federation,export,Forecast ets,2024-09-30,3319741.891866427,YoY,2499052.243450371,0.5,4140431.540282483
Russian Federation,export,Forecast ets,2024-10-31,3331819.612360291,YoY,2445847.5942584598,0.5,4217791.630462123
Russian Federation,export,Forecast ets,2024-11-30,3344087.4339146647,YoY,2395332.0978968497,0.5,4292842.76993248
Russian Federation,export,Forecast ets,2024-12-31,3354553.7281165863,YoY,2354531.1354491403,0.5,4354576.320784032
Russian Federation,export,Forecast ets,2025-01-31,3361665.7432224397,YoY,2328048.2473659,0.5,4395283.239078979
Russian Federation,export,Forecast ets,2025-02-28,3370758.125425075,YoY,2295489.983292742,0.5,4446026.267557409
Russian Federation,export,Forecast ets,2025-03-31,3379607.1090406217,YoY,2264857.298131981,0.5,4494356.919949263
Russian Federation,export,Forecast ets,2025-04-30,3389894.8758048336,YoY,2230280.055440708,0.5,4549509.69616896
Russian Federation,export,Forecast ets,2025-05-31,3399689.122940329,YoY,2198204.3576911464,0.5,4601173.888189511
Russian Federation,export,Forecast ets,2025-06-30,3411271.113755054,YoY,2161132.2641684227,0.5,4661409.963341684
Russian Federation,export,Forecast ets,2025-07-31,3423238.624233275,YoY,2123594.66552149,0.5,4722882.58294506
Russian Federation,export,Forecast ets,2025-08-31,3435206.4974600268,YoY,2086724.7306027585,0.5,4783688.264317295
Russian Federation,export,Forecast ets,2025-09-30,3448437.278113445,YoY,2046609.542148453,0.5,4850265.014078436
Russian Federation,export,Forecast ets,2023-10-31,305833.08755195077,month,262798.15506873955,0.5,348868.020035162
Russian Federation,export,Forecast ets,2023-11-30,311668.9619679766,month,260084.4303288758,0.5,363253.49360707734
Russian Federation,export,Forecast ets,2023-12-31,266772.4522046455,month,216819.87602734845,0.5,316725.02838194254
Russian Federation,export,Forecast ets,2024-01-31,181868.7198073522,month,144241.04764472946,0.5,219496.39196997494
Russian Federation,export,Forecast ets,2024-02-29,233268.29136793182,month,180782.52351380824,0.5,285754.05922205537
Russian Federation,export,Forecast ets,2024-03-31,227761.0836824137,month,172661.75443974245,0.5,282860.41292508494
Russian Federation,export,Forecast ets,2024-04-30,265650.59446664696,month,197145.17750265633,0.5,334156.01143063756
Russian Federation,export,Forecast ets,2024-05-31,253722.9610723742,month,184443.07845141424,0.5,323002.84369333414
Russian Federation,export,Forecast ets,2024-06-30,300999.97978206,month,214441.52904152084,0.5,387558.4305225992
Russian Federation,export,Forecast ets,2024-07-31,312016.1972339551,month,217935.80895396,0.5,406096.5855139502
Russian Federation,export,Forecast ets,2024-08-31,313022.777068627,month,214422.77321335065,0.5,411622.78092390334
Russian Federation,export,Forecast ets,2024-09-30,347156.7856604935,month,233276.0892642254,0.5,461037.48205676157
Russian Federation,export,Forecast ets,2024-10-31,317910.8080458146,month,209593.50587682787,0.5,426228.1102148014
Russian Federation,export,Forecast ets,2024-11-30,323936.7835223498,month,209568.93396726556,0.5,438304.63307743403
Russian Federation,export,Forecast ets,2024-12-31,277238.7464065673,month,176018.91357963925,0.5,378458.5792334953
Russian Federation,export,Forecast ets,2025-01-31,188980.73491320523,month,117758.15956148865,0.5,260203.3102649218
Russian Federation,export,Forecast ets,2025-02-28,242360.6735705676,month,148224.25944065052,0.5,336497.08770048467
Russian Federation,export,Forecast ets,2025-03-31,236610.06729796037,month,142029.06927898154,0.5,331191.0653169392
Russian Federation,export,Forecast ets,2025-04-30,275938.361230859,month,162567.93481138366,0.5,389308.78765033436
Russian Federation,export,Forecast ets,2025-05-31,263517.2082078692,month,152367.38070185285,0.5,374667.03571388556
Russian Federation,export,Forecast ets,2025-06-30,312581.97059678484,month,177369.4355187967,0.5,447794.505674773
Russian Federation,export,Forecast ets,2025-07-31,323983.70771217655,month,180398.21030702724,0.5,467569.2051173259
Russian Federation,export,Forecast ets,2025-08-31,324990.6502953788,month,177552.8382946189,0.5,472428.46229613875
Russian Federation,export,Forecast ets,2025-09-30,360387.5663139117,month,193160.90080992025,0.5,527614.2318179031
Russian Federation,export,Forecast stlm,2023-10-31,3666787.096777772,YoY,3623797.815203328,0.5,3709776.378352216
Russian Federation,export,Forecast stlm,2023-11-30,3639064.3187161097,YoY,3542224.0143521526,0.5,3735904.623080067
Russian Federation,export,Forecast stlm,2023-12-31,3603165.522500476,YoY,3443258.753754909,0.5,3763072.291246043
Russian Federation,export,Forecast stlm,2024-01-31,3642682.4129718747,YoY,3411494.231411524,0.5,3873870.594532226
Russian Federation,export,Forecast stlm,2024-02-29,3652011.015134765,YoY,3342009.426624543,0.5,3962012.603644986
Russian Federation,export,Forecast stlm,2024-03-31,3645872.279117484,YoY,3250024.478320537,0.5,4041720.0799144306
Russian Federation,export,Forecast stlm,2024-04-30,3653715.658043737,YoY,3165370.4725097176,0.5,4142060.8435777575
Russian Federation,export,Forecast stlm,2024-05-31,3628467.3586941594,YoY,3041274.7114898465,0.5,4215660.005898472
Russian Federation,export,Forecast stlm,2024-06-30,3615613.4743459104,YoY,2923466.3711385666,0.5,4307760.577553253
Russian Federation,export,Forecast stlm,2024-07-31,3589149.6043807794,YoY,2786140.7091944325,0.5,4392158.499567125
Russian Federation,export,Forecast stlm,2024-08-31,3626427.3542479146,YoY,2706815.480088849,0.5,4546039.228406979
Russian Federation,export,Forecast stlm,2024-09-30,3618820.6260482324,YoY,2577004.2270825743,0.5,4660637.02501389
Russian Federation,export,Forecast stlm,2024-10-31,3618820.626048232,YoY,2492305.672465784,0.5,4745335.579630679
Russian Federation,export,Forecast stlm,2024-11-30,3618820.626048232,YoY,2413086.189677478,0.5,4824555.062418987
Russian Federation,export,Forecast stlm,2024-12-31,3618820.626048232,YoY,2337785.443905835,0.5,4899855.808190629
Russian Federation,export,Forecast stlm,2025-01-31,3618820.6260482315,YoY,2265476.499973925,0.5,4972164.752122539
Russian Federation,export,Forecast stlm,2025-02-28,3618820.6260482315,YoY,2195539.3517920305,0.5,5042101.900304433
Russian Federation,export,Forecast stlm,2025-03-31,3618820.626048232,YoY,2127528.591734592,0.5,5110112.660361872
Russian Federation,export,Forecast stlm,2025-04-30,3618820.626048232,YoY,2061108.3738862774,0.5,5176532.878210186
Russian Federation,export,Forecast stlm,2025-05-31,3618820.6260482324,YoY,1996016.3595392348,0.5,5241624.892557229
Russian Federation,export,Forecast stlm,2025-06-30,3618820.6260482324,YoY,1932041.9930232142,0.5,5305599.259073251
Russian Federation,export,Forecast stlm,2025-07-31,3618820.626048233,YoY,1869012.5832875106,0.5,5368628.668808954
Russian Federation,export,Forecast stlm,2025-08-31,3618820.6260482324,YoY,1806783.9548841482,0.5,5430857.297212317
Russian Federation,export,Forecast stlm,2025-09-30,3618820.6260482324,YoY,1745233.9275895786,0.5,5492407.324506886
Russian Federation,export,Forecast stlm,2023-10-31,320862.83247777226,month,277873.5509033283,0.5,363852.11405221623
Russian Federation,export,Forecast stlm,2023-11-30,322965.69273833797,month,269114.6699488246,0.5,376816.7155278513
Russian Federation,export,Forecast stlm,2023-12-31,314326.8504843658,month,251260.38610275585,0.5,377393.3148659757
Russian Federation,export,Forecast stlm,2024-01-31,274026.5272713995,month,202745.1144566153,0.5,345307.9400861837
Russian Federation,export,Forecast stlm,2024-02-29,289660.6495628895,month,210847.2426130189,0.5,368474.05651276006
Russian Federation,export,Forecast stlm,2024-03-31,277302.508582719,month,191456.29629599382,0.5,363148.72086944425
Russian Federation,export,Forecast stlm,2024-04-30,283030.2811262534,month,190532.89638918056,0.5,375527.6658633263
Russian Federation,export,Forecast stlm,2024-05-31,287196.4586504217,month,188348.99698012942,0.5,386043.920320714
Russian Federation,export,Forecast stlm,2024-06-30,298136.4770517505,month,193182.02104872008,0.5,403090.933054781
Russian Federation,export,Forecast stlm,2024-07-31,313664.3585348691,month,202802.566555866,0.5,424526.1505138722
Russian Federation,export,Forecast stlm,2024-08-31,310560.5078671355,month,193957.52889441638,0.5,427163.4868398546
Russian Federation,export,Forecast stlm,2024-09-30,327087.48170031776,month,204882.95689372544,0.5,449292.0065069101
Russian Federation,export,Forecast stlm,2024-10-31,320862.83247777226,month,193174.9962865378,0.5,448550.6686690068
Russian Federation,export,Forecast stlm,2024-11-30,322965.69273833797,month,189895.18716051796,0.5,456036.19831615797
Russian Federation,export,Forecast stlm,2024-12-31,314326.8504843658,month,175959.64033111386,0.5,452694.06063761766
Russian Federation,export,Forecast stlm,2025-01-31,274026.5272713995,month,130436.17052470482,0.5,417616.88401809416
Russian Federation,export,Forecast stlm,2025-02-28,289660.6495628895,month,140910.09443112428,0.5,438411.2046946547
Russian Federation,export,Forecast stlm,2025-03-31,277302.508582719,month,123445.53623855521,0.5,431159.4809268828
Russian Federation,export,Forecast stlm,2025-04-30,283030.2811262534,month,124112.67854086588,0.5,441947.88371164096
Russian Federation,export,Forecast stlm,2025-05-31,287196.4586504217,month,123256.98263308704,0.5,451135.9346677564
Russian Federation,export,Forecast stlm,2025-06-30,298136.4770517505,month,129207.6545326994,0.5,467065.29957080167
Russian Federation,export,Forecast stlm,2025-07-31,313664.3585348691,month,139773.1568201625,0.5,487555.5602495757
Russian Federation,export,Forecast stlm,2025-08-31,310560.5078671355,month,131728.90049105417,0.5,489392.1152432168
Russian Federation,export,Forecast stlm,2025-09-30,327087.48170031776,month,143332.9295991556,0.5,510842.0338014799
Russian Federation,import_consignment,Actual Data,2015-01-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-02-28,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-03-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-04-30,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-05-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-06-30,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-07-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-08-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-09-30,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-10-31,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-11-30,NA,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2015-12-31,647473.32284,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-01-31,638671.05371,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-02-29,648090.60196,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-03-31,653681.07464,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-04-30,654865.36749,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-05-31,656084.54771,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-06-30,664786.2099499999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-07-31,657367.25824,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-08-31,674432.99694,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-09-30,685976.21385,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-10-31,698665.73954,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-11-30,718421.04204,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2016-12-31,730000.0376299999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-01-31,773722.4694099999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-02-28,804171.8097999999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-03-31,837219.3737500001,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-04-30,879073.7246900002,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-05-31,934078.39107,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-06-30,978192.6600100001,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-07-31,1045049.92533,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-08-31,1060184.47432,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-09-30,1108459.12687,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-10-31,1156820.9542699999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-11-30,1209662.19794,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2017-12-31,1269773.13437,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-01-31,1285453.5903100001,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-02-28,1317538.52967,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-03-31,1341023.6254900002,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-04-30,1363515.40318,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-05-31,1366841.79724,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-06-30,1371598.3497600001,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-07-31,1382673.0486599999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-08-31,1420047.23629,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-09-30,1413636.2511900002,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-10-31,1412381.2354900003,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-11-30,1417223.1929900001,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2018-12-31,1396367.10759,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-01-31,1387517.0975999997,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-02-28,1389117.0508999997,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-03-31,1393340.2382999999,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-04-30,1399817.5866,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-05-31,1400970.0418000002,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-06-30,1429136.92341,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-07-31,1467949.2957100002,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-08-31,1478725.8809099998,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-09-30,1505570.30271,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-10-31,1527291.04291,YoY,NA,0.5,NA
Russian Federation,import_consignment,Actual Data,2019-11-30,1577199.05231,YoY,NA,0.5,NA
