month,year,date,FX,indicator,value
11,2017,2017-11-01,Արտարժույթ,(07)           մետաղական հանքաքարի արդյունահանում,26454355
11,2017,2017-11-01,Արտարժույթ,(08.1-12)  շինանյութի արդյունահանում,3426904
11,2017,2017-11-01,Արտարժույթ,"C. Մշակող արդյունաբերություն,այդ թվում`",158223759
11,2017,2017-11-01,Արտարժույթ,(10)          սննդի արդյունաբերություն,47651303
11,2017,2017-11-01,Արտարժույթ,(10.1)     մսի մշակում և պահածոյացում,7008137
11,2017,2017-11-01,Արտարժույթ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,4315816
11,2017,2017-11-01,Արտարժույթ,(10.5)     կաթնամթերքի արտադրություն,5994554
11,2017,2017-11-01,Արտարժույթ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,11339571
11,2017,2017-11-01,Արտարժույթ,(11)          խմիչքների արդյունաբերություն,40792462
11,2017,2017-11-01,Արտարժույթ,(12)          ծխախոտի արդյունաբերություն,1283384
11,2017,2017-11-01,Արտարժույթ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,1365818
11,2017,2017-11-01,Արտարժույթ,(15)           կաշվե արտադրատեսակների արտադրություն,202345
11,2017,2017-11-01,Արտարժույթ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",1606858
11,2017,2017-11-01,Արտարժույթ,(18)         պոլիգրաֆիական գործունեություն,959829
11,2017,2017-11-01,Արտարժույթ,(20)         քիմիական նյութերի արտադրություն,13179200
11,2017,2017-11-01,Արտարժույթ,(21)         դեղագործական արտադրատեսակների արտադրություն,562641
11,2017,2017-11-01,Արտարժույթ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3892409
11,2017,2017-11-01,Արտարժույթ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,14980521
11,2017,2017-11-01,Արտարժույթ,(24)         հիմնային մետաղների արտադրություն,5652702
11,2017,2017-11-01,Արտարժույթ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8883612
11,2017,2017-11-01,Արտարժույթ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",944325
11,2017,2017-11-01,Արտարժույթ,(31)        կահույքի արտադրություն,1820353
11,2017,2017-11-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,530546
11,2017,2017-11-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",161800030
11,2017,2017-11-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",103410967
11,2017,2017-11-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",22970
11,2017,2017-11-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",109973958
11,2017,2017-11-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,93496560
11,2017,2017-11-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,8561801
11,2017,2017-11-01,Արտարժույթ,"G. Առևտուր,այդ թվում`",346345744
11,2017,2017-11-01,Արտարժույթ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",7266632
11,2017,2017-11-01,Արտարժույթ,(46)        մեծածախ  առևտուր,232535923
11,2017,2017-11-01,Արտարժույթ,(47)        մանրածախ  առևտուր,106543192
11,2017,2017-11-01,Արտարժույթ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",27170491
11,2017,2017-11-01,Արտարժույթ,(49.32)   տաքսու ծառայություններ,3963254
11,2017,2017-11-01,Արտարժույթ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,13875407
11,2017,2017-11-01,Արտարժույթ,(51)        օդային տրանսպորտի գործունեություն,7328246
11,2017,2017-11-01,Արտարժույթ,(52.1)     պահեստավորում և պահպանում,66684
11,2017,2017-11-01,Արտարժույթ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",101071445
11,2017,2017-11-01,Արտարժույթ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,64336736
11,2017,2017-11-01,Արտարժույթ,(56)        հանրային սննդի կազմակերպում,32353629
11,2017,2017-11-01,Արտարժույթ,"J. Տեղեկատվություն և կապ,այդ թվում`",32280757
11,2017,2017-11-01,Արտարժույթ,(58)        հրատարակչական գործ,544653
11,2017,2017-11-01,Արտարժույթ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,2887456
11,2017,2017-11-01,Արտարժույթ,(61)        հեռահաղորդակցություն,21114720
11,2017,2017-11-01,Արտարժույթ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,6205336
11,2017,2017-11-01,Արտարժույթ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",52913369
11,2017,2017-11-01,Արտարժույթ,առևտրային բանկեր,27020638
11,2017,2017-11-01,Արտարժույթ,վարկային կազմակերպություններ,15733915
11,2017,2017-11-01,Արտարժույթ,ապահովագրական ընկերություններ,6569
11,2017,2017-11-01,Արտարժույթ,ներդրումային ընկերություններ,3932601
11,2017,2017-11-01,Արտարժույթ,այլ ֆինանսական կազմակերպություններ,6219646
11,2017,2017-11-01,Արտարժույթ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",26728064
11,2017,2017-11-01,Արտարժույթ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,2753589
11,2017,2017-11-01,Արտարժույթ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",6967385
11,2017,2017-11-01,Արտարժույթ,(69)       իրավաբանական և հաշվապահական գործունեություն,2464738
11,2017,2017-11-01,Արտարժույթ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,48896
11,2017,2017-11-01,Արտարժույթ,(72)      գիտական հետազոտություններ և մշակումներ,703503
11,2017,2017-11-01,Արտարժույթ,(73.1)    գովազդային գործունեություն,2657739
11,2017,2017-11-01,Արտարժույթ,"P. Կրթություն,այդ թվում`",3172817
11,2017,2017-11-01,Արտարժույթ,(85.4)  բարձրագույն կրթություն,2060009
11,2017,2017-11-01,Արտարժույթ,Q. Առողջապահություն,8226793
11,2017,2017-11-01,Արտարժույթ,"R. Մշակույթ, զվարճություն, հանգիստ",11338384
11,2017,2017-11-01,Արտարժույթ,"Տնտեսության այլ ճյուղեր, այդ թվում",94670804
11,2017,2017-11-01,Արտարժույթ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,1751257
11,2017,2017-11-01,Արտարժույթ,(79)     զբոսաշրջություն,549837
11,2017,2017-11-01,Արտարժույթ,"Հիփոթեքային վարկեր,այդ թվում`",96385329
11,2017,2017-11-01,Արտարժույթ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,75292853
11,2017,2017-11-01,Արտարժույթ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,16009183
11,2017,2017-11-01,Արտարժույթ,"Սպառողական վարկեր,այդ թվում`",105001736
11,2017,2017-11-01,Արտարժույթ,քարտային վարկեր,100078000
11,2017,2017-11-01,Արտարժույթ,ավտովարկեր,84561
11,2017,2017-11-01,Արտարժույթ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,1826
11,2017,2017-11-01,Արտարժույթ,ոսկու գրավով վարկեր,267196
11,2017,2017-11-01,Արտարժույթ,այլ սպառողական վարկեր,4570174
12,2017,2017-12-01,Դրամ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",1013831634
12,2017,2017-12-01,Դրամ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",55001816
12,2017,2017-12-01,Դրամ,(01.1/3) բուսաբուծություն,30651906
12,2017,2017-12-01,Դրամ,(01.4)    անասնապահություն,22830751
12,2017,2017-12-01,Դրամ,(02)        անտառային տնտեսություն և փայտամթերումներ,9002
12,2017,2017-12-01,Դրամ,(03)        ձկնորսություն և ձկնաբուծություն,1369688
12,2017,2017-12-01,Դրամ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",1828944
12,2017,2017-12-01,Դրամ,(07)           մետաղական հանքաքարի արդյունահանում,789
12,2017,2017-12-01,Դրամ,(08.1-12)  շինանյութի արդյունահանում,1680243
12,2017,2017-12-01,Դրամ,"C. Մշակող արդյունաբերություն,այդ թվում`",44483700
12,2017,2017-12-01,Դրամ,(10)          սննդի արդյունաբերություն,14655699
12,2017,2017-12-01,Դրամ,(10.1)     մսի մշակում և պահածոյացում,2984181
12,2017,2017-12-01,Դրամ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,1594166
12,2017,2017-12-01,Դրամ,(10.5)     կաթնամթերքի արտադրություն,2592652
12,2017,2017-12-01,Դրամ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,2893475
12,2017,2017-12-01,Դրամ,(11)          խմիչքների արդյունաբերություն,5418221
12,2017,2017-12-01,Դրամ,(12)          ծխախոտի արդյունաբերություն,542968
12,2017,2017-12-01,Դրամ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,547461
12,2017,2017-12-01,Դրամ,(15)           կաշվե արտադրատեսակների արտադրություն,129895
12,2017,2017-12-01,Դրամ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",735260
12,2017,2017-12-01,Դրամ,(18)         պոլիգրաֆիական գործունեություն,529066
12,2017,2017-12-01,Դրամ,(20)         քիմիական նյութերի արտադրություն,11310860
12,2017,2017-12-01,Դրամ,(21)         դեղագործական արտադրատեսակների արտադրություն,285655
12,2017,2017-12-01,Դրամ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,902487
12,2017,2017-12-01,Դրամ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,1241630
12,2017,2017-12-01,Դրամ,(24)         հիմնային մետաղների արտադրություն,10459
12,2017,2017-12-01,Դրամ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",1992469
12,2017,2017-12-01,Դրամ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",1453828
12,2017,2017-12-01,Դրամ,(31)        կահույքի արտադրություն,1403289
12,2017,2017-12-01,Դրամ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,339483
12,2017,2017-12-01,Դրամ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",31544627
12,2017,2017-12-01,Դրամ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",30613274
12,2017,2017-12-01,Դրամ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",87265
12,2017,2017-12-01,Դրամ,"F. Շինարարություն,այդ թվում`",26120388
12,2017,2017-12-01,Դրամ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,14263072
12,2017,2017-12-01,Դրամ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,4336888
12,2017,2017-12-01,Դրամ,"G. Առևտուր,այդ թվում`",66426911
12,2017,2017-12-01,Դրամ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",1059133
12,2017,2017-12-01,Դրամ,(46)        մեծածախ  առևտուր,25065802
12,2017,2017-12-01,Դրամ,(47)        մանրածախ  առևտուր,40301974
12,2017,2017-12-01,Դրամ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",4489837
12,2017,2017-12-01,Դրամ,(49.32)   տաքսու ծառայություններ,1089069
12,2017,2017-12-01,Դրամ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,1695304
12,2017,2017-12-01,Դրամ,(51)        օդային տրանսպորտի գործունեություն,929046
12,2017,2017-12-01,Դրամ,(52.1)     պահեստավորում և պահպանում,35891
12,2017,2017-12-01,Դրամ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",29762839
12,2017,2017-12-01,Դրամ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,18567752
12,2017,2017-12-01,Դրամ,(56)        հանրային սննդի կազմակերպում,9533960
12,2017,2017-12-01,Դրամ,"J. Տեղեկատվություն և կապ,այդ թվում`",9971699
12,2017,2017-12-01,Դրամ,(58)        հրատարակչական գործ,551427
12,2017,2017-12-01,Դրամ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,504078
12,2017,2017-12-01,Դրամ,(61)        հեռահաղորդակցություն,5735566
12,2017,2017-12-01,Դրամ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,2782837
12,2017,2017-12-01,Դրամ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",117324268
12,2017,2017-12-01,Դրամ,առևտրային բանկեր,52466242
12,2017,2017-12-01,Դրամ,վարկային կազմակերպություններ,12897751
12,2017,2017-12-01,Դրամ,ապահովագրական ընկերություններ,2787155
12,2017,2017-12-01,Դրամ,ներդրումային ընկերություններ,42332189
12,2017,2017-12-01,Դրամ,այլ ֆինանսական կազմակերպություններ,6840933
12,2017,2017-12-01,Դրամ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",4492350
12,2017,2017-12-01,Դրամ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,3417817
12,2017,2017-12-01,Դրամ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",9040588
12,2017,2017-12-01,Դրամ,(69)       իրավաբանական և հաշվապահական գործունեություն,6719125
12,2017,2017-12-01,Դրամ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,110961
12,2017,2017-12-01,Դրամ,(72)      գիտական հետազոտություններ և մշակումներ,212561
12,2017,2017-12-01,Դրամ,(73.1)    գովազդային գործունեություն,515207
12,2017,2017-12-01,Դրամ,"P. Կրթություն,այդ թվում`",2881096
12,2017,2017-12-01,Դրամ,(85.4)  բարձրագույն կրթություն,2426430
12,2017,2017-12-01,Դրամ,Q. Առողջապահություն,2812070
12,2017,2017-12-01,Դրամ,"R. Մշակույթ, զվարճություն, հանգիստ",1759936
12,2017,2017-12-01,Դրամ,"Տնտեսության այլ ճյուղեր, այդ թվում",86807167
12,2017,2017-12-01,Դրամ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,1315365
12,2017,2017-12-01,Դրամ,(79)     զբոսաշրջություն,442855
12,2017,2017-12-01,Դրամ,"Հիփոթեքային վարկեր,այդ թվում`",111192393
12,2017,2017-12-01,Դրամ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,96657478
12,2017,2017-12-01,Դրամ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,10989214
12,2017,2017-12-01,Դրամ,"Սպառողական վարկեր,այդ թվում`",407803740
12,2017,2017-12-01,Դրամ,քարտային վարկեր,85391358
12,2017,2017-12-01,Դրամ,ավտովարկեր,5638368
12,2017,2017-12-01,Դրամ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,70859464
12,2017,2017-12-01,Դրամ,ոսկու գրավով վարկեր,95078666
12,2017,2017-12-01,Դրամ,այլ սպառողական վարկեր,150835879
12,2017,2017-12-01,Արտարժույթ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",1558376913
12,2017,2017-12-01,Արտարժույթ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",89201047
12,2017,2017-12-01,Արտարժույթ,(01.1/3) բուսաբուծություն,52566358
12,2017,2017-12-01,Արտարժույթ,(01.4)    անասնապահություն,17263450
12,2017,2017-12-01,Արտարժույթ,(02)        անտառային տնտեսություն և փայտամթերումներ,8150187
12,2017,2017-12-01,Արտարժույթ,(03)        ձկնորսություն և ձկնաբուծություն,3177229
12,2017,2017-12-01,Արտարժույթ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",40935838
12,2017,2017-12-01,Արտարժույթ,(07)           մետաղական հանքաքարի արդյունահանում,21460277
12,2017,2017-12-01,Արտարժույթ,(08.1-12)  շինանյութի արդյունահանում,3390952
12,2017,2017-12-01,Արտարժույթ,"C. Մշակող արդյունաբերություն,այդ թվում`",140053712
12,2017,2017-12-01,Արտարժույթ,(10)          սննդի արդյունաբերություն,46439299
12,2017,2017-12-01,Արտարժույթ,(10.1)     մսի մշակում և պահածոյացում,6893142
12,2017,2017-12-01,Արտարժույթ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,4238262
12,2017,2017-12-01,Արտարժույթ,(10.5)     կաթնամթերքի արտադրություն,4814532
12,2017,2017-12-01,Արտարժույթ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,11588751
12,2017,2017-12-01,Արտարժույթ,(11)          խմիչքների արդյունաբերություն,40762179
12,2017,2017-12-01,Արտարժույթ,(12)          ծխախոտի արդյունաբերություն,1251427
12,2017,2017-12-01,Արտարժույթ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,1765782
12,2017,2017-12-01,Արտարժույթ,(15)           կաշվե արտադրատեսակների արտադրություն,149366
12,2017,2017-12-01,Արտարժույթ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",1588693
12,2017,2017-12-01,Արտարժույթ,(18)         պոլիգրաֆիական գործունեություն,1106767
12,2017,2017-12-01,Արտարժույթ,(20)         քիմիական նյութերի արտադրություն,2263180
12,2017,2017-12-01,Արտարժույթ,(21)         դեղագործական արտադրատեսակների արտադրություն,554405
12,2017,2017-12-01,Արտարժույթ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3905272
12,2017,2017-12-01,Արտարժույթ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,10361073
12,2017,2017-12-01,Արտարժույթ,(24)         հիմնային մետաղների արտադրություն,1445753
12,2017,2017-12-01,Արտարժույթ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8474733
12,2017,2017-12-01,Արտարժույթ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",966855
12,2017,2017-12-01,Արտարժույթ,(31)        կահույքի արտադրություն,1890867
12,2017,2017-12-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,492437
12,2017,2017-12-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",159862506
12,2017,2017-12-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",83631077
12,2017,2017-12-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",22239
12,2017,2017-12-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",117657499
12,2017,2017-12-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,97181661
12,2017,2017-12-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,8508840
12,2017,2017-12-01,Արտարժույթ,"G. Առևտուր,այդ թվում`",353174680
12,2017,2017-12-01,Արտարժույթ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",6244972
12,2017,2017-12-01,Արտարժույթ,(46)        մեծածախ  առևտուր,230288226
12,2017,2017-12-01,Արտարժույթ,(47)        մանրածախ  առևտուր,116641482
12,2017,2017-12-01,Արտարժույթ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",27019863
12,2017,2017-12-01,Արտարժույթ,(49.32)   տաքսու ծառայություններ,4031996
12,2017,2017-12-01,Արտարժույթ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,14092020
12,2017,2017-12-01,Արտարժույթ,(51)        օդային տրանսպորտի գործունեություն,6821718
12,2017,2017-12-01,Արտարժույթ,(52.1)     պահեստավորում և պահպանում,65596
12,2017,2017-12-01,Արտարժույթ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",111132244
12,2017,2017-12-01,Արտարժույթ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,72521670
12,2017,2017-12-01,Արտարժույթ,(56)        հանրային սննդի կազմակերպում,32735542
12,2017,2017-12-01,Արտարժույթ,"J. Տեղեկատվություն և կապ,այդ թվում`",32284731
12,2017,2017-12-01,Արտարժույթ,(58)        հրատարակչական գործ,544276
12,2017,2017-12-01,Արտարժույթ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,2907980
12,2017,2017-12-01,Արտարժույթ,(61)        հեռահաղորդակցություն,21008887
12,2017,2017-12-01,Արտարժույթ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,6320764
12,2017,2017-12-01,Արտարժույթ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",81272457
12,2017,2017-12-01,Արտարժույթ,առևտրային բանկեր,46802442
12,2017,2017-12-01,Արտարժույթ,վարկային կազմակերպություններ,16344771
12,2017,2017-12-01,Արտարժույթ,ապահովագրական ընկերություններ,6289
12,2017,2017-12-01,Արտարժույթ,ներդրումային ընկերություններ,4068347
12,2017,2017-12-01,Արտարժույթ,այլ ֆինանսական կազմակերպություններ,14050608
12,2017,2017-12-01,Արտարժույթ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",31786041
12,2017,2017-12-01,Արտարժույթ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,2758389
12,2017,2017-12-01,Արտարժույթ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",11143594
12,2017,2017-12-01,Արտարժույթ,(69)       իրավաբանական և հաշվապահական գործունեություն,2569458
12,2017,2017-12-01,Արտարժույթ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,36338
12,2017,2017-12-01,Արտարժույթ,(72)      գիտական հետազոտություններ և մշակումներ,790325
12,2017,2017-12-01,Արտարժույթ,(73.1)    գովազդային գործունեություն,2558120
12,2017,2017-12-01,Արտարժույթ,"P. Կրթություն,այդ թվում`",3072018
12,2017,2017-12-01,Արտարժույթ,(85.4)  բարձրագույն կրթություն,1973154
12,2017,2017-12-01,Արտարժույթ,Q. Առողջապահություն,8631033
12,2017,2017-12-01,Արտարժույթ,"R. Մշակույթ, զվարճություն, հանգիստ",12103398
12,2017,2017-12-01,Արտարժույթ,"Տնտեսության այլ ճյուղեր, այդ թվում",137574540
12,2017,2017-12-01,Արտարժույթ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,1592118
12,2017,2017-12-01,Արտարժույթ,(79)     զբոսաշրջություն,615570
12,2017,2017-12-01,Արտարժույթ,"Հիփոթեքային վարկեր,այդ թվում`",97861852
12,2017,2017-12-01,Արտարժույթ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,76920516
12,2017,2017-12-01,Արտարժույթ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,16150307
12,2017,2017-12-01,Արտարժույթ,"Սպառողական վարկեր,այդ թվում`",103587621
12,2017,2017-12-01,Արտարժույթ,քարտային վարկեր,98467912
12,2017,2017-12-01,Արտարժույթ,ավտովարկեր,77782
12,2017,2017-12-01,Արտարժույթ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,1660
12,2017,2017-12-01,Արտարժույթ,ոսկու գրավով վարկեր,258429
12,2017,2017-12-01,Արտարժույթ,այլ սպառողական վարկեր,4781839
1,2018,2018-01-01,Դրամ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",1038989448
1,2018,2018-01-01,Դրամ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",55807135
1,2018,2018-01-01,Դրամ,(01.1/3) բուսաբուծություն,31243204
1,2018,2018-01-01,Դրամ,(01.4)    անասնապահություն,23125203
1,2018,2018-01-01,Դրամ,(02)        անտառային տնտեսություն և փայտամթերումներ,8844
1,2018,2018-01-01,Դրամ,(03)        ձկնորսություն և ձկնաբուծություն,1291486
1,2018,2018-01-01,Դրամ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",5204281
1,2018,2018-01-01,Դրամ,(07)           մետաղական հանքաքարի արդյունահանում,1654
1,2018,2018-01-01,Դրամ,(08.1-12)  շինանյութի արդյունահանում,5057458
1,2018,2018-01-01,Դրամ,"C. Մշակող արդյունաբերություն,այդ թվում`",43177781
1,2018,2018-01-01,Դրամ,(10)          սննդի արդյունաբերություն,13791478
1,2018,2018-01-01,Դրամ,(10.1)     մսի մշակում և պահածոյացում,2992483
1,2018,2018-01-01,Դրամ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,919958
1,2018,2018-01-01,Դրամ,(10.5)     կաթնամթերքի արտադրություն,2436804
1,2018,2018-01-01,Դրամ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,3001983
1,2018,2018-01-01,Դրամ,(11)          խմիչքների արդյունաբերություն,5203729
1,2018,2018-01-01,Դրամ,(12)          ծխախոտի արդյունաբերություն,95506
1,2018,2018-01-01,Դրամ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,553293
1,2018,2018-01-01,Դրամ,(15)           կաշվե արտադրատեսակների արտադրություն,144578
1,2018,2018-01-01,Դրամ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",713329
1,2018,2018-01-01,Դրամ,(18)         պոլիգրաֆիական գործունեություն,525793
1,2018,2018-01-01,Դրամ,(20)         քիմիական նյութերի արտադրություն,11314555
1,2018,2018-01-01,Դրամ,(21)         դեղագործական արտադրատեսակների արտադրություն,307897
1,2018,2018-01-01,Դրամ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,839852
1,2018,2018-01-01,Դրամ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,1304779
1,2018,2018-01-01,Դրամ,(24)         հիմնային մետաղների արտադրություն,10382
1,2018,2018-01-01,Դրամ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",2289770
1,2018,2018-01-01,Դրամ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",1445339
1,2018,2018-01-01,Դրամ,(31)        կահույքի արտադրություն,1367193
1,2018,2018-01-01,Դրամ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,297825
1,2018,2018-01-01,Դրամ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",27740255
1,2018,2018-01-01,Դրամ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",26740519
1,2018,2018-01-01,Դրամ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",87052
1,2018,2018-01-01,Դրամ,"F. Շինարարություն,այդ թվում`",25024532
1,2018,2018-01-01,Դրամ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,12960570
1,2018,2018-01-01,Դրամ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,4628872
