date,year,FX,possition,value
2024-03-25T15:29:00Z,2024,EUR,buy,425
2024-03-25T15:29:00Z,2024,EUR,sell,431
2024-03-25T15:29:00Z,2024,RUB,buy,4.17
2024-03-25T15:29:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:29:00Z,2024,EUR,buy,426
2024-03-25T15:29:00Z,2024,EUR,sell,432
2024-03-25T15:28:00Z,2024,USD,buy,394
2024-03-25T15:28:00Z,2024,USD,sell,400
2024-03-25T15:28:00Z,2024,EUR,buy,425
2024-03-25T15:28:00Z,2024,EUR,sell,432
2024-03-25T15:28:00Z,2024,RUB,buy,4.17
2024-03-25T15:28:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:28:00Z,2024,USD,sell,398
2024-03-25T15:28:00Z,2024,EUR,buy,426
2024-03-25T15:28:00Z,2024,EUR,sell,433
2024-03-25T15:27:00Z,2024,USD,buy,394
2024-03-25T15:27:00Z,2024,USD,sell,398
2024-03-25T15:27:00Z,2024,EUR,buy,426
2024-03-25T15:27:00Z,2024,EUR,sell,431
2024-03-25T15:27:00Z,2024,RUB,buy,4.17
2024-03-25T15:27:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:26:00Z,2024,USD,buy,394
2024-03-25T15:26:00Z,2024,USD,sell,398
2024-03-25T15:26:00Z,2024,EUR,buy,426
2024-03-25T15:26:00Z,2024,EUR,sell,431
2024-03-25T15:26:00Z,2024,RUB,buy,4.17
2024-03-25T15:26:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:25:00Z,2024,USD,buy,394
2024-03-25T15:25:00Z,2024,USD,sell,398
2024-03-25T15:25:00Z,2024,EUR,buy,426
2024-03-25T15:25:00Z,2024,EUR,sell,432
2024-03-25T15:25:00Z,2024,RUB,buy,4.17
2024-03-25T15:25:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:25:00Z,2024,EUR,buy,425
2024-03-25T15:25:00Z,2024,EUR,sell,431
2024-03-25T15:24:00Z,2024,USD,buy,394
2024-03-25T15:24:00Z,2024,USD,sell,398
2024-03-25T15:24:00Z,2024,EUR,buy,426
2024-03-25T15:24:00Z,2024,EUR,sell,431
2024-03-25T15:24:00Z,2024,RUB,buy,4.17
2024-03-25T15:24:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:23:00Z,2024,USD,buy,394
2024-03-25T15:23:00Z,2024,USD,sell,398
2024-03-25T15:23:00Z,2024,EUR,buy,426
2024-03-25T15:23:00Z,2024,EUR,sell,431
2024-03-25T15:23:00Z,2024,RUB,buy,4.17
2024-03-25T15:23:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:20:00Z,2024,USD,buy,394
2024-03-25T15:20:00Z,2024,USD,sell,398
2024-03-25T15:20:00Z,2024,EUR,buy,426
2024-03-25T15:20:00Z,2024,EUR,sell,431
2024-03-25T15:20:00Z,2024,RUB,buy,4.17
2024-03-25T15:20:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:41:00Z,2024,USD,buy,394
2024-03-25T15:41:00Z,2024,USD,sell,398
2024-03-25T15:41:00Z,2024,EUR,buy,426
2024-03-25T15:41:00Z,2024,EUR,sell,431
2024-03-25T15:41:00Z,2024,RUB,buy,4.17
2024-03-25T15:41:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:41:00Z,2024,RUB,buy,NA
2024-03-25T15:41:00Z,2024,RUB,sell,NA
2024-03-25T15:41:00Z,2024,EUR,buy,NA
2024-03-25T15:41:00Z,2024,EUR,sell,NA
2024-03-25T15:40:00Z,2024,USD,buy,394
2024-03-25T15:40:00Z,2024,USD,sell,398
2024-03-25T15:40:00Z,2024,EUR,buy,426
2024-03-25T15:40:00Z,2024,EUR,sell,433
2024-03-25T15:40:00Z,2024,RUB,buy,4.17
2024-03-25T15:40:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:38:00Z,2024,USD,buy,394
2024-03-25T15:38:00Z,2024,USD,sell,398
2024-03-25T15:38:00Z,2024,EUR,buy,426
2024-03-25T15:38:00Z,2024,EUR,sell,431
2024-03-25T15:38:00Z,2024,RUB,buy,4.17
2024-03-25T15:38:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:38:00Z,2024,EUR,sell,432
2024-03-25T15:36:00Z,2024,USD,buy,394
2024-03-25T15:36:00Z,2024,USD,sell,398
2024-03-25T15:36:00Z,2024,EUR,buy,425
2024-03-25T15:36:00Z,2024,EUR,sell,432
2024-03-25T15:36:00Z,2024,RUB,buy,4.1499999999999995
2024-03-25T15:36:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:35:00Z,2024,USD,buy,394
2024-03-25T15:35:00Z,2024,USD,sell,398
2024-03-25T15:35:00Z,2024,EUR,buy,426
2024-03-25T15:35:00Z,2024,EUR,sell,431
2024-03-25T15:35:00Z,2024,RUB,buy,4.17
2024-03-25T15:35:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:34:00Z,2024,USD,buy,394
2024-03-25T15:34:00Z,2024,USD,sell,398
2024-03-25T15:34:00Z,2024,EUR,buy,425
2024-03-25T15:34:00Z,2024,EUR,sell,431
2024-03-25T15:34:00Z,2024,RUB,buy,4.17
2024-03-25T15:34:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:31:00Z,2024,USD,buy,394
2024-03-25T15:31:00Z,2024,USD,sell,398
2024-03-25T15:31:00Z,2024,EUR,buy,426
2024-03-25T15:31:00Z,2024,EUR,sell,431
2024-03-25T15:31:00Z,2024,RUB,buy,4.17
2024-03-25T15:31:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:30:00Z,2024,USD,buy,394
2024-03-25T15:30:00Z,2024,USD,sell,398
2024-03-25T15:30:00Z,2024,EUR,buy,425
2024-03-25T15:30:00Z,2024,EUR,sell,431
2024-03-25T15:30:00Z,2024,RUB,buy,4.17
2024-03-25T15:30:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:58:00Z,2024,USD,buy,394
2024-03-25T15:58:00Z,2024,USD,sell,398
2024-03-25T15:58:00Z,2024,EUR,buy,426
2024-03-25T15:58:00Z,2024,EUR,sell,432
2024-03-25T15:58:00Z,2024,RUB,buy,4.17
2024-03-25T15:58:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:57:00Z,2024,USD,buy,394
2024-03-25T15:57:00Z,2024,USD,sell,398
2024-03-25T15:57:00Z,2024,EUR,buy,426
2024-03-25T15:57:00Z,2024,EUR,sell,431
2024-03-25T15:57:00Z,2024,RUB,buy,4.17
2024-03-25T15:57:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:57:00Z,2024,USD,buy,393
2024-03-25T15:57:00Z,2024,EUR,buy,425
2024-03-25T15:57:00Z,2024,EUR,sell,432
2024-03-25T15:56:00Z,2024,USD,buy,394
2024-03-25T15:56:00Z,2024,USD,sell,398
2024-03-25T15:56:00Z,2024,EUR,buy,426
2024-03-25T15:56:00Z,2024,EUR,sell,432
2024-03-25T15:56:00Z,2024,RUB,buy,4.17
2024-03-25T15:56:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:56:00Z,2024,EUR,sell,431
2024-03-25T15:54:00Z,2024,USD,buy,394
2024-03-25T15:54:00Z,2024,USD,sell,398
2024-03-25T15:54:00Z,2024,EUR,buy,426
2024-03-25T15:54:00Z,2024,EUR,sell,431
2024-03-25T15:54:00Z,2024,RUB,buy,4.17
2024-03-25T15:54:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:53:00Z,2024,USD,buy,394
2024-03-25T15:53:00Z,2024,USD,sell,398
2024-03-25T15:53:00Z,2024,EUR,buy,426
2024-03-25T15:53:00Z,2024,EUR,sell,431
2024-03-25T15:53:00Z,2024,RUB,buy,4.17
2024-03-25T15:53:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:51:00Z,2024,USD,buy,394
2024-03-25T15:51:00Z,2024,USD,sell,398
2024-03-25T15:51:00Z,2024,EUR,buy,426
2024-03-25T15:51:00Z,2024,EUR,sell,431
2024-03-25T15:51:00Z,2024,RUB,buy,4.17
2024-03-25T15:51:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:51:00Z,2024,EUR,sell,433
2024-03-25T15:48:00Z,2024,USD,buy,394
2024-03-25T15:48:00Z,2024,USD,sell,398
2024-03-25T15:48:00Z,2024,EUR,buy,425
2024-03-25T15:48:00Z,2024,EUR,sell,431
2024-03-25T15:48:00Z,2024,RUB,buy,4.17
2024-03-25T15:48:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T15:48:00Z,2024,EUR,buy,426
2024-03-25T15:47:00Z,2024,USD,buy,394
2024-03-25T15:47:00Z,2024,USD,sell,398
2024-03-25T15:47:00Z,2024,EUR,buy,426
2024-03-25T15:47:00Z,2024,EUR,sell,431
2024-03-25T15:47:00Z,2024,RUB,buy,4.17
2024-03-25T15:47:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:13:00Z,2024,USD,buy,394
2024-03-25T16:13:00Z,2024,USD,sell,398
2024-03-25T16:13:00Z,2024,EUR,buy,426
2024-03-25T16:13:00Z,2024,EUR,sell,432
2024-03-25T16:13:00Z,2024,RUB,buy,4.17
2024-03-25T16:13:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:12:00Z,2024,USD,buy,394
2024-03-25T16:12:00Z,2024,USD,sell,398
2024-03-25T16:12:00Z,2024,EUR,buy,426
2024-03-25T16:12:00Z,2024,EUR,sell,431
2024-03-25T16:12:00Z,2024,RUB,buy,4.17
2024-03-25T16:12:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:11:00Z,2024,USD,buy,394
2024-03-25T16:11:00Z,2024,USD,sell,398
2024-03-25T16:11:00Z,2024,EUR,buy,426
2024-03-25T16:11:00Z,2024,EUR,sell,431
2024-03-25T16:11:00Z,2024,RUB,buy,4.18
2024-03-25T16:11:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:11:00Z,2024,EUR,sell,432
2024-03-25T16:10:00Z,2024,USD,buy,394
2024-03-25T16:10:00Z,2024,USD,sell,398
2024-03-25T16:10:00Z,2024,EUR,buy,426
2024-03-25T16:10:00Z,2024,EUR,sell,431
2024-03-25T16:10:00Z,2024,RUB,buy,4.18
2024-03-25T16:10:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:10:00Z,2024,EUR,buy,425
2024-03-25T16:10:00Z,2024,EUR,sell,432
2024-03-25T16:10:00Z,2024,RUB,buy,4.17
2024-03-25T16:09:00Z,2024,USD,buy,394
2024-03-25T16:09:00Z,2024,USD,sell,398
2024-03-25T16:09:00Z,2024,EUR,buy,426
2024-03-25T16:09:00Z,2024,EUR,sell,431
2024-03-25T16:09:00Z,2024,RUB,buy,4.17
2024-03-25T16:09:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:08:00Z,2024,USD,buy,394
2024-03-25T16:08:00Z,2024,USD,sell,398
2024-03-25T16:08:00Z,2024,EUR,buy,425
2024-03-25T16:08:00Z,2024,EUR,sell,431
2024-03-25T16:08:00Z,2024,RUB,buy,4.17
2024-03-25T16:08:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:08:00Z,2024,EUR,buy,426
2024-03-25T16:08:00Z,2024,RUB,buy,4.18
2024-03-25T16:07:00Z,2024,USD,buy,394
2024-03-25T16:07:00Z,2024,USD,sell,398
2024-03-25T16:07:00Z,2024,EUR,buy,426
2024-03-25T16:07:00Z,2024,EUR,sell,431
2024-03-25T16:07:00Z,2024,RUB,buy,4.18
2024-03-25T16:07:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:06:00Z,2024,USD,buy,394
2024-03-25T16:06:00Z,2024,USD,sell,398
2024-03-25T16:06:00Z,2024,EUR,buy,426
2024-03-25T16:06:00Z,2024,EUR,sell,431
2024-03-25T16:06:00Z,2024,RUB,buy,4.17
2024-03-25T16:06:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:04:00Z,2024,USD,buy,394
2024-03-25T16:04:00Z,2024,USD,sell,398
2024-03-25T16:04:00Z,2024,EUR,buy,426
2024-03-25T16:04:00Z,2024,EUR,sell,431
2024-03-25T16:04:00Z,2024,RUB,buy,4.17
2024-03-25T16:04:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:04:00Z,2024,EUR,sell,433
2024-03-25T16:04:00Z,2024,RUB,buy,4.18
2024-03-25T16:03:00Z,2024,USD,buy,394
2024-03-25T16:03:00Z,2024,USD,sell,398
2024-03-25T16:03:00Z,2024,EUR,buy,426
2024-03-25T16:03:00Z,2024,EUR,sell,433
2024-03-25T16:03:00Z,2024,RUB,buy,4.17
2024-03-25T16:03:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:02:00Z,2024,USD,buy,394
2024-03-25T16:02:00Z,2024,USD,sell,398
2024-03-25T16:02:00Z,2024,EUR,buy,426
2024-03-25T16:02:00Z,2024,EUR,sell,431
2024-03-25T16:02:00Z,2024,RUB,buy,4.18
2024-03-25T16:02:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:01:00Z,2024,USD,buy,394
2024-03-25T16:01:00Z,2024,USD,sell,398
2024-03-25T16:01:00Z,2024,EUR,buy,426
2024-03-25T16:01:00Z,2024,EUR,sell,431
2024-03-25T16:01:00Z,2024,RUB,buy,4.18
2024-03-25T16:01:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:29:00Z,2024,USD,buy,394
2024-03-25T16:29:00Z,2024,USD,sell,398
2024-03-25T16:29:00Z,2024,EUR,buy,426
2024-03-25T16:29:00Z,2024,EUR,sell,432
2024-03-25T16:29:00Z,2024,RUB,buy,4.17
2024-03-25T16:29:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:28:00Z,2024,USD,buy,394
2024-03-25T16:28:00Z,2024,USD,sell,398
2024-03-25T16:28:00Z,2024,EUR,buy,426
2024-03-25T16:28:00Z,2024,EUR,sell,432
2024-03-25T16:28:00Z,2024,RUB,buy,4.17
2024-03-25T16:28:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:27:00Z,2024,USD,buy,394
2024-03-25T16:27:00Z,2024,USD,sell,398
2024-03-25T16:27:00Z,2024,EUR,buy,426
2024-03-25T16:27:00Z,2024,EUR,sell,431
2024-03-25T16:27:00Z,2024,RUB,buy,4.18
2024-03-25T16:27:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:25:00Z,2024,USD,buy,394
2024-03-25T16:25:00Z,2024,USD,sell,398
2024-03-25T16:25:00Z,2024,EUR,buy,426
2024-03-25T16:25:00Z,2024,EUR,sell,431
2024-03-25T16:25:00Z,2024,RUB,buy,4.17
2024-03-25T16:25:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:24:00Z,2024,USD,buy,394
2024-03-25T16:24:00Z,2024,USD,sell,398
2024-03-25T16:24:00Z,2024,EUR,buy,426
2024-03-25T16:24:00Z,2024,EUR,sell,431
2024-03-25T16:24:00Z,2024,RUB,buy,4.18
2024-03-25T16:24:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:24:00Z,2024,EUR,sell,432
2024-03-25T16:22:00Z,2024,USD,buy,394
2024-03-25T16:22:00Z,2024,USD,sell,398
2024-03-25T16:22:00Z,2024,EUR,buy,426
2024-03-25T16:22:00Z,2024,EUR,sell,431
2024-03-25T16:22:00Z,2024,RUB,buy,4.17
2024-03-25T16:22:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:21:00Z,2024,USD,buy,394
2024-03-25T16:21:00Z,2024,USD,sell,398
2024-03-25T16:21:00Z,2024,EUR,buy,426
2024-03-25T16:21:00Z,2024,EUR,sell,431
2024-03-25T16:21:00Z,2024,RUB,buy,4.18
2024-03-25T16:21:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:18:00Z,2024,USD,buy,394
2024-03-25T16:18:00Z,2024,USD,sell,398
2024-03-25T16:18:00Z,2024,EUR,buy,426
2024-03-25T16:18:00Z,2024,EUR,sell,431
2024-03-25T16:18:00Z,2024,RUB,buy,4.18
2024-03-25T16:18:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:17:00Z,2024,USD,buy,394
2024-03-25T16:17:00Z,2024,USD,sell,398
2024-03-25T16:17:00Z,2024,EUR,buy,426
2024-03-25T16:17:00Z,2024,EUR,sell,431
2024-03-25T16:17:00Z,2024,RUB,buy,4.17
2024-03-25T16:17:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:17:00Z,2024,EUR,buy,425
2024-03-25T16:16:00Z,2024,USD,buy,394
2024-03-25T16:16:00Z,2024,USD,sell,398
2024-03-25T16:16:00Z,2024,EUR,buy,426
2024-03-25T16:16:00Z,2024,EUR,sell,431
2024-03-25T16:16:00Z,2024,RUB,buy,4.18
2024-03-25T16:16:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:16:00Z,2024,EUR,buy,425
2024-03-25T16:16:00Z,2024,EUR,sell,432
2024-03-25T16:16:00Z,2024,RUB,buy,4.17
2024-03-25T16:15:00Z,2024,USD,buy,394
2024-03-25T16:15:00Z,2024,USD,sell,398
2024-03-25T16:15:00Z,2024,EUR,buy,425
2024-03-25T16:15:00Z,2024,EUR,sell,431
2024-03-25T16:15:00Z,2024,RUB,buy,4.17
2024-03-25T16:15:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:15:00Z,2024,EUR,buy,426
2024-03-25T16:15:00Z,2024,RUB,buy,4.18
2024-03-25T16:44:00Z,2024,USD,buy,394
2024-03-25T16:44:00Z,2024,USD,sell,399
2024-03-25T16:44:00Z,2024,EUR,buy,425
2024-03-25T16:44:00Z,2024,EUR,sell,432
2024-03-25T16:44:00Z,2024,RUB,buy,4.18
2024-03-25T16:44:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:42:00Z,2024,USD,buy,394
2024-03-25T16:42:00Z,2024,USD,sell,398
2024-03-25T16:42:00Z,2024,EUR,buy,425
2024-03-25T16:42:00Z,2024,EUR,sell,432
2024-03-25T16:42:00Z,2024,RUB,buy,4.17
2024-03-25T16:42:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:42:00Z,2024,EUR,buy,426
2024-03-25T16:42:00Z,2024,RUB,buy,4.18
2024-03-25T16:42:00Z,2024,EUR,sell,431
2024-03-25T16:41:00Z,2024,USD,buy,394
2024-03-25T16:41:00Z,2024,USD,sell,398
2024-03-25T16:41:00Z,2024,EUR,buy,426
2024-03-25T16:41:00Z,2024,EUR,sell,431
2024-03-25T16:41:00Z,2024,RUB,buy,4.18
2024-03-25T16:41:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:40:00Z,2024,USD,buy,394
2024-03-25T16:40:00Z,2024,USD,sell,398
2024-03-25T16:40:00Z,2024,EUR,buy,426
2024-03-25T16:40:00Z,2024,EUR,sell,431
2024-03-25T16:40:00Z,2024,RUB,buy,4.17
2024-03-25T16:40:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:39:00Z,2024,USD,buy,394
2024-03-25T16:39:00Z,2024,USD,sell,398
2024-03-25T16:39:00Z,2024,EUR,buy,426
2024-03-25T16:39:00Z,2024,EUR,sell,432
2024-03-25T16:39:00Z,2024,RUB,buy,4.17
2024-03-25T16:39:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:39:00Z,2024,EUR,sell,431
2024-03-25T16:36:00Z,2024,USD,buy,394
2024-03-25T16:36:00Z,2024,USD,sell,398
2024-03-25T16:36:00Z,2024,EUR,buy,426
2024-03-25T16:36:00Z,2024,EUR,sell,431
2024-03-25T16:36:00Z,2024,RUB,buy,4.18
2024-03-25T16:36:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:35:00Z,2024,USD,buy,394
2024-03-25T16:35:00Z,2024,USD,sell,398
2024-03-25T16:35:00Z,2024,EUR,buy,426
2024-03-25T16:35:00Z,2024,EUR,sell,431
2024-03-25T16:35:00Z,2024,RUB,buy,4.18
2024-03-25T16:35:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:34:00Z,2024,USD,buy,394
2024-03-25T16:34:00Z,2024,USD,sell,398
2024-03-25T16:34:00Z,2024,EUR,buy,426
2024-03-25T16:34:00Z,2024,EUR,sell,431
2024-03-25T16:34:00Z,2024,RUB,buy,4.18
2024-03-25T16:34:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:33:00Z,2024,USD,buy,394
2024-03-25T16:33:00Z,2024,USD,sell,398
2024-03-25T16:33:00Z,2024,EUR,buy,426
2024-03-25T16:33:00Z,2024,EUR,sell,431
2024-03-25T16:33:00Z,2024,RUB,buy,4.18
2024-03-25T16:33:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:32:00Z,2024,USD,buy,394
2024-03-25T16:32:00Z,2024,USD,sell,398
2024-03-25T16:32:00Z,2024,EUR,buy,426
2024-03-25T16:32:00Z,2024,EUR,sell,431
2024-03-25T16:32:00Z,2024,RUB,buy,4.18
2024-03-25T16:32:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:59:00Z,2024,USD,buy,394
2024-03-25T16:59:00Z,2024,USD,sell,398
2024-03-25T16:59:00Z,2024,EUR,buy,425
2024-03-25T16:59:00Z,2024,EUR,sell,431
2024-03-25T16:59:00Z,2024,RUB,buy,4.18
2024-03-25T16:59:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:58:00Z,2024,USD,buy,394
2024-03-25T16:58:00Z,2024,USD,sell,398
2024-03-25T16:58:00Z,2024,EUR,buy,426
2024-03-25T16:58:00Z,2024,EUR,sell,431
2024-03-25T16:58:00Z,2024,RUB,buy,4.18
2024-03-25T16:58:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:56:00Z,2024,USD,buy,394
2024-03-25T16:56:00Z,2024,USD,sell,398
2024-03-25T16:56:00Z,2024,EUR,buy,425
2024-03-25T16:56:00Z,2024,EUR,sell,431
2024-03-25T16:56:00Z,2024,RUB,buy,4.18
2024-03-25T16:56:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:56:00Z,2024,EUR,buy,426
2024-03-25T16:55:00Z,2024,USD,buy,394
2024-03-25T16:55:00Z,2024,USD,sell,398
2024-03-25T16:55:00Z,2024,EUR,buy,426
2024-03-25T16:55:00Z,2024,EUR,sell,431
2024-03-25T16:55:00Z,2024,RUB,buy,4.18
2024-03-25T16:55:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:55:00Z,2024,EUR,buy,425
2024-03-25T16:54:00Z,2024,USD,buy,394
2024-03-25T16:54:00Z,2024,USD,sell,398
2024-03-25T16:54:00Z,2024,EUR,buy,426
2024-03-25T16:54:00Z,2024,EUR,sell,432
2024-03-25T16:54:00Z,2024,RUB,buy,4.17
2024-03-25T16:54:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:54:00Z,2024,EUR,sell,431
2024-03-25T16:54:00Z,2024,RUB,buy,4.18
2024-03-25T16:53:00Z,2024,USD,buy,394
2024-03-25T16:53:00Z,2024,USD,sell,398
2024-03-25T16:53:00Z,2024,EUR,buy,426
2024-03-25T16:53:00Z,2024,EUR,sell,431
2024-03-25T16:53:00Z,2024,RUB,buy,4.17
2024-03-25T16:53:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:52:00Z,2024,USD,buy,394
2024-03-25T16:52:00Z,2024,USD,sell,398
2024-03-25T16:52:00Z,2024,EUR,buy,426
2024-03-25T16:52:00Z,2024,EUR,sell,431
2024-03-25T16:52:00Z,2024,RUB,buy,4.18
2024-03-25T16:52:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:52:00Z,2024,EUR,sell,432
2024-03-25T16:52:00Z,2024,RUB,buy,4.17
2024-03-25T16:50:00Z,2024,USD,buy,394
2024-03-25T16:50:00Z,2024,USD,sell,398
2024-03-25T16:50:00Z,2024,EUR,buy,426
2024-03-25T16:50:00Z,2024,EUR,sell,431
2024-03-25T16:50:00Z,2024,RUB,buy,4.18
2024-03-25T16:50:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T16:47:00Z,2024,USD,buy,394
2024-03-25T16:47:00Z,2024,USD,sell,398
2024-03-25T16:47:00Z,2024,EUR,buy,426
2024-03-25T16:47:00Z,2024,EUR,sell,432
2024-03-25T16:47:00Z,2024,RUB,buy,4.18
2024-03-25T16:47:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:12:00Z,2024,USD,buy,394
2024-03-25T17:12:00Z,2024,USD,sell,398
2024-03-25T17:12:00Z,2024,EUR,buy,425
2024-03-25T17:12:00Z,2024,EUR,sell,431
2024-03-25T17:12:00Z,2024,RUB,buy,4.18
2024-03-25T17:12:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:12:00Z,2024,EUR,buy,426
2024-03-25T17:12:00Z,2024,EUR,sell,432
2024-03-25T17:11:00Z,2024,USD,buy,394
2024-03-25T17:11:00Z,2024,USD,sell,398
2024-03-25T17:11:00Z,2024,EUR,buy,426
2024-03-25T17:11:00Z,2024,EUR,sell,431
2024-03-25T17:11:00Z,2024,RUB,buy,4.18
2024-03-25T17:11:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:11:00Z,2024,RUB,buy,4.17
2024-03-25T17:11:00Z,2024,EUR,sell,432
2024-03-25T17:11:00Z,2024,USD,sell,399
2024-03-25T17:10:00Z,2024,USD,buy,394
2024-03-25T17:10:00Z,2024,USD,sell,398
2024-03-25T17:10:00Z,2024,EUR,buy,426
2024-03-25T17:10:00Z,2024,EUR,sell,431
2024-03-25T17:10:00Z,2024,RUB,buy,4.18
2024-03-25T17:10:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:09:00Z,2024,USD,buy,394
2024-03-25T17:09:00Z,2024,USD,sell,398
2024-03-25T17:09:00Z,2024,EUR,buy,426
2024-03-25T17:09:00Z,2024,EUR,sell,431
2024-03-25T17:09:00Z,2024,RUB,buy,4.18
2024-03-25T17:09:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:08:00Z,2024,USD,buy,394
2024-03-25T17:08:00Z,2024,USD,sell,398
2024-03-25T17:08:00Z,2024,EUR,buy,426
2024-03-25T17:08:00Z,2024,EUR,sell,431
2024-03-25T17:08:00Z,2024,RUB,buy,4.18
2024-03-25T17:08:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:04:00Z,2024,USD,buy,394
2024-03-25T17:04:00Z,2024,USD,sell,398
2024-03-25T17:04:00Z,2024,EUR,buy,426
2024-03-25T17:04:00Z,2024,EUR,sell,431
2024-03-25T17:04:00Z,2024,RUB,buy,4.17
2024-03-25T17:04:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:00:00Z,2024,USD,buy,394
2024-03-25T17:00:00Z,2024,USD,sell,398
2024-03-25T17:00:00Z,2024,EUR,buy,426
2024-03-25T17:00:00Z,2024,EUR,sell,431
2024-03-25T17:00:00Z,2024,RUB,buy,4.17
2024-03-25T17:00:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:28:00Z,2024,USD,buy,394
2024-03-25T17:28:00Z,2024,USD,sell,398
2024-03-25T17:28:00Z,2024,EUR,buy,426
2024-03-25T17:28:00Z,2024,EUR,sell,431
2024-03-25T17:28:00Z,2024,RUB,buy,4.18
2024-03-25T17:28:00Z,2024,RUB,sell,4.2700000000000005
2024-03-25T17:28:00Z,2024,EUR,buy,425
2024-03-25T17:28:00Z,2024,EUR,sell,432
2024-03-25T17:25:00Z,2024,USD,buy,394
2024-03-25T17:25:00Z,2024,USD,sell,398
2024-03-25T17:25:00Z,2024,EUR,buy,426
2024-03-25T17:25:00Z,2024,EUR,sell,431
2024-03-25T17:25:00Z,2024,RUB,buy,4.18
