code,indicator,date,month,year,B_RUB_year_cum,B_RUB,B_RUB_12,levels,USD_RUB,B_USD,B_USD_12,B_USD_year_cum
4,Federal budget deficit financing - total,2022-04-01,4,2022,-1164.4,139.0999999999999,-1358.8,1,77.60380952380953,1.7924377791959145,-15.427791487873925,-12.265596911185622
4,Federal budget deficit financing - total,2022-05-01,5,2022,-1589.1,-424.6999999999998,-1671.3,1,64.02,-6.63386441736957,-20.543304969684907,-18.89946132855519
4,Federal budget deficit financing - total,2022-06-01,6,2022,-1482.3,106.79999999999995,-1231.8999999999999,1,56.535833333333336,1.8890674056276984,-14.073026277818844,-17.010393922927495
4,Federal budget deficit financing - total,2022-07-01,7,2022,-557.5,924.8,-46.5,1,58.59119047619048,15.78394281604174,5.23399543338752,-1.226451106885753
4,Federal budget deficit financing - total,2022-08-01,8,2022,-291.9,265.6,260.80000000000007,1,60.31239130434783,4.403738506399652,10.204410224014058,3.1772873995138986
4,Federal budget deficit financing - total,2022-09-01,9,2022,-202.7,89.19999999999999,898,1,59.70352272727273,1.4940491938384934,19.21717622684327,4.671336593352392
4,Federal budget deficit financing - total,2022-10-01,10,2022,-354.7,-152,1418.1000000000001,1,61.58047619047619,-2.468314787463559,26.17582701857561,2.2030218058888327
4,Federal budget deficit financing - total,2022-11-01,11,2022,-742.8,-388.09999999999997,1232.0000000000002,1,60.87559523809524,-6.375297005016084,22.569993886614927,-4.1722751991272515
4,Federal budget deficit financing - total,2022-12-01,12,2022,3295,4037.8,3295,1,66.19181818181818,61.00149702654819,56.829221827420945,56.829221827420945
4,Federal budget deficit financing - total,2023-01-01,1,2023,1649.3,1649.3,5200.4000000000005,1,69.6497619047619,23.67990865862872,83.85169973788061,23.67990865862872
4,Federal budget deficit financing - total,2023-02-01,2,2023,2378.9,729.6000000000001,6211.200000000001,1,73.34934210526316,9.94691948229005,97.31616284390357,33.62682814091877
4,Federal budget deficit financing - total,2023-03-01,3,2023,2085.8,-293.0999999999999,6684.300000000001,1,76.30238636363636,-3.841295324672616,100.67278933404864,29.785532816246153
4,Federal budget deficit financing - total,2023-04-01,4,2023,3049.4,963.5999999999999,7508.800000000001,1,81.173555,11.870861144371464,110.75121269922418,41.65639396061762
4,Federal budget deficit financing - total,2023-05-01,5,2023,3029.5,-19.90000000000009,7913.600000000002,1,79.36642857142857,-0.25073573749246375,117.1343413791013,41.40565822312515
4,Federal budget deficit financing - total,2023-06-01,6,2023,2350.2,-679.3000000000002,7127.500000000001,1,83.975,-8.089312295325993,107.15596167814759,33.31634592779916
4,Federal budget deficit financing - total,2023-07-01,7,2023,2587.9,237.70000000000027,6440.4000000000015,1,90.63869047619048,2.622500377611267,93.9945192397171,35.93884630541043
4,Federal budget deficit financing - total,2023-08-01,8,2023,2128.2,-459.7000000000003,5715.1,1,95.48184782608696,-4.814527687370582,84.77625304594689,31.124318618039847
4,Federal budget deficit financing - total,2023-09-01,9,2023,1699,-429.1999999999998,5196.7,1,96.73345238095239,-4.436934580911462,78.84526927119694,26.687384037128385
4.1.,Domestic financing,2011-01-01,1,2011,-148,-148,NA,2,30.083314285714284,-4.919670704975516,76.39391335368498,-4.919670704975516
4.1.,Domestic financing,2011-02-01,2,2011,-78,70,NA,2,29.248685000000002,2.3932699880353594,85.16248034673642,-2.5264007169401568
4.1.,Domestic financing,2011-03-01,3,2011,-157.2,-79.19999999999999,NA,2,28.415652173913042,-2.787196278842034,21.373787041346194,-5.313596995782191
4.1.,Domestic financing,2011-04-01,4,2011,-140.4,16.799999999999983,NA,2,28.035004761904762,0.5992508345434129,-1.7068707827391114,-4.714346161238778
4.1.,Domestic financing,2011-05-01,5,2011,-331.9,-191.49999999999997,NA,2,27.931327272727273,-6.8561009697159845,-18.509891234745147,-11.570447130954763
4.1.,Domestic financing,2011-06-01,6,2011,-648.8,-316.9,NA,2,27.953122727272728,-11.336837143093623,-26.005433053166158,-22.907284274048386
4.1.,Domestic financing,2011-07-01,7,2011,-705.8,-57,NA,2,27.890014285714287,-2.0437422303220663,-39.920036427859685,-24.951026504370454
4.1.,Domestic financing,2011-08-01,8,2011,-737.5,-31.700000000000045,NA,2,28.822508695652175,-1.0998348663793425,-40.76913555674656,-26.050861370749793
4.1.,Domestic financing,2011-09-01,9,2011,-1054.2,-316.70000000000005,NA,2,30.76889090909091,-10.292863689358025,-42.972686950778595,-36.34372506010782
4.1.,Domestic financing,2011-10-01,10,2011,-1343.8,-289.5999999999999,NA,2,31.247352380952382,-9.267985219014362,-54.86317254740422,-45.61171027912218
4.1.,Domestic financing,2011-11-01,11,2011,-1289.5,54.299999999999955,NA,2,30.871140909090908,1.7589243027947092,-48.28972055723894,-43.852785976327475
4.1.,Domestic financing,2011-12-01,12,2011,-336.9,952.6,-336.9,2,31.552322727272728,30.191121212658167,-13.661664763669307,-13.661664763669306
4.1.,Domestic financing,2012-01-01,1,2012,24.1,24.1,-164.79999999999998,2,31.317368181818182,0.7695410374231784,-7.972453021270613,0.7695410374231784
4.1.,Domestic financing,2012-02-01,2,2012,251.6,227.5,-7.299999999999983,2,29.771166666666666,7.641621927256238,-2.7241010820497324,8.411162964679416
4.1.,Domestic financing,2012-03-01,3,2012,166.1,-85.5,-13.599999999999937,2,29.352363636363638,-2.912882964357834,-2.8497877675655334,5.498280000321582
4.1.,Domestic financing,2012-04-01,4,2012,-52,-218.1,-248.5000000000001,2,29.477095238095238,-7.398965136772861,-10.848003738881808,-1.9006851364512787
4.1.,Domestic financing,2012-05-01,5,2012,-233.5,-181.5,-238.5,2,30.962017391304347,-5.862021124339724,-9.853923893505542,-7.762706260791003
4.1.,Domestic financing,2012-06-01,6,2012,-373.6,-140.10000000000002,-61.700000000000045,2,32.80472380952381,-4.270726399450022,-2.7878131498619423,-12.033432660241024
4.1.,Domestic financing,2012-07-01,7,2012,-393,-19.399999999999977,-24.100000000000023,2,32.475136363636366,-0.5973800935820823,-1.341451013121962,-12.630812753823108
4.1.,Domestic financing,2012-08-01,8,2012,-639.5,-246.5,-238.89999999999998,2,31.946304347826086,-7.716072485760754,-7.95768863250337,-20.346885239583862
4.1.,Domestic financing,2012-09-01,9,2012,-748.2,-108.70000000000005,-30.899999999999977,2,31.38005,-3.463984283007836,-1.1288092261531828,-23.810869522591698
4.1.,Domestic financing,2012-10-01,10,2012,-799.3,-51.09999999999991,207.60000000000002,2,31.14373913043478,-1.6407792200539963,6.498396772807187,-25.451648742645695
4.1.,Domestic financing,2012-11-01,11,2012,-852.9,-53.60000000000002,99.70000000000005,2,31.35709090909091,-1.7093422395398465,3.0301302304726225,-27.160990982185538
4.1.,Domestic financing,2012-12-01,12,2012,21.4,874.3,21.399999999999977,2,30.715,28.46491942047859,1.303928438293049,1.3039284382930512
4.1.,Domestic financing,2013-01-01,1,2013,14.2,14.2,11.499999999999954,2,30.22513043478261,0.46980773269579873,1.00419513356567,0.46980773269579873
4.1.,Domestic financing,2013-02-01,2,2013,167.3,153.10000000000002,-62.900000000000034,2,30.21965,5.066240012706964,-1.5711867809835978,5.536047745402763
4.1.,Domestic financing,2013-03-01,3,2013,85.9,-81.4,-58.80000000000004,2,30.829761904761906,-2.6403058269297603,-1.298609643555531,2.895741918473002
4.1.,Domestic financing,2013-04-01,4,2013,30.9,-55.00000000000001,104.29999999999998,2,31.334454545454545,-1.7552563399568877,4.345099153260443,1.1404855785161148
4.1.,Domestic financing,2013-05-01,5,2013,-152.4,-183.3,102.49999999999994,2,31.359217391304348,-5.845171380164213,4.361948897435952,-4.704685801648098
4.1.,Domestic financing,2013-06-01,6,2013,-330.6,-178.20000000000002,64.39999999999995,2,32.3538,-5.507853791517535,3.1248215053684394,-10.212539593165634
4.1.,Domestic financing,2013-07-01,7,2013,-245,85.60000000000002,169.40000000000006,2,32.77173913043478,2.6120066334991714,6.334208232449693,-7.600532959666461
4.1.,Domestic financing,2013-08-01,8,2013,-392.3,-147.3,268.6000000000001,2,33.03122727272727,-4.459416502565754,9.590864215644693,-12.059949462232217
4.1.,Domestic financing,2013-09-01,9,2013,-803.9,-411.59999999999997,-34.299999999999955,2,32.553333333333335,-12.643866475527338,0.4109820231251913,-24.703815937759554
4.1.,Domestic financing,2013-10-01,10,2013,-823.9,-20,-3.2000000000000455,2,32.06852173913043,-0.6236645443994925,1.428096698779692,-25.327480482159046
4.1.,Domestic financing,2013-11-01,11,2013,-807.6,16.299999999999955,66.69999999999982,2,32.75966666666667,0.4975630602671971,3.6350019985867394,-24.82991742189185
4.1.,Domestic financing,2013-12-01,12,2013,270.2,1077.8,270.19999999999993,2,32.865,32.79476646888787,7.964849046996022,7.964849046996023
4.1.,Domestic financing,2014-01-01,1,2014,-564.4,-564.4,-308.4,2,33.781,-16.707616707616708,-9.212575393316488,-16.707616707616708
4.1.,Domestic financing,2014-02-01,2,2014,-106.1,458.29999999999995,-3.200000000000159,2,35.32195,12.974934849293426,-1.3038805567300251,-3.732681858323282
4.1.,Domestic financing,2014-03-01,3,2014,-157.1,-51,27.199999999999932,2,36.125190476190475,-1.4117572621136287,-0.07533199191389217,-5.14443912043691
4.1.,Domestic financing,2014-04-01,4,2014,-105.8,51.3,133.49999999999994,2,35.67936363636364,1.4378059127634255,3.11773026080642,-3.7066332076734856
4.1.,Domestic financing,2014-05-01,5,2014,-452.5,-346.7,-29.90000000000009,2,34.847272727272724,-9.949128665344881,-0.9862270243742444,-13.655761873018367
4.1.,Domestic financing,2014-06-01,6,2014,-698.1,-245.60000000000002,-97.30000000000007,2,34.38023809523809,-7.143638718255921,-2.622011951112632,-20.79940059127429
4.1.,Domestic financing,2014-07-01,7,2014,-706.8,-8.699999999999932,-191.60000000000002,2,34.73823043478261,-0.25044453592226784,-5.484463120534071,-21.049845127196555
4.1.,Domestic financing,2014-08-01,8,2014,-939.8,-233,-277.3,2,36.17649047619047,-6.4406468657690485,-7.465693483737361,-27.490491992965605
4.1.,Domestic financing,2014-09-01,9,2014,-1056.5,-116.70000000000005,17.59999999999991,2,38.04282727272727,-3.0675953488783345,2.1105776429116436,-30.558087341843937
4.1.,Domestic financing,2014-10-01,10,2014,-1061.2,-4.7000000000000455,32.899999999999864,2,40.97836956521739,-0.11469465598234599,2.6195475313287866,-30.672781997826284
4.1.,Domestic financing,2014-11-01,11,2014,-1180.9,-119.70000000000005,-103.10000000000014,2,46.413005,-2.579018531551664,-0.45703406049007445,-33.251800529377945
4.1.,Domestic financing,2014-12-01,12,2014,481.4,1662.3000000000002,481.4000000000001,2,56.41633478260869,29.46487052739968,-3.7869300019782663,-3.7869300019782695
4.1.,Domestic financing,2015-01-01,1,2015,245,245,1290.8000000000002,2,64.26586363636363,3.8122882995284506,16.73297500516689,3.8122882995284506
4.1.,Domestic financing,2015-02-01,2,2015,706.7,461.70000000000005,1294.2,2,64.11256,7.201397042950711,10.959437198824173,11.01368534247916
4.1.,Domestic financing,2015-03-01,3,2015,745.7,39,1384.2000000000003,2,60.14889545454545,0.6483909588908797,13.019585419828678,11.66207630137004
4.1.,Domestic financing,2015-04-01,4,2015,1073.5,327.79999999999995,1660.7000000000003,2,52.81845454545454,6.206164167827016,17.78794367489227,17.868240469197058
4.1.,Domestic financing,2015-05-01,5,2015,1114.5,41,2048.4,2,50.6184619047619,0.8099811502992933,28.54705349053644,18.678221619496348
4.1.,Domestic financing,2015-06-01,6,2015,974.9,-139.60000000000002,2154.4,2,54.612804545454544,-2.5561770936669284,33.13451511512544,16.12204452582942
4.1.,Domestic financing,2015-07-01,7,2015,1256.1,281.19999999999993,2444.2999999999997,2,57.535304347826084,4.887433953595221,38.27239360464293,21.009478479424644
4.1.,Domestic financing,2015-08-01,8,2015,1120.1,-136,2541.2999999999997,2,65.6570238095238,-2.071370161318105,42.64167030909386,18.938108318106536
4.1.,Domestic financing,2015-09-01,9,2015,915.4,-204.69999999999993,2453.3000000000006,2,66.79422727272727,-3.0646360974308466,42.644629560541354,15.87347222067569
4.1.,Domestic financing,2015-10-01,10,2015,918.4,3,2461.0000000000005,2,63.1372,0.04751556926819688,42.8068397857919,15.920987789943888
4.1.,Domestic financing,2015-11-01,11,2015,1126.6,208.19999999999993,2788.9,2,65.03130952380953,3.201534791849346,48.5873931091929,19.122522581793234
4.1.,Domestic financing,2015-12-01,12,2015,2257,1130.4,2257,2,70.20362608695652,16.10173238914824,35.22425497094147,35.22425497094147
4.1.,Domestic financing,2016-01-01,1,2016,-396.5,-396.5,1615.5,2,76.93695714285714,-5.153570075091165,26.25839659632186,-5.153570075091165
4.1.,Domestic financing,2016-02-01,2,2016,105,501.5,1655.3,2,77.20855714285715,6.49539401535618,25.552393568727325,1.3418239402650158
4.1.,Domestic financing,2016-03-01,3,2016,689,584,2200.3,2,69.77764545454545,8.36944262300208,33.273445232838526,9.711266563267095
4.1.,Domestic financing,2016-04-01,4,2016,1185.7,496.70000000000005,2369.2,2,66.4597380952381,7.4736978242107925,34.54097888922231,17.184964387477887
4.1.,Domestic financing,2016-05-01,5,2016,1333.5,147.79999999999995,2476,2,65.89878421052632,2.2428334873041735,35.97383122622719,19.427797874782062
4.1.,Domestic financing,2016-06-01,6,2016,1337,3.5,2619.1000000000004,2,64.97467142857143,0.053867144274021506,38.58387546416814,19.481665019056084
4.1.,Domestic financing,2016-07-01,7,2016,1345.4,8.400000000000091,2346.3000000000006,2,64.40155238095238,0.1304316385156657,33.82687314908858,19.612096657571747
4.1.,Domestic financing,2016-08-01,8,2016,1354.3,8.899999999999864,2491.2000000000007,2,64.92097391304348,0.13708974871388577,36.035333059120575,19.749186406285634
4.1.,Domestic financing,2016-09-01,9,2016,1380.5,26.200000000000045,2722.1000000000004,2,64.37561818181818,0.4069863830433833,39.5069555395948,20.156172789329016
4.1.,Domestic financing,2016-10-01,10,2016,1410.6,30.09999999999991,2749.2000000000003,2,62.61248571428571,0.4807347872651584,39.94017475759176,20.636907576594176
4.1.,Domestic financing,2016-11-01,11,2016,1635.7,225.10000000000014,2766.1000000000004,2,64.43285714285715,3.493559186750329,40.23219915249275,24.130466763344504
4.1.,Domestic financing,2016-12-01,12,2016,2913.6,1277.8999999999999,2913.6,2,61.921690909090906,20.637356332470365,44.767823095814876,44.76782309581487
4.1.,Domestic financing,2017-01-01,1,2017,-36,-36,3274.1,2,59.825852380952384,-0.6017465454693938,49.31964662543664,-0.6017465454693938
4.1.,Domestic financing,2017-02-01,2,2017,83.2,119.2,2891.7999999999997,2,58.411747368421054,2.0406853992599903,44.864938009340456,1.4389388537905965
4.1.,Domestic financing,2017-03-01,3,2017,314.9,231.7,2539.4999999999995,2,57.790468181818184,4.009311696022849,40.50480708236122,5.448250549813446
4.1.,Domestic financing,2017-04-01,4,2017,674.5,359.6,2402.4,2,56.499175,6.364694705719154,39.39580396386958,11.8129452555326
4.1.,Domestic financing,2017-05-01,5,2017,725,50.5,2305.1,2,56.9674,0.8864719120058139,38.039442388571224,12.699417167538414
4.1.,Domestic financing,2017-06-01,6,2017,398,-327,1974.6,2,58.13462380952381,-5.62487513588124,32.36070010841596,7.074542031657174
4.1.,Domestic financing,2017-07-01,7,2017,403.6,5.600000000000023,1971.7999999999997,2,59.669338095238096,0.09385054667544451,32.32411901657574,7.168392578332619
4.1.,Domestic financing,2017-08-01,8,2017,383.5,-20.100000000000023,1942.8000000000002,2,59.44236956521739,-0.3381426438249108,31.84888662403695,6.830249934507708
4.1.,Domestic financing,2017-09-01,9,2017,260.8,-122.69999999999999,1793.8999999999999,2,57.67776666666667,-2.1273361832664577,29.314564057727107,4.70291375124125
4.1.,Domestic financing,2017-10-01,10,2017,336.2,75.39999999999998,1839.1999999999998,2,57.74520454545455,1.3057361315717277,30.13956540203367,6.008649882812978
4.1.,Domestic financing,2017-11-01,11,2017,594.8,258.59999999999997,1872.6999999999998,2,58.9973,4.383251436930164,31.02925765221351,10.391901319743141
4.1.,Domestic financing,2017-12-01,12,2017,1457.7,862.9000000000001,1457.7,2,58.56682857142857,14.733596150722082,25.125497470465223,25.125497470465223
4.1.,Domestic financing,2018-01-01,1,2018,-182,-182,1311.7,2,56.559295,-3.2178618916660824,22.509382124268534,-3.2178618916660824
4.1.,Domestic financing,2018-02-01,2,2018,-212.2,-30.19999999999999,1162.3,2,56.871010526315786,-0.5310262596094651,19.93767046539908,-3.7488881512755476
4.1.,Domestic financing,2018-03-01,3,2018,-403.9,-191.7,738.9000000000001,2,57.12959047619048,-3.355529041992582,12.572829727383649,-7.104417193268129
4.1.,Domestic financing,2018-04-01,4,2018,-236.5,167.39999999999998,546.7,2,60.926277272727276,2.747582939470586,8.955717961135079,-4.356834253797543
4.1.,Domestic financing,2018-05-01,5,2018,-519.1,-282.6,213.59999999999997,2,62.2548619047619,-4.539404495544851,3.529841553584415,-8.896238749342395
4.1.,Domestic financing,2018-06-01,6,2018,-921.7,-402.6,137.9999999999999,2,62.796366666666664,-6.4111989494084325,2.7435177400572224,-15.307437698750826
4.1.,Domestic financing,2018-07-01,7,2018,-1261.9,-340.20000000000005,-207.8000000000003,2,62.820277272727274,-5.415448876850056,-2.765781683468278,-20.72288657560088
4.1.,Domestic financing,2018-08-01,8,2018,-1835.5,-573.5999999999999,-761.3000000000001,2,66.48179130434782,-8.627926365192378,-11.055565404835747,-29.35081294079326
4.1.,Domestic financing,2018-09-01,9,2018,-2498.2,-662.6999999999998,-1301.2999999999997,2,67.63011,-9.79888987316448,-18.72711909473377,-39.14970281395774
4.1.,Domestic financing,2018-10-01,10,2018,-2952.4,-454.2000000000003,-1830.9,2,65.86241304347827,-6.896194339253341,-26.929049565558838,-46.04589715321108
4.1.,Domestic financing,2018-11-01,11,2018,-3291.5,-339.0999999999999,-2428.6,2,66.55895238095238,-5.094731630677565,-36.407032633166565,-51.140628783888644
4.1.,Domestic financing,2018-12-01,12,2018,-2530.9,760.5999999999999,-2530.9,2,67.57889047619048,11.254993898841471,-39.88563488504718,-39.885634885047175
4.1.,Domestic financing,2019-01-01,1,2019,-270.4,-270.4,-2619.3,2,66.543795,-4.063489315570294,-40.731262308951386,-4.063489315570294
4.1.,Domestic financing,2019-02-01,2,2019,-248.3,22.099999999999966,-2567.0000000000005,2,65.851305,0.3356045867276278,-39.8646314626143,-3.727884728842666
4.1.,Domestic financing,2019-03-01,3,2019,-665.2,-416.90000000000003,-2792.2000000000003,2,65.100775,-6.403917618492254,-42.91302003911397,-10.13180234733492
4.1.,Domestic financing,2019-04-01,4,2019,-808.3,-143.0999999999999,-3102.7000000000003,2,64.55055454545455,-2.2168670897975513,-47.87747006838211,-12.348669437132472
4.1.,Domestic financing,2019-05-01,5,2019,-1426.3,-618,-3438.1000000000004,2,64.91201904761905,-9.520578916928143,-52.858644489765396,-21.869248354060613
4.1.,Domestic financing,2019-06-01,6,2019,-1952.7,-526.4000000000001,-3561.9000000000005,2,64.05264736842105,-8.21823955178976,-54.665685092146724,-30.087487905850374
4.1.,Domestic financing,2019-07-01,7,2019,-2450,-497.29999999999995,-3719,2,63.244408695652176,-7.863145695505373,-57.11338191080204,-37.95063360135575
4.1.,Domestic financing,2019-08-01,8,2019,-2929.7,-479.6999999999998,-3625.0999999999995,2,65.83747727272727,-7.286123646762394,-55.77157919237205,-45.23675724811814
4.1.,Domestic financing,2019-09-01,9,2019,-3471,-541.3000000000002,-3503.7000000000003,2,64.93160476190477,-8.3364642223902,-54.30915354159777,-53.57322147050834
4.1.,Domestic financing,2019-10-01,10,2019,-3542.2,-71.19999999999982,-3120.7,2,64.32534782608695,-1.106873144199694,-48.51983234654413,-54.68009461470803
4.1.,Domestic financing,2019-11-01,11,2019,-3480.9,61.29999999999973,-2720.3,2,63.889615,0.9594673563144765,-42.465633359552086,-53.720627258393556
4.1.,Domestic financing,2019-12-01,12,2019,-2263.6,1217.3000000000002,-2263.6,2,62.871900000000004,19.36159079016222,-34.35903646823134,-34.35903646823134
4.1.,Domestic financing,2020-01-01,1,2020,66.2,66.2,-1927.0000000000002,2,61.956055,1.0684992774313988,-29.22704787522964,1.0684992774313988
4.1.,Domestic financing,2020-02-01,2,2020,179,112.8,-1836.2999999999997,2,64.1023,1.7596872499114695,-27.802965212045798,2.8281865273428686
4.1.,Domestic financing,2020-03-01,3,2020,-68.2,-247.2,-1666.6000000000001,2,74.61494761904761,-3.3130090938627834,-24.71205668741633,-0.48482256651991507
4.1.,Domestic financing,2020-04-01,4,2020,53.1,121.30000000000001,-1402.1999999999998,2,75.01677272727272,1.6169717196578464,-20.878217877960928,1.1321491531379313
4.1.,Domestic financing,2020-05-01,5,2020,579.7,526.6,-257.5999999999998,2,72.54687894736843,7.258754720269079,-4.098884240763716,8.39090387340701
4.1.,Domestic financing,2020-06-01,6,2020,1133,553.3,822.1000000000001,2,69.29886,7.984258326904655,12.103613637930705,16.375162200311664
4.1.,Domestic financing,2020-07-01,7,2020,1698.2,565.2,1884.6000000000001,2,71.59179545454546,7.894759398216975,27.861518731653057,24.26992159852864
4.1.,Domestic financing,2020-08-01,8,2020,1873.7,175.5,2539.7999999999997,2,73.80014285714286,2.3780441772276864,37.52568655564313,26.647965775756326
4.1.,Domestic financing,2020-09-01,9,2020,2048.1,174.39999999999986,3255.499999999999,2,76.08847727272727,2.292068474111925,48.15421925214525,28.94003424986825
4.1.,Domestic financing,2020-10-01,10,2020,2095,46.90000000000009,3373.599999999999,2,77.63313636363637,0.6041234735167574,49.86521586986171,29.54415772338501
4.1.,Domestic financing,2020-11-01,11,2020,2726.7,631.6999999999998,3943.9999999999995,2,76.746795,8.230962608927184,57.136711122474416,37.77512033231219
4.1.,Domestic financing,2020-12-01,12,2020,4403.2,1676.5,4403.2,2,74.06090909090909,22.6367731719592,60.41189350427139,60.41189350427139
4.1.,Domestic financing,2021-01-01,1,2021,61.5,61.5,4398.5,2,74.39837894736843,0.8266309141427246,60.170025140982716,0.8266309141427246
4.1.,Domestic financing,2021-02-01,2,2021,549.7,488.20000000000005,4773.9,2,74.39369,6.5623845248165535,64.9727224158878,7.389015438959278
4.1.,Domestic financing,2021-03-01,3,2021,-238.9,-788.6,4232.499999999999,2,74.53394090909092,-10.580414645749858,57.705316864000736,-3.19139920679058
4.1.,Domestic financing,2021-04-01,4,2021,-269,-30.099999999999994,4081.1,2,76.06234545454545,-0.39572800207676523,55.692617142266116,-3.5871272088673454
4.1.,Domestic financing,2021-05-01,5,2021,-504.7,-235.7,3318.8,2,73.89596,-3.1896195678356434,45.24424285416139,-6.776746776702988
4.1.,Domestic financing,2021-06-01,6,2021,-795.2,-290.50000000000006,2475,2,72.60088636363636,-4.001328558786066,33.25865596847068,-10.778075335489055
4.1.,Domestic financing,2021-07-01,7,2021,-1043.6,-248.39999999999986,1661.4000000000003,2,73.9693909090909,-3.3581458079773276,22.00575076227637,-14.136221143466383
4.1.,Domestic financing,2021-08-01,8,2021,-1081,-37.40000000000009,1448.5,2,73.58698636363637,-0.5082420390907816,19.1194645459579,-14.644463182557164
4.1.,Domestic financing,2021-09-01,9,2021,-1609.1,-528.0999999999999,746.0000000000005,2,72.88477727272728,-7.2456831146496405,9.581712957196338,-21.890146297206805
4.1.,Domestic financing,2021-10-01,10,2021,-2279.1,-670,29.09999999999991,2,71.2954761904762,-9.397510694928215,-0.419921211248635,-31.28765699213502
4.1.,Domestic financing,2021-11-01,11,2021,-2464.2,-185.0999999999999,-787.6999999999998,2,72.93830476190476,-2.537761202487894,-11.188645022663714,-33.82541819462291
4.1.,Domestic financing,2021-12-01,12,2021,-484.8,1979.3999999999999,-484.79999999999995,2,73.8456409090909,26.804561185091185,-7.020857009531728,-7.0208570095317295
4.1.,Domestic financing,2022-01-01,1,2022,-260.8,-260.8,-807.0999999999999,2,76.61770952380952,-3.4039127718762523,-11.251400695550705,-3.4039127718762523
4.1.,Domestic financing,2022-02-01,2,2022,-540.1,-279.3,-1574.6000000000001,2,79.94215,-3.493776437086068,-21.307561657453327,-6.897689208962321
4.1.,Domestic financing,2022-03-01,3,2022,-1033.2,-493.1,-1279.1,2,106.44739130434783,-4.632335221726184,-15.359482233429652,-11.530024430688504
4.1.,Domestic financing,2022-04-01,4,2022,-884.5,148.70000000000005,-1100.3,2,77.60380952380953,1.9161430464876543,-13.047611184865232,-9.61388138420085
4.1.,Domestic financing,2022-05-01,5,2022,-1292.8,-408.29999999999995,-1272.8999999999999,2,64.02,-6.377694470477976,-16.235686087507567,-15.991575854678826
4.1.,Domestic financing,2022-06-01,6,2022,-1151.6,141.20000000000005,-841.1999999999998,2,56.535833333333336,2.497531064369206,-9.73682646435229,-13.494044790309621
4.1.,Domestic financing,2022-07-01,7,2022,-203.3,948.3,355.5,2,58.59119047619048,16.185027003084326,9.806346346709361,2.6909822127747054
4.1.,Domestic financing,2022-08-01,8,2022,70,273.3,666.2,2,60.31239130434783,4.531407130267413,14.845995516067553,7.222389343042118
4.1.,Domestic financing,2022-09-01,9,2022,196.2,126.19999999999999,1320.5000000000002,2,59.70352272727273,2.1137781195338325,24.205456750251024,9.33616746257595
4.1.,Domestic financing,2022-10-01,10,2022,51.2,-145,1845.5,2,61.58047619047619,-2.354642395935632,31.248325049243608,6.981525066640319
4.1.,Domestic financing,2022-11-01,11,2022,-319.8,-371,1659.6,2,60.87559523809524,-6.094396260914629,27.69168999081687,0.8871288057256892
4.1.,Domestic financing,2022-12-01,12,2022,3821.7,4141.5,3821.7,2,66.19181818181818,62.56815591050803,63.45528471623372,63.45528471623372
4.1.,Domestic financing,2023-01-01,1,2023,1655.8,1655.8,5738.3,2,69.6497619047619,23.773232739318154,90.63243022742813,23.773232739318154
4.1.,Domestic financing,2023-02-01,2,2023,4065.9,2410.1000000000004,8427.7,2,73.34934210526316,32.85782708918209,126.98403375369628,56.63105982850024
4.1.,Domestic financing,2023-03-01,3,2023,2138,-1927.9,6992.9,2,76.30238636363636,-25.2665754228466,106.34979355257586,31.36448440565364
4.1.,Domestic financing,2023-04-01,4,2023,3104.2,966.1999999999998,7810.4000000000005,2,81.173555,11.902891280294424,116.33654178638263,43.26737568594807
4.1.,Domestic financing,2023-05-01,5,2023,3089.6,-14.599999999999909,8204.1,2,79.36642857142857,-0.18395687273316239,122.53027938412745,43.083418813214905
4.1.,Domestic financing,2023-06-01,6,2023,2421.6,-668,7394.9000000000015,2,83.975,-7.954748437034833,112.0779998827234,35.12867037618007
4.1.,Domestic financing,2023-07-01,7,2023,2703.9,282.3000000000002,6728.9000000000005,2,90.63869047619048,3.1145639739152724,99.00753685355436,38.24323435009534
4.1.,Domestic financing,2023-08-01,8,2023,2275.3,-428.5999999999999,6027.000000000002,2,95.48184782608696,-4.488811326532586,89.98731839675436,33.75442302356276
4.1.,Domestic financing,2023-09-01,9,2023,2188.9,-86.40000000000009,5814.4000000000015,2,96.73345238095239,-0.8931760200157289,86.9803642572048,32.86124700354703
4.1.1.,Domestic financing (excluding changes in account balances),2011-01-01,1,2011,253.6,253.6,NA,3,30.083314285714284,8.4299222350121,97.76492888815253,8.4299222350121
4.1.1.,Domestic financing (excluding changes in account balances),2011-02-01,2,2011,419.7,166.1,NA,3,29.248685000000002,5.6788877858953315,109.53821293496249,14.10881002090743
4.1.1.,Domestic financing (excluding changes in account balances),2011-03-01,3,2011,496.3,76.60000000000002,NA,3,28.415652173913042,2.695697411102272,49.66575443555674,16.804507432009704
4.1.1.,Domestic financing (excluding changes in account balances),2011-04-01,4,2011,539.9,43.599999999999966,NA,3,28.035004761904762,1.5551985944102862,27.447720290648864,18.35970602641999
4.1.1.,Domestic financing (excluding changes in account balances),2011-05-01,5,2011,659.6,119.70000000000005,NA,3,27.931327272727273,4.28551063224545,-1.124596166287775,22.64521665866544
4.1.1.,Domestic financing (excluding changes in account balances),2011-06-01,6,2011,809.7,150.10000000000002,NA,3,27.953122727272728,5.3697041816925,29.511683438251325,28.014920840357938
