date,year,FX_ISO,USD_FX
2023-09-05,2023,HKD,7.8407
2023-09-04,2023,HKD,7.8339
2023-09-01,2023,HKD,7.845
2023-08-31,2023,HKD,7.8417
2023-08-30,2023,HKD,7.847
2023-08-29,2023,HKD,7.8465
2023-08-28,2023,HKD,7.8458
2023-08-25,2023,HKD,7.8437
2023-08-24,2023,HKD,7.8423
2023-08-23,2023,HKD,7.8409
2023-08-22,2023,HKD,7.8365
2023-08-21,2023,HKD,7.8379
2023-08-18,2023,HKD,7.8329
2023-08-17,2023,HKD,7.8294
2023-08-16,2023,HKD,7.831
2023-08-15,2023,HKD,7.823
2023-08-14,2023,HKD,7.8195
2023-08-11,2023,HKD,7.8173
2023-08-10,2023,HKD,7.8191
2023-08-09,2023,HKD,7.8209
2023-08-08,2023,HKD,7.8141
2023-08-07,2023,HKD,7.8069
2023-08-04,2023,HKD,7.811
2023-08-03,2023,HKD,7.8061
2023-08-02,2023,HKD,7.8014
2023-08-01,2023,HKD,7.7934
2023-07-31,2023,HKD,7.7975
2023-07-28,2023,HKD,7.7958
2023-07-27,2023,HKD,7.8023
2023-07-26,2023,HKD,7.8009
2023-07-25,2023,HKD,7.8111
2023-07-24,2023,HKD,7.813
2023-07-21,2023,HKD,7.817
2023-07-20,2023,HKD,7.8137
2023-07-19,2023,HKD,7.809
2023-07-18,2023,HKD,7.8128
2023-07-17,2023,HKD,7.8138
2023-07-14,2023,HKD,7.8138
2023-07-13,2023,HKD,7.8219
2023-07-12,2023,HKD,7.826
2023-07-11,2023,HKD,7.8269
2023-07-10,2023,HKD,7.8278
2023-07-07,2023,HKD,7.8269
2023-07-06,2023,HKD,7.8217
2023-07-05,2023,HKD,7.8222
2023-07-04,2023,HKD,7.8308
2023-07-03,2023,HKD,7.8336
2023-06-30,2023,HKD,7.836
2023-06-29,2023,HKD,7.8384
2023-06-28,2023,HKD,7.8325
2023-06-27,2023,HKD,7.8334
2023-06-26,2023,HKD,7.8301
2023-06-23,2023,HKD,7.8298
2023-06-22,2023,HKD,7.8304
2023-06-21,2023,HKD,7.8277
2023-06-20,2023,HKD,7.8257
2023-06-19,2023,HKD,7.8165
2023-06-16,2023,HKD,7.8197
2023-06-15,2023,HKD,7.8214
2023-06-14,2023,HKD,7.8312
2023-06-13,2023,HKD,7.8335
2023-06-12,2023,HKD,7.835
2023-06-09,2023,HKD,7.8388
2023-06-08,2023,HKD,7.8364
2023-06-07,2023,HKD,7.842
2023-06-06,2023,HKD,7.843
2023-06-05,2023,HKD,7.838
2023-06-02,2023,HKD,7.8375
2023-06-01,2023,HKD,7.8296
2023-05-31,2023,HKD,7.8298
2023-05-30,2023,HKD,7.8341
2023-05-29,2023,HKD,7.8279
2023-05-26,2023,HKD,7.833
2023-05-25,2023,HKD,7.8347
2023-05-24,2023,HKD,7.8291
2023-05-23,2023,HKD,7.8369
2023-05-22,2023,HKD,7.8281
2023-05-19,2023,HKD,7.8152
2023-05-18,2023,HKD,7.8266
2023-05-17,2023,HKD,7.8301
2023-05-16,2023,HKD,7.838
2023-05-15,2023,HKD,7.8385
2023-05-12,2023,HKD,7.8421
2023-05-11,2023,HKD,7.8356
2023-05-10,2023,HKD,7.8315
2023-05-09,2023,HKD,7.8412
2023-05-08,2023,HKD,7.8487
2023-05-05,2023,HKD,7.8474
2023-05-04,2023,HKD,7.8473
2023-05-03,2023,HKD,7.8499
2023-05-02,2023,HKD,7.8497
2023-05-01,2023,HKD,7.8497
2023-04-28,2023,HKD,7.8495
2023-04-27,2023,HKD,7.8495
2023-04-26,2023,HKD,7.8494
2023-04-25,2023,HKD,7.8496
2023-04-24,2023,HKD,7.8491
2023-04-21,2023,HKD,7.8475
2023-04-20,2023,HKD,7.8496
2023-04-19,2023,HKD,7.8496
2023-04-18,2023,HKD,7.8499
2023-04-17,2023,HKD,7.8492
2023-04-14,2023,HKD,7.8486
2023-04-13,2023,HKD,7.8497
2023-04-12,2023,HKD,7.8498
2023-04-11,2023,HKD,7.8494
2023-04-10,2023,HKD,7.8498
2023-04-07,2023,HKD,7.8492
2023-04-06,2023,HKD,7.8498
2023-04-05,2023,HKD,7.8494
2023-04-04,2023,HKD,7.8493
2023-04-03,2023,HKD,7.8498
2023-03-31,2023,HKD,7.8495
2023-03-30,2023,HKD,7.8498
2023-03-29,2023,HKD,7.8497
2023-03-28,2023,HKD,7.8497
2023-03-27,2023,HKD,7.8498
2023-03-24,2023,HKD,7.8492
2023-03-23,2023,HKD,7.8494
2023-03-22,2023,HKD,7.8471
2023-03-21,2023,HKD,7.8458
2023-03-20,2023,HKD,7.8414
2023-03-17,2023,HKD,7.8491
2023-03-16,2023,HKD,7.8496
2023-03-15,2023,HKD,7.8494
2023-03-14,2023,HKD,7.8482
2023-03-13,2023,HKD,7.8441
2023-03-10,2023,HKD,7.8466
2023-03-09,2023,HKD,7.8494
2023-03-08,2023,HKD,7.8497
2023-03-07,2023,HKD,7.8496
2023-03-06,2023,HKD,7.8493
2023-03-03,2023,HKD,7.8489
2023-03-02,2023,HKD,7.8495
2023-03-01,2023,HKD,7.8494
2023-02-28,2023,HKD,7.8491
2023-02-27,2023,HKD,7.844
2023-02-24,2023,HKD,7.8486
2023-02-23,2023,HKD,7.8468
2023-02-22,2023,HKD,7.8462
2023-02-21,2023,HKD,7.8441
2023-02-20,2023,HKD,7.8342
2023-02-17,2023,HKD,7.8446
2023-02-16,2023,HKD,7.8488
2023-02-15,2023,HKD,7.8478
2023-02-14,2023,HKD,7.8499
2023-02-13,2023,HKD,7.8498
2023-02-10,2023,HKD,7.8498
2023-02-09,2023,HKD,7.8497
2023-02-08,2023,HKD,7.8497
2023-02-07,2023,HKD,7.8484
2023-02-06,2023,HKD,7.846
2023-02-03,2023,HKD,7.8468
2023-02-02,2023,HKD,7.8441
2023-02-01,2023,HKD,7.8424
2023-01-31,2023,HKD,7.8401
2023-01-30,2023,HKD,7.8352
2023-01-27,2023,HKD,7.8292
2023-01-26,2023,HKD,7.828
2023-01-25,2023,HKD,7.8306
2023-01-24,2023,HKD,7.8297
2023-01-23,2023,HKD,7.8309
2023-01-20,2023,HKD,7.8289
2023-01-19,2023,HKD,7.8299
2023-01-18,2023,HKD,7.8246
2023-01-17,2023,HKD,7.8161
2023-01-16,2023,HKD,7.8106
2023-01-13,2023,HKD,7.8092
2023-01-12,2023,HKD,7.8086
2023-01-11,2023,HKD,7.8131
2023-01-10,2023,HKD,7.8083
2023-01-09,2023,HKD,7.8034
2023-01-06,2023,HKD,7.8062
2023-01-05,2023,HKD,7.8139
2023-01-04,2023,HKD,7.816
2023-01-03,2023,HKD,7.8131
2023-01-02,2023,HKD,7.8032
2022-12-30,2022,HKD,7.8095
2022-12-29,2022,HKD,7.7961
2022-12-28,2022,HKD,7.7949
2022-12-27,2022,HKD,7.8004
2022-12-26,2022,HKD,7.806
2022-12-23,2022,HKD,7.8041
2022-12-22,2022,HKD,7.7948
2022-12-21,2022,HKD,7.7969
2022-12-20,2022,HKD,7.7873
2022-12-19,2022,HKD,7.7813
2022-12-16,2022,HKD,7.7835
2022-12-15,2022,HKD,7.7767
2022-12-14,2022,HKD,7.7728
2022-12-13,2022,HKD,7.7737
2022-12-12,2022,HKD,7.7763
2022-12-09,2022,HKD,7.7854
2022-12-08,2022,HKD,7.7859
2022-12-07,2022,HKD,7.7915
2022-12-06,2022,HKD,7.7759
2022-12-05,2022,HKD,7.7672
2022-12-02,2022,HKD,7.7888
2022-12-01,2022,HKD,7.7795
2022-11-30,2022,HKD,7.8097
2022-11-29,2022,HKD,7.8103
2022-11-28,2022,HKD,7.8138
2022-11-25,2022,HKD,7.813
2022-11-24,2022,HKD,7.808
2022-11-23,2022,HKD,7.8183
2022-11-22,2022,HKD,7.8172
2022-11-21,2022,HKD,7.8031
2022-11-18,2022,HKD,7.8214
2022-11-17,2022,HKD,7.8259
2022-11-16,2022,HKD,7.8237
2022-11-15,2022,HKD,7.8192
2022-11-14,2022,HKD,7.8359
2022-11-11,2022,HKD,7.8359
2022-11-10,2022,HKD,7.8445
2022-11-09,2022,HKD,7.8492
2022-11-08,2022,HKD,7.8497
2022-11-07,2022,HKD,7.8497
2022-11-04,2022,HKD,7.8493
2022-11-03,2022,HKD,7.8498
2022-11-02,2022,HKD,7.8494
2022-11-01,2022,HKD,7.8495
2022-10-31,2022,HKD,7.8491
2022-10-28,2022,HKD,7.8491
2022-10-27,2022,HKD,7.8493
2022-10-26,2022,HKD,7.8494
2022-10-25,2022,HKD,7.8498
2022-10-24,2022,HKD,7.8498
2022-10-21,2022,HKD,7.8493
2022-10-20,2022,HKD,7.8491
2022-10-19,2022,HKD,7.8498
2022-10-18,2022,HKD,7.8496
2022-10-17,2022,HKD,7.8499
2022-10-14,2022,HKD,7.8497
2022-10-13,2022,HKD,7.8494
2022-10-12,2022,HKD,7.8499
2022-10-11,2022,HKD,7.8499
2022-10-10,2022,HKD,7.8497
2022-10-07,2022,HKD,7.8494
2022-10-06,2022,HKD,7.8498
2022-10-05,2022,HKD,7.8498
2022-10-04,2022,HKD,7.8492
2022-10-03,2022,HKD,7.8499
2022-09-30,2022,HKD,7.8498
2022-09-29,2022,HKD,7.8498
2022-09-28,2022,HKD,7.849
2022-09-27,2022,HKD,7.8499
2022-09-26,2022,HKD,7.8497
2022-09-23,2022,HKD,7.8493
2022-09-22,2022,HKD,7.8494
2022-09-21,2022,HKD,7.8499
2022-09-20,2022,HKD,7.8491
2022-09-19,2022,HKD,7.849
2022-09-16,2022,HKD,7.8491
2022-09-15,2022,HKD,7.849
2022-09-14,2022,HKD,7.8488
2022-09-13,2022,HKD,7.8494
2022-09-12,2022,HKD,7.8487
2022-09-09,2022,HKD,7.8483
2022-09-08,2022,HKD,7.8492
2022-09-07,2022,HKD,7.8497
2022-09-06,2022,HKD,7.8495
2022-09-05,2022,HKD,7.8489
2022-09-02,2022,HKD,7.8495
2022-09-01,2022,HKD,7.848
2022-08-31,2022,HKD,7.849
2022-08-30,2022,HKD,7.8485
2022-08-29,2022,HKD,7.8472
2022-08-26,2022,HKD,7.8466
2022-08-25,2022,HKD,7.8465
2022-08-24,2022,HKD,7.8467
2022-08-23,2022,HKD,7.8467
2022-08-22,2022,HKD,7.8463
2022-08-19,2022,HKD,7.8452
2022-08-18,2022,HKD,7.8444
2022-08-17,2022,HKD,7.8431
2022-08-16,2022,HKD,7.8413
2022-08-15,2022,HKD,7.8375
2022-08-12,2022,HKD,7.8357
2022-08-11,2022,HKD,7.8445
2022-08-10,2022,HKD,7.8463
2022-08-09,2022,HKD,7.8499
2022-08-08,2022,HKD,7.8499
2022-08-05,2022,HKD,7.8497
2022-08-04,2022,HKD,7.8497
2022-08-03,2022,HKD,7.8498
2022-08-02,2022,HKD,7.8498
2022-08-01,2022,HKD,7.8499
2022-07-29,2022,HKD,7.8497
2022-07-28,2022,HKD,7.8496
2022-07-27,2022,HKD,7.8492
2022-07-26,2022,HKD,7.8492
2022-07-25,2022,HKD,7.8491
2022-07-22,2022,HKD,7.8484
2022-07-21,2022,HKD,7.8487
2022-07-20,2022,HKD,7.8498
2022-07-19,2022,HKD,7.8499
2022-07-18,2022,HKD,7.8499
2022-07-15,2022,HKD,7.8498
2022-07-14,2022,HKD,7.8497
2022-07-13,2022,HKD,7.8499
2022-07-12,2022,HKD,7.8499
2022-07-11,2022,HKD,7.8497
2022-07-08,2022,HKD,7.8487
2022-07-07,2022,HKD,7.8475
2022-07-06,2022,HKD,7.847
2022-07-05,2022,HKD,7.8466
2022-07-04,2022,HKD,7.8454
2022-07-01,2022,HKD,7.8465
2022-06-30,2022,HKD,7.8462
2022-06-29,2022,HKD,7.8462
2022-06-28,2022,HKD,7.8474
2022-06-27,2022,HKD,7.8469
2022-06-24,2022,HKD,7.8489
2022-06-23,2022,HKD,7.8497
2022-06-22,2022,HKD,7.8499
2022-06-21,2022,HKD,7.8499
2022-06-20,2022,HKD,7.8498
2022-06-17,2022,HKD,7.8494
2022-06-16,2022,HKD,7.8494
2022-06-15,2022,HKD,7.8499
2022-06-14,2022,HKD,7.8499
2022-06-13,2022,HKD,7.8498
2022-06-10,2022,HKD,7.849
2022-06-09,2022,HKD,7.8488
2022-06-08,2022,HKD,7.8482
2022-06-07,2022,HKD,7.8462
2022-06-06,2022,HKD,7.8446
2022-06-03,2022,HKD,7.8449
2022-06-02,2022,HKD,7.8447
2022-06-01,2022,HKD,7.8477
2022-05-31,2022,HKD,7.8469
2022-05-30,2022,HKD,7.8485
2022-05-27,2022,HKD,7.8489
2022-05-26,2022,HKD,7.8494
2022-05-25,2022,HKD,7.8497
2022-05-24,2022,HKD,7.8492
2022-05-23,2022,HKD,7.8492
2022-05-20,2022,HKD,7.8474
2022-05-19,2022,HKD,7.8474
2022-05-18,2022,HKD,7.8491
2022-05-17,2022,HKD,7.8492
2022-05-16,2022,HKD,7.8498
2022-05-13,2022,HKD,7.8498
2022-05-12,2022,HKD,7.8499
2022-05-11,2022,HKD,7.8498
2022-05-10,2022,HKD,7.8497
2022-05-09,2022,HKD,7.8497
2022-05-06,2022,HKD,7.8494
2022-05-05,2022,HKD,7.8492
2022-05-04,2022,HKD,7.8484
2022-05-03,2022,HKD,7.8471
2022-05-02,2022,HKD,7.8475
2022-04-29,2022,HKD,7.8466
2022-04-28,2022,HKD,7.8468
2022-04-27,2022,HKD,7.8463
2022-04-26,2022,HKD,7.8451
2022-04-25,2022,HKD,7.8473
2022-04-22,2022,HKD,7.846
2022-04-21,2022,HKD,7.8446
2022-04-20,2022,HKD,7.8437
2022-04-19,2022,HKD,7.8421
2022-04-18,2022,HKD,7.8409
2022-04-15,2022,HKD,7.8439
2022-04-14,2022,HKD,7.8425
2022-04-13,2022,HKD,7.8392
2022-04-12,2022,HKD,7.8369
2022-04-11,2022,HKD,7.8381
2022-04-08,2022,HKD,7.8387
2022-04-07,2022,HKD,7.8375
2022-04-06,2022,HKD,7.8376
2022-04-05,2022,HKD,7.8348
2022-04-04,2022,HKD,7.8345
2022-04-01,2022,HKD,7.8334
2022-03-31,2022,HKD,7.8321
2022-03-30,2022,HKD,7.8272
2022-03-29,2022,HKD,7.8271
2022-03-28,2022,HKD,7.8297
2022-03-25,2022,HKD,7.8281
2022-03-24,2022,HKD,7.8229
2022-03-23,2022,HKD,7.8235
2022-03-22,2022,HKD,7.8264
2022-03-21,2022,HKD,7.8251
2022-03-18,2022,HKD,7.8244
2022-03-17,2022,HKD,7.8182
2022-03-16,2022,HKD,7.8191
2022-03-15,2022,HKD,7.8281
2022-03-14,2022,HKD,7.8297
2022-03-11,2022,HKD,7.8287
2022-03-10,2022,HKD,7.8225
2022-03-09,2022,HKD,7.8192
2022-03-08,2022,HKD,7.8187
2022-03-07,2022,HKD,7.8194
2022-03-04,2022,HKD,7.8136
2022-03-03,2022,HKD,7.8158
2022-03-02,2022,HKD,7.8128
2022-03-01,2022,HKD,7.8157
2022-02-28,2022,HKD,7.8139
2022-02-25,2022,HKD,7.8082
2022-02-24,2022,HKD,7.8077
2022-02-23,2022,HKD,7.8048
2022-02-22,2022,HKD,7.8017
2022-02-21,2022,HKD,7.8012
2022-02-18,2022,HKD,7.7999
2022-02-17,2022,HKD,7.7989
2022-02-16,2022,HKD,7.8005
2022-02-15,2022,HKD,7.8012
2022-02-14,2022,HKD,7.8016
2022-02-11,2022,HKD,7.7999
2022-02-10,2022,HKD,7.7949
2022-02-09,2022,HKD,7.7904
2022-02-08,2022,HKD,7.7937
2022-02-07,2022,HKD,7.7924
2022-02-04,2022,HKD,7.7879
2022-02-03,2022,HKD,7.7927
2022-02-02,2022,HKD,7.7955
2022-02-01,2022,HKD,7.7937
2022-01-31,2022,HKD,7.7974
2022-01-28,2022,HKD,7.7918
2022-01-27,2022,HKD,7.7896
2022-01-26,2022,HKD,7.7866
2022-01-25,2022,HKD,7.786
2022-01-24,2022,HKD,7.786
2022-01-21,2022,HKD,7.7863
2022-01-20,2022,HKD,7.7862
2022-01-19,2022,HKD,7.7895
2022-01-18,2022,HKD,7.7916
2022-01-17,2022,HKD,7.7906
2022-01-14,2022,HKD,7.7848
2022-01-13,2022,HKD,7.7869
2022-01-12,2022,HKD,7.7909
2022-01-11,2022,HKD,7.7953
2022-01-10,2022,HKD,7.7953
2022-01-07,2022,HKD,7.798
2022-01-06,2022,HKD,7.8006
2022-01-05,2022,HKD,7.7967
2022-01-04,2022,HKD,7.7934
2022-01-03,2022,HKD,7.7972
2021-12-31,2021,HKD,7.7958
2021-12-30,2021,HKD,7.7993
2021-12-29,2021,HKD,7.7966
2021-12-28,2021,HKD,7.7983
2021-12-27,2021,HKD,7.7989
2021-12-24,2021,HKD,7.7997
2021-12-23,2021,HKD,7.7986
2021-12-22,2021,HKD,7.7995
2021-12-21,2021,HKD,7.8007
2021-12-20,2021,HKD,7.801
2021-12-17,2021,HKD,7.8025
2021-12-16,2021,HKD,7.8036
2021-12-15,2021,HKD,7.8022
2021-12-14,2021,HKD,7.8006
2021-12-13,2021,HKD,7.8009
2021-12-10,2021,HKD,7.7985
2021-12-09,2021,HKD,7.7969
2021-12-08,2021,HKD,7.7974
2021-12-07,2021,HKD,7.7985
2021-12-06,2021,HKD,7.8
2021-12-03,2021,HKD,7.7938
2021-12-02,2021,HKD,7.7908
2021-12-01,2021,HKD,7.7928
2021-11-30,2021,HKD,7.797
2021-11-29,2021,HKD,7.7996
2021-11-26,2021,HKD,7.7985
2021-11-25,2021,HKD,7.7964
2021-11-24,2021,HKD,7.7984
2021-11-23,2021,HKD,7.7942
2021-11-22,2021,HKD,7.7897
2021-11-19,2021,HKD,7.7906
2021-11-18,2021,HKD,7.7887
2021-11-17,2021,HKD,7.7877
2021-11-16,2021,HKD,7.7868
2021-11-15,2021,HKD,7.7884
2021-11-12,2021,HKD,7.7905
2021-11-11,2021,HKD,7.7916
2021-11-10,2021,HKD,7.7911
