codes,level,eng,rus,arm,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,nrow,group,account
1.2.2.3.5.,5,Income on equity and investment fund shares,Доходы от инструментов участия в капитале и паев/акций инвестиционных фондов,Բաժնետիրական կապիտալում և ներդրումային ֆոնդերում մասնակցությունից եկամուտ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1. CURRENT ACCOUNT,Debit
1.2.2.3.6.,5,Interest,Проценты,Տոկոսավճարներ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1. CURRENT ACCOUNT,account
1.2.2.3.6.,5,Interest,Проценты,Տոկոսավճարներ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1. CURRENT ACCOUNT,Credit
1.2.2.3.6.,5,Interest,Проценты,Տոկոսավճարներ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1. CURRENT ACCOUNT,Debit
1.3.,2,SECONDARY INCOME,Вторичные доходы,ԵՐԿՐՈՐԴԱՅԻՆ ԵԿԱՄՈՒՏՆԵՐ,6.78215,16.962825,24.70675625,14.67751875,12.77975,18.08234375,41.45925069444445,42.16433819444445,44.7961875,35.80802339934179,40.82083167525861,64.00767168018407,37.7916080324345,40.9180540949345,43.11978870665278,48.10018629164321,43.103483253084775,59.74208186700093,64.23209613620767,41.47908472344659,37.42948218193609,47.572545082645455,42.58669215106484,39.06742967328721,39.51331113892125,39.99384470386883,34.466514407359725,36.08818663881741,37.73204175747064,48.55503984572564,32.96499024583294,51.884719654191485,45.46377209612291,52.67773704296463,73.41811791337479,64.93550056444906,44.34868765189613,48.587952371239524,64.67211894620712,71.67434970237707,43.64070918704015,66.67338853971098,81.3938987190613,89.83255231850322,79.07004766487529,81.52521594371811,98.10141251925458,159.29616918617518,103.8415197875098,81.38604915665576,95.63080324909163,171.82913691745563,110.59533673835115,122.36366784148305,119.580159168264,227.75706891752776,142.63097890772224,160.03746001684362,159.97836635662858,269.50691281401555,162.78861461448406,169.7049238532779,209.78737825281016,235.04045827644558,130.33012739002504,116.30728975536576,139.03624040923955,196.32607792024675,131.77056028815724,123.275086786354,154.66162529866483,197.06999509817587,140.6876253480957,154.95387967323455,198.89278707326594,262.1523439057497,154.88099522157353,154.67674264779745,177.8312346303289,245.64998419711597,162.5013127714316,178.11119470357906,216.87727964841912,268.06612330038604,172.44199115477034,182.66842213976858,191.94145905282886,197.82877348802776,109.61596901731211,142.48765115927628,147.84894656847374,172.22528362061945,115.13581802308596,131.19023278233078,143.76743267763567,169.81048646468804,141.50018023407378,207.10244005807354,150.39968605976676,193.66383811234672,164.74281745346377,154.6951996599887,135.546086933406,196.94248999640615,157.70836282386296,144.3595967160437,194.29731322603465,171.81918590660925,129.0708093364301,161.92444171204343,283.2911863679333,380.6772232284749,210.58389650791662,276.66837597229255,289.2196678665954,254.76581476030526,167.12119618378455,406.07069172722174,334.80261592805743,239.8278855773926,88.032160656325,36.99382524208744,47.722839983177835,111.18577493202767,192,1. CURRENT ACCOUNT,account
1.3.,2,SECONDARY INCOME,Вторичные доходы,ԵՐԿՐՈՐԴԱՅԻՆ ԵԿԱՄՈՒՏՆԵՐ,6.81215,17.002824999999998,25.686756250000002,14.67751875,12.819749999999999,18.29234375,41.98925069444445,42.16433819444445,44.996187500000005,36.20802339934179,41.32083167525861,64.60767168018407,38.671608032434506,43.818054094934496,49.589788706652776,53.15018629164321,47.45348325308478,67.39208186700093,75.31209613620767,53.58908472344659,42.107482181936085,54.93014508264545,47.768612151064836,45.66102967328721,45.19131113892125,46.517044703868834,41.62611440735972,43.181786638817414,41.91004175747064,53.44823984572564,38.450990245832934,57.78831965419148,50.67177209612291,59.47893704296463,81.54411791337479,71.60910056444907,50.258127651896125,55.554720371239526,71.63881894620712,77.37794970237707,49.06014918704015,73.85015653971098,88.2265987190613,96.93615231850322,101.66780113163226,112.06524006814516,132.41412406159336,206.79869600208494,131.62977101076726,124.01269374268222,132.85614774928294,219.82801586221913,135.82003265297007,159.05752199558697,162.02359067911422,276.1624776049485,181.21605393667693,209.25373684556254,217.83005561358468,330.81641453421577,201.3182470607069,220.9869548720662,270.4107840064519,295.8306639174959,159.68929075730713,152.90626114994834,186.48123385325673,251.25434562250297,166.52023294842618,169.34851657607604,212.18465695519205,265.4506987625265,185.35327579948023,211.02215975944546,264.78712589290967,336.7644697720245,202.01769716516714,214.62451873124633,246.99520894950945,327.12541412635795,213.5407187835855,244.6986158317747,298.3674134110228,362.3045739394737,237.80917312573706,261.20894957038155,276.2718049988,281.86313645855006,174.38541752245743,225.9534791275297,238.36601387737818,271.21914874468894,180.93180175962726,209.88542163491348,229.86483945962567,268.6811094119515,214.7240551634186,297.5210281871952,249.95779860144467,301.6097717018081,241.1117396893864,243.15799789292583,233.007172308238,306.1694641716823,236.1001572553448,243.75548012217234,305.44853644691875,291.77141013638004,214.1263438594974,242.47673692478668,377.1818976680486,491.4911478125889,303.7701967889295,386.6987084203812,403.443826179319,395.92867240008053,288.88180407716317,509.86988017074077,598.8984161413532,480.2000426351101,306.3060708185245,297.6104496415008,284.1451257023246,335.23151713195534,193,1. CURRENT ACCOUNT,Credit
1.3.,2,SECONDARY INCOME,Вторичные доходы,ԵՐԿՐՈՐԴԱՅԻՆ ԵԿԱՄՈՒՏՆԵՐ,0.03,0.04,0.98,0,0.04,0.21,0.53,0,0.2,0.4,0.5,0.6,0.88,2.9,6.47,5.05,4.35,7.6499999999999995,11.08,12.110000000000001,4.678,7.357600000000001,5.181920000000001,6.5936,5.678,6.523199999999999,7.1596,7.0936,4.178,4.893199999999999,5.485999999999999,5.9036,5.208,6.8012,8.126,6.6736,5.90944,6.966768000000001,6.9666999999999994,5.703600000000001,5.419440000000001,7.176768000000001,6.832699999999999,7.103600000000001,22.597753466756977,30.540024124427042,34.31271154233877,47.502526815909754,27.788251223257465,42.62664458602646,37.22534450019132,47.9988789447635,25.224695914618916,36.69385415410392,42.44343151085021,48.405408687420724,38.5850750289547,49.216276828718925,57.8516892569561,61.30950172020022,38.52963244622284,51.282031018788295,60.62340575364173,60.79020564105032,29.359163367282093,36.598971394582584,47.44499344401716,54.928267702256235,34.74967266026894,46.073429789722034,57.52303165652723,68.38070366435062,44.66565045138453,56.06828008621092,65.89433881964375,74.61212586627478,47.1367019435936,59.94777608344888,69.16397431918054,81.47542992924198,51.03940601215391,66.58742112819564,81.49013376260372,94.23845063908767,65.36718197096671,78.54052743061297,84.33034594597113,84.03436297052231,64.76944850514532,83.46582796825342,90.51706730890444,98.99386512406947,65.7959837365413,78.69518885258272,86.09740678199002,98.8706229472635,73.22387492934482,90.41858812912167,99.5581125416779,107.94593358946136,76.36892223592264,88.46279823293715,97.46108537483202,109.22697417527617,78.39179443148186,99.39588340612863,111.1512232208841,119.95222422977079,85.05553452306732,80.55229521274325,93.89071130011527,110.813924584114,93.1863002810129,110.03033244808867,114.22415831272357,141.16285763977527,121.76060789337862,103.79918844351904,264.0958002132958,240.3721570577175,218.2739101621995,260.61662439941335,236.42228571914677,224.04574219992767,194,1. CURRENT ACCOUNT,Debit
1.3.0.0.1.,5,General government,Сектор государственного управления,Պետական կառավարում,6.712149999999999,16.962825,24.70675625,14.53751875,12.74975,16.35234375,35.369250694444446,38.894338194444444,43.0961875,31.308023399341792,35.02083167525861,57.65767168018407,23.3716080324345,21.5180540949345,30.369788706652777,28.080186291643205,27.541206453084776,41.61617466700092,47.333568136207674,24.269396723446594,17.807382181936088,24.909745082645447,29.903462151064836,29.364309673287213,21.861211138921256,20.441092703868836,13.446114407359723,13.97178663881741,20.830041757470635,28.158239845725642,8.930990245832932,27.66831965419148,8.587904846122909,10.39506979296464,25.740250663374802,14.062776064449066,7.771803151896124,6.618395871239525,12.202494446207114,20.93633845237706,1.7277625356769695,9.366737246115209,17.086758162544232,21.07936608917225,7.153402152544468,9.29491301103889,14.329494146856229,20.653208727636716,14.95924346647996,9.307874177819036,6.79466672952813,25.936660577969615,10.973847391436214,23.307730103041493,10.11885120232538,35.96084494379704,16.614725014784995,29.15573683034758,11.283403520372921,30.80020892777075,13.220354931963964,12.207520471889698,23.97056959460996,16.29131062719621,18.924369685244187,6.078921311280417,15.77667617343846,23.100537200458,14.51558569612689,11.3993229080585,27.04478496438966,21.83395482139548,18.05276268949117,25.050889834626094,47.876534464527275,62.9972083526776,16.45784565765203,15.569430567959085,21.11666809017592,37.11782627508081,12.070538074307413,16.82281451635783,35.1546324561662,27.067159687654712,12.779322712076082,16.196940969519762,19.372285583182254,28.452947306363548,22.33672789932357,26.40063591353817,43.62432059957959,40.8087812402853,31.083014142411855,31.458954789342382,39.77741561072922,42.32474536519648,37.041769897889864,77.46847531574063,34.75281061508543,36.17341461000262,38.51388231604251,38.25773323084269,28.25010413573504,46.38607747254645,29.672089840360677,25.438197112089604,80.40950579667573,14.961634906583818,20.47796213184536,14.707729595162021,22.357090127319335,111.67559943740522,23.450597183492036,22.000439633740186,16.95877750000929,14.342155048855943,19.432988902009292,15.825829624792007,-40.26909832205045,-66.03640474155495,-59.35491596629401,-74.94557001746725,-53.53158849452235,-21.542245762023,195,1. CURRENT ACCOUNT,account
1.3.0.0.1.,5,General government,Сектор государственного управления,Պետական կառավարում,6.74215,17.002824999999998,25.686756250000002,14.53751875,12.78975,16.56234375,35.89925069444445,38.894338194444444,43.2961875,31.70802339934179,35.52083167525861,58.257671680184075,23.471608032434503,21.6180540949345,30.569788706652776,28.580186291643205,27.891206453084777,41.96617466700092,47.683568136207676,24.619396723446595,18.707382181936087,26.029745082645448,31.023462151064837,30.364309673287213,22.261211138921254,21.041092703868838,14.566114407359724,15.72178663881741,21.130041757470636,28.46823984572564,9.280990245832932,28.718319654191482,8.987904846122909,10.87506979296464,27.4102506633748,15.392776064449066,7.951803151896124,6.898395871239526,12.492494446207113,21.29633845237706,1.9577625356769695,9.856737246115209,17.676758162544232,21.60936608917225,7.537402152544469,9.895913011038889,14.999494146856229,21.003208727636718,15.35117146647996,10.274914177819037,7.431740412018902,26.359505410409547,11.365775391436214,23.857730103041494,10.673331711806727,36.46283347117272,17.33380867587743,29.799002891019846,11.843038704238467,31.640244652980833,13.939438593056401,12.861623615818841,24.62041638732739,17.131346352406293,19.714369685244186,6.878921311280417,16.52667617343846,24.070537200458,15.417822217609285,12.303386386177596,27.908426764990057,22.857280073402414,19.12405258026719,26.122929083800614,48.929089072807066,63.973885177577316,17.460842287659418,16.427625049096935,22.208415651979806,38.13734727757711,12.82575315119092,17.795520358676637,36.15515865082984,28.179530802539304,13.41310044486491,17.000653726821742,19.99070711082017,29.79320143419634,37.16615672535899,47.109347095508426,64.21916180609612,62.498070440552354,45.428400791676644,49.49848566949312,60.15860069324546,65.87218009381974,56.92041834645948,98.94189196210222,61.62734969629773,67.34932449551604,63.060418832965624,66.3289858461744,59.29530055938842,81.8367546728364,58.10737814903871,57.789495680006624,114.41136865725865,58.33434545870725,52.91769356570161,40.69945166113123,49.770248259757295,153.8986154677797,50.51970115913022,57.257223689237286,57.11855530784055,70.9303162135443,50.96620087275765,23.350530005381472,99.94972345559246,59.9509916163258,56.59030822395308,65.16197117385681,68.9837134427238,82.60749219509839,196,1. CURRENT ACCOUNT,Credit
1.3.0.0.1.,5,General government,Сектор государственного управления,Պետական կառավարում,0.03,0.04,0.98,0,0.04,0.21,0.53,0,0.2,0.4,0.5,0.6,0.1,0.1,0.2,0.5,0.35,0.35,0.35,0.35,0.9,1.12,1.12,1,0.4,0.6,1.12,1.75,0.3,0.31,0.35,1.05,0.4,0.48,1.67,1.33,0.18,0.28,0.29,0.36,0.23,0.49,0.59,0.53,0.384,0.601,0.67,0.35,0.391928,0.96704,0.637073682490772,0.422844832439931,0.391928,0.55,0.554480509481346,0.501988527375681,0.719083661092437,0.643266060672269,0.559635183865546,0.840035725210084,0.719083661092437,0.654103143929143,0.649846792717431,0.840035725210084,0.79,0.8,0.75,0.97,0.9022365214823955,0.9040634781190963,0.8636418006003985,1.0233252520069356,1.07128989077602,1.0720392491745199,1.05255460827979,0.9766768248997152,1.0029966300073885,0.858194481137851,1.0917475618038843,1.0195210024963057,0.7552150768835074,0.972705842318807,1.0005261946636417,1.1123711148845925,0.633777732788827,0.803712757301979,0.6184215276379177,1.340254127832792,14.82942882603542,20.708711181970255,20.594841206516534,21.68928920026705,14.345386649264789,18.03953088015074,20.381185082516236,23.547434728623262,19.878648448569614,21.47341664636158,26.874539081212298,31.175909885513427,24.54653651692311,28.07125261533172,31.045196423653383,35.45067720028996,28.435288308678032,32.35129856791702,34.00186286058292,43.37271055212343,32.43973143385625,25.991722065969206,27.41315813243796,42.223016030374474,27.069103975638185,35.2567840554971,40.15977780783126,56.58816116468836,31.53321197074836,7.524700380589464,140.21882177764292,125.98739635788075,115.94522419024709,140.10754119132406,122.51530193724615,104.14973795712139,197,1. CURRENT ACCOUNT,Debit
1.3.0.0.2.,5,"Financial corporations, nonfinancial corporations, households, and NPISHs","Финансовые организации, нефинансовые предприятия, домашние хозяйства и НКОДХ","Ֆինանսական կազմակերպություններ, ոչ ֆինանսական կազմակերպություններ, տնային տնտեսություններ և ՏՏՍՈԱԿ",0.07,0,0,0.14,0.03,1.73,6.09,3.27,1.7000000000000002,4.5,5.8,6.3500000000000005,14.42,19.4,12.75,20.02,15.5622768,18.1259072,16.898528,17.209687999999996,19.6221,22.6628,12.683229999999998,9.703119999999998,17.6521,19.552751999999998,21.0204,22.1164,16.902,20.3968,24.034000000000002,24.2164,36.87586725,42.282667249999996,47.67786724999999,50.8727245,36.576884500000006,41.969556499999996,52.46962450000001,50.73801125,41.912946651363185,57.30665129359577,64.30714055651707,68.75318622933096,71.9166455123308,72.23030293267922,83.77191837239837,138.64296045853848,88.88227632102982,72.07817497883671,88.83613651956348,145.892476339486,99.62148934691494,99.05593773844156,109.46130796593863,191.79622397373072,126.01625389293723,130.88172318649603,148.69496283625566,238.70670388624484,149.5682596825201,157.4974033813882,185.8168086582002,218.74914764924935,111.40575770478085,110.22836844408533,123.25956423580111,173.22554071978874,117.25497459203035,111.87576387829549,127.61684033427517,175.2360402767804,122.63486265860455,129.90298983860845,151.01625260873868,199.1551355530721,138.42314956392153,139.10731207983835,156.714566540153,208.53215792203514,150.43077469712418,161.2883801872212,181.7226471922529,240.9989636127313,159.66266844269427,166.47148117024884,172.56917346964664,169.3758261816642,87.27924111798853,116.0870152457381,104.22462596889416,131.41650238033418,84.05280388067412,99.73127799298837,103.99001706690643,127.48574109949158,104.4584103361839,129.6339647423329,115.64687544468134,157.49042350234413,126.22893513742127,116.43746642914599,107.29598279767096,150.55641252385965,128.03627298350227,118.92139960395411,113.8878074293589,156.85755100002547,108.59284720458471,147.2167121168814,260.93409624061394,269.00162379106973,187.13329932442463,254.66793633855235,272.2608903665861,240.42365971144932,147.68820728177525,390.2448621024297,375.0717142501079,305.8642903189476,147.38707662261905,111.93939525955466,101.25442847770019,132.72802069405066,198,1. CURRENT ACCOUNT,account
1.3.0.0.2.,5,"Financial corporations, nonfinancial corporations, households, and NPISHs","Финансовые организации, нефинансовые предприятия, домашние хозяйства и НКОДХ","Ֆինանսական կազմակերպություններ, ոչ ֆինանսական կազմակերպություններ, տնային տնտեսություններ և ՏՏՍՈԱԿ",0.07,0,0,0.14,0.03,1.73,6.09,3.27,1.7000000000000002,4.5,5.8,6.3500000000000005,15.2,22.2,19.02,24.57,19.5622768,25.4259072,27.628528,28.969687999999998,23.4001,28.9004,16.74515,15.296719999999999,22.9301,25.475952,27.06,27.46,20.78,24.98,29.17,29.07,41.68386725,48.60386724999999,54.133867249999994,56.2163245,42.3063245,48.6563245,59.146324500000006,56.08161125,47.10238665136318,63.99341929359577,70.54984055651707,75.32678622933096,94.13039897908779,102.16932705710627,117.41462991473713,185.79548727444822,116.27859954428729,113.73777956486317,125.42440733726403,193.46851045180958,124.45425726153385,135.19979189254548,151.3502589673075,239.69964413377576,163.8822452607995,179.4547339545427,205.9870169093462,299.17616988123496,187.37880846765052,208.12533125624736,245.79036761912448,278.6993175650896,139.97492107206295,146.02733983866793,169.95455767981827,227.18380842204496,151.1024107308169,157.04513018989843,184.276230190202,242.59341868912406,166.22922321921305,184.89923067564484,215.85803682010263,272.7905845944472,184.55685487750773,198.19689368214938,224.78679329752964,288.9880668487808,200.71496563239458,226.90309547309806,262.212254760193,334.1250431369344,224.39607268087215,244.20829584355982,256.28109788797985,252.0699350243537,137.21926079709843,178.84413203202126,174.14685207128207,208.7210783041366,135.50340096795063,160.38693596542035,169.7062387663802,202.80892931813182,157.8036368169591,198.57913622509298,188.33044890514694,234.26044720629204,178.0513208564208,176.82901204675142,173.7118717488496,224.33270949884587,177.9927791063061,185.96598444216573,191.0371677896601,233.43706467767282,161.20865029379578,201.77728526365544,327.4116494082913,337.59253234480923,253.25049562979933,329.44148473114393,346.32527087147844,324.9983561865362,237.9156032044055,486.5193501653593,498.9486926857607,420.2490510187843,249.71576259457146,232.44847846764398,215.1614122596008,252.62402493685693,199,1. CURRENT ACCOUNT,Credit
1.3.0.0.2.,5,"Financial corporations, nonfinancial corporations, households, and NPISHs","Финансовые организации, нефинансовые предприятия, домашние хозяйства и НКОДХ","Ֆինանսական կազմակերպություններ, ոչ ֆինանսական կազմակերպություններ, տնային տնտեսություններ և ՏՏՍՈԱԿ",0,0,0,0,0,0,0,0,0,0,0,0,0.78,2.8,6.27,4.55,4,7.3,10.73,11.760000000000002,3.778,6.2376000000000005,4.061920000000001,5.5936,5.278,5.9232,6.0396,5.3436,3.878,4.5832,5.135999999999999,4.8536,4.808,6.3212,6.4559999999999995,5.3436,5.72944,6.686768000000001,6.676699999999999,5.3436,5.18944,6.686768000000001,6.242699999999999,6.573600000000001,22.213753466756977,29.939024124427043,33.642711542338766,47.15252681590975,27.396323223257465,41.65960458602646,36.58827081770055,47.57603411232357,24.832767914618916,36.14385415410392,41.888951001368866,47.903420160045044,37.865991367862264,48.57301076804666,57.292054073090554,60.46946599499013,37.81054878513041,50.627927874859154,59.973558960924294,59.950169915840235,28.569163367282094,35.79897139458259,46.69499344401716,53.95826770225624,33.84743613878655,45.169366311602936,56.65938985592683,67.35737841234368,43.59436056060851,54.996240837036396,64.84178421136396,73.63544904137507,46.13370531358621,59.08958160231103,68.07222675737665,80.45590892674568,50.2841909352704,65.61471528587684,80.48960756794008,93.12607952420308,64.73340423817788,77.73681467331099,83.71192441833321,82.69410884268952,49.940019679109895,62.75711678628316,69.92222610238791,77.30457592380242,51.450597087276506,60.65565797243198,65.71622169947378,75.32318821864024,53.3452264807752,68.94517148276009,72.6835734604656,76.77002370394793,51.82238571899953,60.39154561760542,66.41588895117864,73.77629697498621,49.95650612280383,67.04458483821162,77.14936036030119,76.57951367764736,52.61580308921107,54.56057314677404,66.47755316767731,68.59090855373952,66.11719630537472,74.77354839259156,74.06438050489231,84.5746964750869,90.22739592263027,96.27448806292958,123.87697843565283,114.38476069983673,102.32868597195241,120.50908320808932,113.90698378190062,119.89600424280628,200,1. CURRENT ACCOUNT,Debit
1.3.0.0.2.1.,6,Personal transfers (Current transfers between resident and nonresident households),Личные трансферты (текущие трансферты между домашними хозяйствами-резидентами и домашними хозяйствами-нерезидентами),Անձնական տրանսֆերտներ (ընթացիկ տրանսֆերտներ ռեզիդենտ և ոչ ռեզիդենտ տնային տնտեսությունների միջև),0.07,0,0,0.14,0.03,1.73,6.09,3.27,1.7000000000000002,4.5,5.8,6.3500000000000005,14.42,19.4,12.75,20.02,15.5622768,18.1259072,16.898528,17.209687999999996,22.9501,28.3204,16.165149999999997,13.69672,20.9801,23.795952,24.91,26.11,20.23,24.64,28.610000000000003,28.21,20.5,27.229999999999997,32.55,38.36,24.14,30.479999999999997,40.76,41.15,31.150000000000002,44.489999999999995,48.484,53.28,51.086906375553625,55.795658406734404,69.60636237524741,126.77082599161784,67.5605451984471,58.14658289791941,78.6755510375078,135.1742376427229,82.90028547320671,84.80391779519422,102.50933297722548,184.52567798279537,108.48758567892568,116.72418348309236,146.43220916719662,245.25824352453526,138.62898279478821,157.15807970606525,190.375375249719,221.44283433436246,99.73879442580929,108.13662257267902,119.2552986534778,171.6784448384238,103.92097023364099,109.57054655885541,130.79138527855298,188.37916013937107,119.15915299061191,138.03153471777756,164.74711371419738,220.37007863905222,135.76863107441068,146.26785149608457,172.71308180950922,230.3971083823479,150.31734342873378,171.74578352904282,200.5654650519113,263.23738656140574,161.3797797589432,170.03513085713854,191.12639625619084,190.0931904918561,87.5087863864974,125.2139914877027,113.31420612529533,139.9178206121967,81.71862624649572,97.14755132390533,108.17626330977617,140.0222130461019,98.66622406408013,103.44439188265079,121.17571246124373,165.10836440426502,112.53118923506871,110.78029742263577,113.4559951000777,153.01883644976644,109.4426744100694,108.93559201723319,114.22201896240145,157.26377140636535,97.7687481764905,134.36613972464548,248.10222776435938,256.0126536536002,171.76788028375242,234.86879374320847,253.3464210505223,224.53031456966428,102.17154622052705,370.19322233419433,345.8574133801754,291.7132506974814,135.45673179090522,107.67683947417834,93.20865047439446,109.53464296197996,201,1. CURRENT ACCOUNT,account
1.3.0.0.2.1.,6,Personal transfers (Current transfers between resident and nonresident households),Личные трансферты (текущие трансферты между домашними хозяйствами-резидентами и домашними хозяйствами-нерезидентами),Անձնական տրանսֆերտներ (ընթացիկ տրանսֆերտներ ռեզիդենտ և ոչ ռեզիդենտ տնային տնտեսությունների միջև),0.07,0,0,0.14,0.03,1.73,6.09,3.27,1.7000000000000002,4.5,5.8,6.3500000000000005,15.2,22.2,19.02,24.57,19.5622768,25.4259072,27.628528,28.969687999999998,23.4001,28.9004,16.74515,15.296719999999999,22.9301,25.475952,27.06,27.46,20.78,24.98,29.17,29.07,21.98,28.9,34.43,39.71,25.8,32.15,42.64,42.5,32.27,46.16,49.93,54.63,71.2852067405192,79.55995581469985,94.51026425235273,163.89760654159463,91.9185932083656,92.22172384382215,104.9429287360291,170.97087570619885,103.76639091971659,111.24852936331244,130.6505632646065,215.67016808865682,140.22278238776678,151.2942459535355,183.13238127573425,281.1738860704111,168.08094492350048,189.2459312506223,223.60069799111636,256.3623582046679,121.3712439418502,130.39782860777268,147.15054255591406,203.2923272077736,129.5113753531286,139.44133970554344,164.7215939031087,227.46887660045476,152.84428978049613,173.8889776270441,201.83355735200817,261.4680822910299,171.00147142729773,184.8931947332111,211.54768494998936,276.35420051577967,188.05045660046653,213.1641257518703,246.30834585196476,316.36097181773596,208.09453217715503,221.13721899195218,239.57170929178645,240.88576701666432,127.52187485184115,168.76881767242213,160.43253412931043,192.3891231819228,123.75284258464713,141.61692348520683,152.40629607298246,190.88486866926445,142.14004916350044,154.1591889189195,169.85225192139285,214.3641013497114,153.5821774297075,153.4506352937222,157.47907287398124,201.0153327122387,148.90873090192906,157.7097468510377,167.84797777260044,207.61982414373517,140.37015148140952,182.57975758454978,304.43328685292187,313.1633616316864,228.88747241896138,298.74856515596576,316.02836552232907,296.5751262023694,183.69044713573814,450.96616577613383,451.7993785484851,392.5804045516217,226.23909153776242,209.26736747864067,189.4226741507801,214.4494827592849,202,1. CURRENT ACCOUNT,Credit
