codes,level,eng,rus,arm,nrow,group,account,date,value,value_yoy
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2008-09-30,-5.257967946560001,-14.57828064656
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2008-12-31,-5.018084077040001,-15.560163923600001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2009-03-31,-2.2053012000000005,-15.309765523600003
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2009-06-30,-1.0761018999999998,-13.557455123600002
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2009-09-30,-5.140192346559999,-13.4396795236
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2009-12-31,-4.00056647704,-12.4221619236
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2010-03-31,-1.3697127999999998,-11.586573523599998
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2010-06-30,-2.5896032000000004,-13.1000748236
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2010-09-30,-2.900992800000001,-10.860875277040002
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2010-12-31,-3.4276199999999992,-10.2879288
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2011-03-31,0.604036945565313,-8.314179054434689
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2011-06-30,0.12299738023433893,-5.601578474200348
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2011-09-30,-0.5876607779613625,-3.28824645216171
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2011-12-31,-0.3632731369823885,-0.22389958914409913
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2012-03-31,0.2553582294619785,-0.5725783052474336
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2012-06-30,0.9449738755164194,0.24939819003464692
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2012-09-30,0.17552494371503435,1.0125839117110438
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2012-12-31,-0.004439729029670936,1.3714173196637613
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2013-03-31,1.6564395372739575,2.7724986274757404
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2013-06-30,1.167129873533919,2.99465462549324
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2013-09-30,-1.1436110860984066,1.675518595679799
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2013-12-31,-1.082218908938608,0.597739415770862
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2014-03-31,0.8657043707767622,-0.19299575072633335
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2014-06-30,0.28456653697753254,-1.0755590872827199
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2014-09-30,-2.2143323173312126,-2.146280318515526
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2014-12-31,-0.40925053568412295,-1.4733119452610408
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2015-03-31,1.9561814933531192,-0.38283482268468383
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2015-06-30,0.9478178021725832,0.2804164425103668
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2015-09-30,-0.7074392541215913,1.7873095057199881
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2015-12-31,-1.2891031669541801,0.907456874449931
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2016-03-31,2.9208035637548697,1.8720789448516815
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2016-06-30,0.917802053845798,1.8420631965248964
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2016-09-30,0.03691679376449031,2.586419244410978
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2016-12-31,-3.3760251223596365,0.4994972890055216
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2017-03-31,4.0800128544214544,1.6587065796721063
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2017-06-30,2.99264961043587,3.7335541362621782
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2017-09-30,1.7992166840741035,5.4958540265717915
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2017-12-31,3.6382219047557545,12.510101053687182
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2018-03-31,0.8641872729987057,9.294275472264435
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2018-06-30,2.8662147920876286,9.167840653916192
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2018-09-30,0.8457108436785301,8.214334813520619
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2018-12-31,0.16270795514333614,4.738820863908201
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2019-03-31,6.2231255707262925,10.097759161635787
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2019-06-30,1.836072687968894,9.067617057517053
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2019-09-30,-5.6932840682905574,2.528622145547965
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2019-12-31,1.4676665860265725,3.8335807764312015
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2020-03-31,4.955790785308864,2.5662459910137727
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2020-06-30,5.239413963555164,5.969587266600043
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2020-09-30,4.38151203366386,16.04438336855446
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2020-12-31,2.303156337170602,16.87987311969849
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2021-03-31,6.365953471188318,18.290035805577944
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2021-06-30,4.434632677656181,17.48525451967896
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2021-09-30,3.0631818199773377,16.16692430599244
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2021-12-31,2.985425931453112,16.849193900274948
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2022-03-31,-0.35548554284008915,10.127754886246542
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2022-06-30,2.303745142137007,7.996867350727368
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2022-09-30,-3.0415510856918466,1.8921344450581836
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2022-12-31,2.3934307387995073,1.3001392524045787
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2023-03-31,2.4982612071458075,4.153886002390475
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2023-06-30,1.6370603919577666,3.487201252211235
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2023-09-30,-3.9842339799907656,2.544518357912316
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,132,1. CURRENT ACCOUNT,account,2023-12-31,0.5584627838461023,0.7095504029589108
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1993-12-31,0,0
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1994-03-31,0,0
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1994-06-30,0.24,0.24
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1994-09-30,0.8,1.04
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1994-12-31,0.4,1.44
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1995-03-31,0.4,1.8399999999999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1995-06-30,0.5,2.1
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1995-09-30,0.5,1.8
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1995-12-31,0.5,1.9
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1996-03-31,0.65,2.15
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1996-06-30,0.65,2.3
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1996-09-30,0.65,2.4499999999999997
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1996-12-31,0.65,2.6
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1997-03-31,0.65,2.6
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1997-06-30,0.65,2.6
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1997-09-30,0.65,2.6
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1997-12-31,0.65,2.6
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1998-03-31,1.5,3.45
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1998-06-30,1.6,4.4
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1998-09-30,1.6,5.35
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1998-12-31,1.6,6.300000000000001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1999-03-31,1.43844,6.238440000000001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1999-06-30,1.59255,6.23099
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1999-09-30,1.6850159999999998,6.316006
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,1999-12-31,1.654194,6.3702000000000005
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2000-03-31,1.715838,6.6475979999999995
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2000-06-30,1.59255,6.6475979999999995
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2000-09-30,1.6850159999999998,6.647598
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2000-12-31,1.654194,6.647598
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2001-03-31,1.80753,6.73929
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2001-06-30,1.7071649999999998,6.853904999999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2001-09-30,1.8133848000000001,6.9822738
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2001-12-31,1.7779782,7.106057999999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2002-03-31,2.00753,7.306058
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2002-06-30,1.9290964499999996,7.52798945
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2002-09-30,1.8133848000000001,7.52798945
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2002-12-31,1.9779782,7.72798945
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2003-03-31,2.15753,7.877989449999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2003-06-30,1.9290964499999996,7.877989449999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2003-09-30,1.8133848000000001,7.877989449999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2003-12-31,2.1379782,8.037989450000001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2004-03-31,2.15753,8.03798945
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2004-06-30,1.9290964499999996,8.03798945
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2004-09-30,1.9947232800000003,8.21932793
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2004-12-31,2.151353622,8.232703352
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2005-03-31,2.3675300000000004,8.442703352
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2005-06-30,1.9256821199999996,8.439289022
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2005-09-30,2.0454980544,8.4900637964
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2005-12-31,2.0055594095999996,8.344269584
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2006-03-31,2.3675300000000004,8.344269584
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2006-06-30,2.6439125,9.062499964
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2006-09-30,2.2268365344000003,9.243838444000001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2006-12-31,2.3718229188,9.610101953200001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2007-03-31,2.23,9.472571953200001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2007-06-30,2.94,9.7686594532
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2007-09-30,2.04,9.5818229188
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2007-12-31,2,9.21
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2008-03-31,2.16753,9.14753
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2008-06-30,2.9439125,9.1514425
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2008-09-30,2.03606845344,9.147510953440001
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2008-12-31,2.29631392296,9.4438248764
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2009-03-31,2.1675299999999997,9.443824876399999
